,domain,argtype,premises,conclusion,scm
10164,Mammals,General,"('Tigers', 'Hippos')",Mammals,10.070175438596491
10165,Mammals,General,"('Elephants', 'Foxes')",Mammals,10.116228070175438
10166,Mammals,General,"('Hippos', 'Tigers')",Mammals,10.070175438596491
10167,Mammals,General,"('Giraffes', 'Cats')",Mammals,10.49561403508772
10168,Mammals,General,"('Hedgehogs', 'Llamas')",Mammals,10.405701754385966
10170,Mammals,General,"('Foxes', 'Wolves')",Mammals,9.322368421052632
10172,Mammals,General,"('Cats', 'Dogs')",Mammals,9.765350877192981
10173,Mammals,General,"('Elephants', 'Cats')",Mammals,10.396929824561404
10174,Mammals,General,"('Lions', 'Elephants')",Mammals,9.782894736842106
10175,Mammals,General,"('Horses', 'Squirrels')",Mammals,10.984649122807019
10176,Mammals,General,"('Hippos', 'Lions')",Mammals,9.93640350877193
10177,Mammals,General,"('Tigers', 'Squirrels')",Mammals,10.484649122807017
10180,Mammals,General,"('Lions', 'Rabbits')",Mammals,10.427631578947368
10181,Mammals,General,"('Rabbits', 'Cats')",Mammals,9.640350877192981
10182,Mammals,General,"('Donkeys', 'Wolves')",Mammals,10.62280701754386
10183,Mammals,General,"('Hamsters', 'Hedgehogs')",Mammals,8.482456140350877
10184,Mammals,General,"('Rabbits', 'Hamsters')",Mammals,8.714912280701755
10186,Mammals,General,"('Hamsters', 'Rhinos')",Mammals,10.353070175438596
10187,Mammals,General,"('Sheep', 'Squirrels')",Mammals,9.491228070175438
10190,Mammals,General,"('Zebras', 'Dogs')",Mammals,10.695175438596493
10191,Mammals,General,"('Cows', 'Cats')",Mammals,10.7609649122807
10192,Mammals,General,"('Camels', 'Cows')",Mammals,9.414473684210527
10197,Mammals,General,"('Llamas', 'Mice')",Mammals,10.510964912280702
10198,Mammals,General,"('Giraffes', 'Donkeys')",Mammals,9.74561403508772
10199,Mammals,General,"('Deer', 'Horses')",Mammals,10.06578947368421
10200,Mammals,General,"('Rhinos', 'Cats')",Mammals,10.513157894736842
10201,Mammals,General,"('Zebras', 'Rhinos')",Mammals,9.835526315789474
10203,Mammals,General,"('Beavers', 'Elephants')",Mammals,9.660087719298247
10204,Mammals,General,"('Hamsters', 'Squirrels')",Mammals,8.491228070175438
10205,Mammals,General,"('Squirrels', 'Lions')",Mammals,10.394736842105262
10206,Mammals,General,"('Lions', 'Deer')",Mammals,10.052631578947368
10207,Mammals,General,"('Deer', 'Elephants')",Mammals,9.675438596491228
10208,Mammals,General,"('Foxes', 'Llamas')",Mammals,10.600877192982457
10209,Mammals,General,"('Beavers', 'Camels')",Mammals,9.861842105263158
10210,Mammals,General,"('Rabbits', 'Rhinos')",Mammals,10.274122807017543
10211,Mammals,General,"('Elephants', 'Giraffes')",Mammals,9.015350877192983
10213,Mammals,General,"('Foxes', 'Cats')",Mammals,9.638157894736842
10215,Mammals,General,"('Hedgehogs', 'Rabbits')",Mammals,8.692982456140351
10217,Mammals,General,"('Lions', 'Llamas')",Mammals,10.432017543859649
10218,Mammals,General,"('Horses', 'Deer')",Mammals,10.06578947368421
10220,Mammals,General,"('Llamas', 'Beavers')",Mammals,10.423245614035087
10222,Mammals,General,"('Mice', 'Donkeys')",Mammals,10.388157894736842
10223,Mammals,General,"('Giraffes', 'Elephants')",Mammals,9.015350877192983
10224,Mammals,General,"('Rhinos', 'Sheep')",Mammals,9.714912280701755
10225,Mammals,General,"('Beavers', 'Hippos')",Mammals,9.903508771929824
10227,Mammals,General,"('Sheep', 'Wolves')",Mammals,9.75
10228,Mammals,General,"('Horses', 'Hippos')",Mammals,10.203947368421053
10229,Mammals,General,"('Foxes', 'Beavers')",Mammals,9.526315789473685
10230,Mammals,General,"('Squirrels', 'Beavers')",Mammals,8.567982456140351
10231,Mammals,General,"('Squirrels', 'Cats')",Mammals,9.50438596491228
10232,Mammals,General,"('Zebras', 'Cows')",Mammals,9.699561403508772
10233,Mammals,General,"('Tigers', 'Rabbits')",Mammals,10.56140350877193
10234,Mammals,General,"('Deer', 'Rabbits')",Mammals,10.274122807017543
10235,Mammals,General,"('Mice', 'Cows')",Mammals,10.057017543859649
10236,Mammals,General,"('Giraffes', 'Mice')",Mammals,9.81140350877193
10237,Mammals,General,"('Hamsters', 'Giraffes')",Mammals,10.331140350877194
10238,Mammals,General,"('Cats', 'Rhinos')",Mammals,10.513157894736842
10240,Mammals,General,"('Camels', 'Giraffes')",Mammals,9.133771929824562
10241,Mammals,General,"('Hippos', 'Dogs')",Mammals,10.31140350877193
10242,Mammals,General,"('Camels', 'Hippos')",Mammals,9.469298245614034
10244,Mammals,General,"('Dogs', 'Beavers')",Mammals,9.706140350877194
10247,Mammals,General,"('Lions', 'Tigers')",Mammals,9.449561403508772
10249,Mammals,General,"('Donkeys', 'Squirrels')",Mammals,10.6140350877193
10251,Mammals,General,"('Rabbits', 'Giraffes')",Mammals,10.25219298245614
10252,Mammals,General,"('Hedgehogs', 'Hamsters')",Mammals,8.482456140350877
10253,Mammals,General,"('Deer', 'Lions')",Mammals,10.052631578947368
10254,Mammals,General,"('Mice', 'Horses')",Mammals,10.780701754385964
10255,Mammals,General,"('Horses', 'Donkeys')",Mammals,9.710526315789474
10258,Mammals,General,"('Horses', 'Tigers')",Mammals,10.723684210526315
10259,Mammals,General,"('Tigers', 'Mice')",Mammals,10.357456140350877
10260,Mammals,General,"('Cows', 'Hippos')",Mammals,9.482456140350877
10261,Mammals,General,"('Hamsters', 'Foxes')",Mammals,10.083333333333334
10262,Mammals,General,"('Cats', 'Sheep')",Mammals,9.890350877192983
10263,Mammals,General,"('Sheep', 'Llamas')",Mammals,9.932017543859649
10265,Mammals,General,"('Hippos', 'Horses')",Mammals,10.203947368421053
10266,Mammals,General,"('Hippos', 'Cows')",Mammals,9.482456140350877
10267,Mammals,General,"('Wolves', 'Horses')",Mammals,10.875
10268,Mammals,General,"('Giraffes', 'Dogs')",Mammals,10.12938596491228
10269,Mammals,General,"('Foxes', 'Mice')",Mammals,9.69078947368421
10270,Mammals,General,"('Llamas', 'Wolves')",Mammals,10.508771929824562
10271,Mammals,General,"('Cows', 'Tigers')",Mammals,10.225877192982457
10273,Mammals,General,"('Lions', 'Rhinos')",Mammals,9.890350877192981
10274,Mammals,General,"('Horses', 'Wolves')",Mammals,10.875
10275,Mammals,General,"('Rhinos', 'Zebras')",Mammals,9.835526315789474
10278,Mammals,General,"('Rabbits', 'Llamas')",Mammals,10.75
10279,Mammals,General,"('Hippos', 'Cats')",Mammals,10.594298245614036
10280,Mammals,General,"('Horses', 'Zebras')",Mammals,9.839912280701755
10282,Mammals,General,"('Beavers', 'Tigers')",Mammals,10.206140350877194
10284,Mammals,General,"('Tigers', 'Beavers')",Mammals,10.206140350877194
10285,Mammals,General,"('Llamas', 'Hippos')",Mammals,10.105263157894738
10286,Mammals,General,"('Elephants', 'Beavers')",Mammals,9.660087719298247
10287,Mammals,General,"('Zebras', 'Squirrels')",Mammals,10.758771929824562
10290,Mammals,General,"('Hedgehogs', 'Sheep')",Mammals,9.219298245614034
10292,Mammals,General,"('Mice', 'Rabbits')",Mammals,8.646929824561404
10293,Mammals,General,"('Wolves', 'Dogs')",Mammals,9.445175438596491
10294,Mammals,General,"('Foxes', 'Cows')",Mammals,10.403508771929824
10297,Mammals,General,"('Lions', 'Cows')",Mammals,10.074561403508772
10298,Mammals,General,"('Hamsters', 'Cats')",Mammals,9.769736842105262
10299,Mammals,General,"('Beavers', 'Mice')",Mammals,8.521929824561402
10302,Mammals,General,"('Rabbits', 'Cows')",Mammals,10.383771929824562
10303,Mammals,General,"('Mice', 'Deer')",Mammals,10.032894736842104
10304,Mammals,General,"('Rhinos', 'Hedgehogs')",Mammals,9.730263157894738
10309,Mammals,General,"('Cats', 'Camels')",Mammals,10.6140350877193
10311,Mammals,General,"('Hamsters', 'Horses')",Mammals,11.25438596491228
10312,Mammals,General,"('Wolves', 'Hippos')",Mammals,10.217105263157896
10313,Mammals,General,"('Mice', 'Rhinos')",Mammals,9.855263157894738
10315,Mammals,General,"('Zebras', 'Foxes')",Mammals,10.730263157894735
10319,Mammals,General,"('Elephants', 'Camels')",Mammals,9.206140350877194
10320,Mammals,General,"('Giraffes', 'Llamas')",Mammals,9.671052631578947
10323,Mammals,General,"('Hippos', 'Foxes')",Mammals,10.324561403508772
10325,Mammals,General,"('Cats', 'Tigers')",Mammals,10.030701754385964
10326,Mammals,General,"('Beavers', 'Rabbits')",Mammals,8.81140350877193
10327,Mammals,General,"('Elephants', 'Rabbits')",Mammals,10.12719298245614
10333,Mammals,General,"('Giraffes', 'Tigers')",Mammals,9.925438596491228
10334,Mammals,General,"('Rhinos', 'Camels')",Mammals,9.366228070175438
10336,Mammals,General,"('Tigers', 'Foxes')",Mammals,10.164473684210526
10338,Mammals,General,"('Cows', 'Mice')",Mammals,10.057017543859649
10342,Mammals,General,"('Tigers', 'Llamas')",Mammals,10.535087719298245
10343,Mammals,General,"('Donkeys', 'Foxes')",Mammals,10.646929824561402
10344,Mammals,General,"('Hedgehogs', 'Squirrels')",Mammals,8.317982456140351
10345,Mammals,General,"('Camels', 'Dogs')",Mammals,10.230263157894738
10347,Mammals,General,"('Deer', 'Mice')",Mammals,10.032894736842104
10348,Mammals,General,"('Hippos', 'Hamsters')",Mammals,10.462719298245613
10351,Mammals,General,"('Cats', 'Giraffes')",Mammals,10.49561403508772
10352,Mammals,General,"('Horses', 'Dogs')",Mammals,10.918859649122808
10358,Mammals,General,"('Hamsters', 'Tigers')",Mammals,10.791666666666666
10359,Mammals,General,"('Camels', 'Elephants')",Mammals,9.206140350877194
10361,Mammals,General,"('Elephants', 'Squirrels')",Mammals,9.967105263157894
10363,Mammals,General,"('Mice', 'Squirrels')",Mammals,8.31140350877193
10365,Mammals,General,"('Foxes', 'Hippos')",Mammals,10.324561403508772
10369,Mammals,General,"('Camels', 'Tigers')",Mammals,10.050438596491228
10370,Mammals,General,"('Camels', 'Llamas')",Mammals,9.68421052631579
10372,Mammals,General,"('Hedgehogs', 'Giraffes')",Mammals,9.671052631578947
10375,Mammals,General,"('Cows', 'Lions')",Mammals,10.074561403508772
10376,Mammals,General,"('Rhinos', 'Cows')",Mammals,9.355263157894738
10377,Mammals,General,"('Rhinos', 'Giraffes')",Mammals,9.140350877192981
10378,Mammals,General,"('Dogs', 'Sheep')",Mammals,9.660087719298245
10379,Mammals,General,"('Cats', 'Hedgehogs')",Mammals,9.324561403508772
10380,Mammals,General,"('Rhinos', 'Tigers')",Mammals,10.048245614035087
10382,Mammals,General,"('Mice', 'Cats')",Mammals,9.416666666666666
10386,Mammals,General,"('Deer', 'Dogs')",Mammals,10.153508771929824
10387,Mammals,General,"('Wolves', 'Foxes')",Mammals,9.322368421052632
10389,Mammals,General,"('Horses', 'Mice')",Mammals,10.780701754385964
10391,Mammals,General,"('Foxes', 'Horses')",Mammals,10.962719298245611
10392,Mammals,General,"('Hippos', 'Beavers')",Mammals,9.903508771929824
10393,Mammals,General,"('Cats', 'Zebras')",Mammals,11.052631578947368
10396,Mammals,General,"('Rabbits', 'Donkeys')",Mammals,10.642543859649123
10402,Mammals,General,"('Mice', 'Hippos')",Mammals,9.951754385964913
10405,Mammals,General,"('Zebras', 'Donkeys')",Mammals,9.88157894736842
10407,Mammals,General,"('Donkeys', 'Cows')",Mammals,9.708333333333334
10408,Mammals,General,"('Deer', 'Cows')",Mammals,9.592105263157896
10412,Mammals,General,"('Deer', 'Camels')",Mammals,9.62719298245614
10419,Mammals,General,"('Horses', 'Beavers')",Mammals,10.699561403508772
10420,Mammals,General,"('Hamsters', 'Donkeys')",Mammals,10.861842105263158
10425,Mammals,General,"('Elephants', 'Horses')",Mammals,10.050438596491228
10427,Mammals,General,"('Hamsters', 'Beavers')",Mammals,8.820175438596491
10428,Mammals,General,"('Elephants', 'Sheep')",Mammals,9.589912280701755
10431,Mammals,General,"('Mice', 'Sheep')",Mammals,9.339912280701753
10432,Mammals,General,"('Sheep', 'Mice')",Mammals,9.339912280701753
10433,Mammals,General,"('Tigers', 'Sheep')",Mammals,10.06578947368421
10437,Mammals,General,"('Hamsters', 'Mice')",Mammals,8.142543859649123
10443,Mammals,General,"('Hedgehogs', 'Mice')",Mammals,7.907894736842105
10445,Mammals,General,"('Giraffes', 'Lions')",Mammals,9.848684210526317
10453,Mammals,General,"('Beavers', 'Cows')",Mammals,10.019736842105262
10458,Mammals,General,"('Beavers', 'Llamas')",Mammals,10.423245614035087
10462,Mammals,General,"('Hedgehogs', 'Deer')",Mammals,9.93640350877193
10463,Mammals,General,"('Wolves', 'Giraffes')",Mammals,10.05921052631579
10466,Mammals,General,"('Deer', 'Llamas')",Mammals,9.853070175438598
10467,Mammals,General,"('Cats', 'Hippos')",Mammals,10.594298245614036
10468,Mammals,General,"('Cows', 'Hedgehogs')",Mammals,9.942982456140351
10469,Mammals,General,"('Lions', 'Horses')",Mammals,10.62719298245614
10472,Mammals,General,"('Elephants', 'Lions')",Mammals,9.782894736842106
10474,Mammals,General,"('Squirrels', 'Mice')",Mammals,8.31140350877193
10475,Mammals,General,"('Wolves', 'Mice')",Mammals,9.973684210526317
10480,Mammals,General,"('Lions', 'Sheep')",Mammals,9.960526315789474
10483,Mammals,General,"('Rabbits', 'Zebras')",Mammals,10.88157894736842
10487,Mammals,General,"('Llamas', 'Foxes')",Mammals,10.600877192982457
10488,Mammals,General,"('Rabbits', 'Tigers')",Mammals,10.56140350877193
10490,Mammals,General,"('Hedgehogs', 'Cows')",Mammals,9.942982456140351
10491,Mammals,General,"('Llamas', 'Sheep')",Mammals,9.932017543859649
10493,Mammals,General,"('Camels', 'Rhinos')",Mammals,9.366228070175438
10494,Mammals,General,"('Rhinos', 'Squirrels')",Mammals,10.087719298245615
10495,Mammals,General,"('Squirrels', 'Giraffes')",Mammals,10.06578947368421
10501,Mammals,General,"('Mice', 'Zebras')",Mammals,10.554824561403509
10505,Mammals,General,"('Horses', 'Cats')",Mammals,11.31578947368421
10506,Mammals,General,"('Donkeys', 'Rhinos')",Mammals,10.041666666666666
10512,Mammals,General,"('Elephants', 'Hippos')",Mammals,8.896929824561404
10514,Mammals,General,"('Wolves', 'Cats')",Mammals,9.831140350877194
10519,Mammals,General,"('Wolves', 'Hedgehogs')",Mammals,9.881578947368421
10521,Mammals,General,"('Sheep', 'Hedgehogs')",Mammals,9.219298245614034
10522,Mammals,General,"('Llamas', 'Tigers')",Mammals,10.535087719298245
10523,Mammals,General,"('Foxes', 'Sheep')",Mammals,9.697368421052632
10524,Mammals,General,"('Camels', 'Beavers')",Mammals,9.861842105263158
10526,Mammals,General,"('Camels', 'Horses')",Mammals,9.896929824561404
10529,Mammals,General,"('Cats', 'Horses')",Mammals,11.31578947368421
10543,Mammals,General,"('Cats', 'Mice')",Mammals,9.416666666666666
10544,Mammals,General,"('Sheep', 'Horses')",Mammals,10.293859649122806
10546,Mammals,General,"('Llamas', 'Zebras')",Mammals,10.028508771929824
10554,Mammals,General,"('Elephants', 'Rhinos')",Mammals,8.817982456140351
10561,Mammals,General,"('Sheep', 'Cows')",Mammals,9.708333333333334
10566,Mammals,General,"('Cows', 'Camels')",Mammals,9.414473684210527
10570,Mammals,General,"('Rabbits', 'Sheep')",Mammals,9.55263157894737
10576,Mammals,General,"('Zebras', 'Deer')",Mammals,9.932017543859649
10584,Mammals,General,"('Zebras', 'Rabbits')",Mammals,10.88157894736842
10586,Mammals,General,"('Beavers', 'Foxes')",Mammals,9.526315789473685
10591,Mammals,General,"('Cows', 'Zebras')",Mammals,9.699561403508772
10593,Mammals,General,"('Beavers', 'Hedgehogs')",Mammals,8.410087719298247
10596,Mammals,General,"('Hedgehogs', 'Horses')",Mammals,10.675438596491228
10597,Mammals,General,"('Mice', 'Giraffes')",Mammals,9.81140350877193
10598,Mammals,General,"('Dogs', 'Lions')",Mammals,10.0
10600,Mammals,General,"('Hedgehogs', 'Foxes')",Mammals,9.598684210526315
10607,Mammals,General,"('Hippos', 'Rhinos')",Mammals,8.837719298245615
10618,Mammals,General,"('Horses', 'Llamas')",Mammals,10.221491228070176
10620,Mammals,General,"('Zebras', 'Horses')",Mammals,9.839912280701755
10622,Mammals,General,"('Zebras', 'Beavers')",Mammals,10.473684210526317
10623,Mammals,General,"('Deer', 'Donkeys')",Mammals,9.785087719298245
10624,Mammals,General,"('Zebras', 'Sheep')",Mammals,10.146929824561404
10626,Mammals,General,"('Hippos', 'Wolves')",Mammals,10.217105263157896
10632,Mammals,General,"('Hamsters', 'Camels')",Mammals,10.394736842105262
10633,Mammals,General,"('Rhinos', 'Hamsters')",Mammals,10.353070175438596
10636,Mammals,General,"('Deer', 'Zebras')",Mammals,9.932017543859649
10644,Mammals,General,"('Donkeys', 'Rabbits')",Mammals,10.642543859649123
10646,Mammals,General,"('Rabbits', 'Hippos')",Mammals,10.375
10649,Mammals,General,"('Squirrels', 'Deer')",Mammals,10.203947368421053
10650,Mammals,General,"('Donkeys', 'Cats')",Mammals,11.002192982456142
10652,Mammals,General,"('Camels', 'Mice')",Mammals,9.890350877192983
10654,Mammals,General,"('Deer', 'Sheep')",Mammals,9.57236842105263
10657,Mammals,General,"('Horses', 'Giraffes')",Mammals,9.949561403508772
10658,Mammals,General,"('Squirrels', 'Horses')",Mammals,10.984649122807019
10661,Mammals,General,"('Cats', 'Beavers')",Mammals,9.31140350877193
10663,Mammals,General,"('Squirrels', 'Camels')",Mammals,10.160087719298245
10665,Mammals,General,"('Tigers', 'Cows')",Mammals,10.225877192982457
10667,Mammals,General,"('Elephants', 'Dogs')",Mammals,10.103070175438596
10671,Mammals,General,"('Squirrels', 'Rhinos')",Mammals,10.087719298245615
10672,Mammals,General,"('Foxes', 'Rabbits')",Mammals,9.822368421052632
10674,Mammals,General,"('Squirrels', 'Foxes')",Mammals,9.800438596491228
10678,Mammals,General,"('Beavers', 'Hamsters')",Mammals,8.820175438596491
10686,Mammals,General,"('Cows', 'Hamsters')",Mammals,10.537280701754385
10693,Mammals,General,"('Rabbits', 'Mice')",Mammals,8.646929824561404
10694,Mammals,General,"('Hippos', 'Donkeys')",Mammals,10.072368421052632
10695,Mammals,General,"('Donkeys', 'Deer')",Mammals,9.785087719298245
10701,Mammals,General,"('Hedgehogs', 'Hippos')",Mammals,9.817982456140351
10702,Mammals,General,"('Sheep', 'Hamsters')",Mammals,9.791666666666666
10709,Mammals,General,"('Hippos', 'Giraffes')",Mammals,9.228070175438596
10720,Mammals,General,"('Rabbits', 'Dogs')",Mammals,9.989035087719298
10723,Mammals,General,"('Elephants', 'Donkeys')",Mammals,9.93859649122807
10724,Mammals,General,"('Beavers', 'Horses')",Mammals,10.699561403508772
10727,Mammals,General,"('Cows', 'Horses')",Mammals,9.923245614035087
10730,Mammals,General,"('Lions', 'Foxes')",Mammals,10.032894736842104
10735,Mammals,General,"('Deer', 'Tigers')",Mammals,10.173245614035089
10737,Mammals,General,"('Deer', 'Foxes')",Mammals,10.177631578947368
10740,Mammals,General,"('Hippos', 'Mice')",Mammals,9.951754385964913
10744,Mammals,General,"('Dogs', 'Giraffes')",Mammals,10.12938596491228
10759,Mammals,General,"('Hamsters', 'Lions')",Mammals,10.677631578947368
10774,Mammals,General,"('Rabbits', 'Camels')",Mammals,10.285087719298245
10777,Mammals,General,"('Deer', 'Hedgehogs')",Mammals,9.93640350877193
10780,Mammals,General,"('Rabbits', 'Foxes')",Mammals,9.822368421052632
10782,Mammals,General,"('Tigers', 'Zebras')",Mammals,10.442982456140351
10787,Mammals,General,"('Dogs', 'Donkeys')",Mammals,10.594298245614034
10792,Mammals,General,"('Tigers', 'Dogs')",Mammals,10.142543859649122
10795,Mammals,General,"('Camels', 'Wolves')",Mammals,10.18859649122807
10796,Mammals,General,"('Dogs', 'Camels')",Mammals,10.230263157894738
10797,Mammals,General,"('Camels', 'Lions')",Mammals,9.956140350877194
10798,Mammals,General,"('Zebras', 'Tigers')",Mammals,10.442982456140351
10803,Mammals,General,"('Beavers', 'Sheep')",Mammals,9.217105263157896
10805,Mammals,General,"('Rabbits', 'Beavers')",Mammals,8.81140350877193
10809,Mammals,General,"('Wolves', 'Deer')",Mammals,10.116228070175438
10811,Mammals,General,"('Deer', 'Beavers')",Mammals,9.925438596491228
10827,Mammals,General,"('Cats', 'Llamas')",Mammals,10.949561403508772
10830,Mammals,General,"('Deer', 'Giraffes')",Mammals,9.567982456140351
10837,Mammals,General,"('Cows', 'Deer')",Mammals,9.592105263157896
10838,Mammals,General,"('Foxes', 'Camels')",Mammals,10.282894736842104
10842,Mammals,General,"('Squirrels', 'Dogs')",Mammals,9.949561403508772
10844,Mammals,General,"('Camels', 'Zebras')",Mammals,9.763157894736842
10848,Mammals,General,"('Hamsters', 'Dogs')",Mammals,10.232456140350877
10851,Mammals,General,"('Sheep', 'Donkeys')",Mammals,9.910087719298247
10863,Mammals,General,"('Beavers', 'Giraffes')",Mammals,9.778508771929824
10867,Mammals,General,"('Hamsters', 'Rabbits')",Mammals,8.714912280701755
10877,Mammals,General,"('Rhinos', 'Mice')",Mammals,9.855263157894738
10880,Mammals,General,"('Llamas', 'Cows')",Mammals,9.888157894736842
10882,Mammals,General,"('Sheep', 'Dogs')",Mammals,9.660087719298245
10887,Mammals,General,"('Hippos', 'Rabbits')",Mammals,10.375
10888,Mammals,General,"('Cows', 'Rhinos')",Mammals,9.355263157894738
10889,Mammals,General,"('Hippos', 'Llamas')",Mammals,10.105263157894738
10891,Mammals,General,"('Beavers', 'Rhinos')",Mammals,9.80921052631579
10894,Mammals,General,"('Giraffes', 'Horses')",Mammals,9.949561403508772
10895,Mammals,General,"('Hamsters', 'Hippos')",Mammals,10.462719298245613
10896,Mammals,General,"('Beavers', 'Deer')",Mammals,9.925438596491228
10901,Mammals,General,"('Cows', 'Llamas')",Mammals,9.888157894736842
10902,Mammals,General,"('Zebras', 'Wolves')",Mammals,10.62719298245614
10907,Mammals,General,"('Mice', 'Beavers')",Mammals,8.521929824561402
10908,Mammals,General,"('Deer', 'Hippos')",Mammals,9.857456140350877
10909,Mammals,General,"('Rhinos', 'Lions')",Mammals,9.890350877192981
10913,Mammals,General,"('Mice', 'Elephants')",Mammals,9.703947368421053
10914,Mammals,General,"('Dogs', 'Llamas')",Mammals,10.56140350877193
10917,Mammals,General,"('Dogs', 'Rabbits')",Mammals,9.989035087719298
10920,Mammals,General,"('Wolves', 'Tigers')",Mammals,9.94078947368421
10923,Mammals,General,"('Cows', 'Sheep')",Mammals,9.708333333333334
10932,Mammals,General,"('Llamas', 'Rabbits')",Mammals,10.75
10933,Mammals,General,"('Wolves', 'Squirrels')",Mammals,10.107456140350877
10937,Mammals,General,"('Wolves', 'Rabbits')",Mammals,10.144736842105262
10958,Mammals,General,"('Tigers', 'Lions')",Mammals,9.449561403508772
10959,Mammals,General,"('Zebras', 'Elephants')",Mammals,9.710526315789474
10961,Mammals,General,"('Llamas', 'Rhinos')",Mammals,10.096491228070176
10963,Mammals,General,"('Wolves', 'Hamsters')",Mammals,10.390350877192983
10966,Mammals,General,"('Squirrels', 'Hippos')",Mammals,10.210526315789473
10969,Mammals,General,"('Rabbits', 'Wolves')",Mammals,10.144736842105262
10983,Mammals,General,"('Tigers', 'Camels')",Mammals,10.050438596491228
10990,Mammals,General,"('Cows', 'Beavers')",Mammals,10.019736842105262
10995,Mammals,General,"('Lions', 'Donkeys')",Mammals,10.49780701754386
10998,Mammals,General,"('Cats', 'Elephants')",Mammals,10.396929824561404
11004,Mammals,General,"('Hamsters', 'Cows')",Mammals,10.537280701754385
11008,Mammals,General,"('Hedgehogs', 'Elephants')",Mammals,9.587719298245615
11018,Mammals,General,"('Zebras', 'Hippos')",Mammals,9.848684210526317
11033,Mammals,General,"('Sheep', 'Hippos')",Mammals,9.850877192982457
11035,Mammals,General,"('Giraffes', 'Camels')",Mammals,9.133771929824562
11046,Mammals,General,"('Llamas', 'Elephants')",Mammals,9.962719298245615
11054,Mammals,General,"('Lions', 'Beavers')",Mammals,10.116228070175438
11061,Mammals,General,"('Llamas', 'Cats')",Mammals,10.949561403508772
11062,Mammals,General,"('Donkeys', 'Elephants')",Mammals,9.93859649122807
11086,Mammals,General,"('Hippos', 'Camels')",Mammals,9.469298245614034
11094,Mammals,General,"('Beavers', 'Squirrels')",Mammals,8.567982456140351
11104,Mammals,General,"('Foxes', 'Dogs')",Mammals,9.394736842105264
11114,Mammals,General,"('Camels', 'Hamsters')",Mammals,10.394736842105262
11118,Mammals,General,"('Dogs', 'Cows')",Mammals,10.353070175438596
11126,Mammals,General,"('Wolves', 'Camels')",Mammals,10.18859649122807
11128,Mammals,General,"('Hamsters', 'Zebras')",Mammals,11.032894736842104
11130,Mammals,General,"('Zebras', 'Camels')",Mammals,9.763157894736842
11134,Mammals,General,"('Camels', 'Deer')",Mammals,9.62719298245614
11139,Mammals,General,"('Lions', 'Wolves')",Mammals,9.807017543859649
11141,Mammals,General,"('Rhinos', 'Llamas')",Mammals,10.096491228070176
11148,Mammals,General,"('Sheep', 'Lions')",Mammals,9.960526315789474
11150,Mammals,General,"('Horses', 'Camels')",Mammals,9.896929824561404
11158,Mammals,General,"('Dogs', 'Rhinos')",Mammals,10.18640350877193
11159,Mammals,General,"('Donkeys', 'Hippos')",Mammals,10.072368421052632
11182,Mammals,General,"('Donkeys', 'Zebras')",Mammals,9.88157894736842
11189,Mammals,General,"('Hamsters', 'Wolves')",Mammals,10.390350877192983
11193,Mammals,General,"('Squirrels', 'Hamsters')",Mammals,8.491228070175438
11196,Mammals,General,"('Lions', 'Cats')",Mammals,10.030701754385964
11209,Mammals,General,"('Rhinos', 'Elephants')",Mammals,8.817982456140351
11218,Mammals,General,"('Camels', 'Cats')",Mammals,10.6140350877193
11219,Mammals,General,"('Zebras', 'Lions')",Mammals,10.390350877192983
11227,Mammals,General,"('Dogs', 'Tigers')",Mammals,10.142543859649122
11229,Mammals,General,"('Rabbits', 'Squirrels')",Mammals,8.664473684210527
11234,Mammals,General,"('Rhinos', 'Horses')",Mammals,10.201754385964913
11238,Mammals,General,"('Donkeys', 'Camels')",Mammals,9.780701754385964
11243,Mammals,General,"('Rabbits', 'Elephants')",Mammals,10.12719298245614
11244,Mammals,General,"('Horses', 'Lions')",Mammals,10.62719298245614
11268,Mammals,General,"('Elephants', 'Hamsters')",Mammals,10.228070175438598
11272,Mammals,General,"('Foxes', 'Hedgehogs')",Mammals,9.598684210526315
11273,Mammals,General,"('Sheep', 'Rabbits')",Mammals,9.55263157894737
11284,Mammals,General,"('Hedgehogs', 'Rhinos')",Mammals,9.730263157894738
11311,Mammals,General,"('Giraffes', 'Sheep')",Mammals,9.583333333333334
11320,Mammals,General,"('Wolves', 'Sheep')",Mammals,9.75
11323,Mammals,General,"('Rhinos', 'Wolves')",Mammals,10.140350877192983
11355,Mammals,General,"('Squirrels', 'Donkeys')",Mammals,10.6140350877193
11356,Mammals,General,"('Hippos', 'Deer')",Mammals,9.857456140350877
11360,Mammals,General,"('Sheep', 'Elephants')",Mammals,9.589912280701755
11370,Mammals,General,"('Giraffes', 'Rabbits')",Mammals,10.25219298245614
11373,Mammals,General,"('Giraffes', 'Rhinos')",Mammals,9.140350877192981
11384,Mammals,General,"('Beavers', 'Lions')",Mammals,10.116228070175438
11386,Mammals,General,"('Llamas', 'Giraffes')",Mammals,9.671052631578947
11408,Mammals,General,"('Horses', 'Hedgehogs')",Mammals,10.675438596491228
11412,Mammals,General,"('Squirrels', 'Cows')",Mammals,10.285087719298245
11432,Mammals,General,"('Foxes', 'Giraffes')",Mammals,10.173245614035087
11433,Mammals,General,"('Wolves', 'Lions')",Mammals,9.807017543859649
11437,Mammals,General,"('Cats', 'Wolves')",Mammals,9.831140350877194
11441,Mammals,General,"('Llamas', 'Horses')",Mammals,10.221491228070176
