,i,domain,conclusion_type,is_single_premise,gpt3_spearmanr,gpt4_spearmanr,gpt3_scm_spearmanr,gpt4_scm_spearmanr,human_scm_spearmanr,gpt3_pval,gpt4_pval,gpt3_scm_pval,gpt4_scm_pval,human_scm_pval
246,20,Mammals,Specific,False,0.6104620120400449,0.7692918948424484,0.7753494049389941,0.7592309226692202,0.779964115611167,1.5489712795803802e-11,8.880472320317148e-21,2.829208167221781e-21,5.507617102740223e-20,1.1553788625586371e-21
247,20,Mammals,Specific,True,0.5964502959496791,0.7151227538653646,0.6865229171056177,0.7506599722969803,0.8285125725136163,1.080253907845682e-16,3.381849169117823e-26,1.7166338992238123e-23,4.626771686251504e-30,2.2165836008909854e-41
248,20,Vehicles,General,False,0.5140674557673542,0.3653962295087324,0.4055147998668155,0.45858374348914643,0.49455122659469114,4.489287497608881e-08,0.00018538144160058445,2.8459797100554425e-05,1.6011926814676793e-06,1.697039958383783e-07
249,20,Vehicles,General,True,0.8669565217391304,0.681646405364372,0.48260869565217385,0.6530434782608695,0.8582608695652173,4.250113483030371e-08,0.00024456071123420364,0.016914299258078327,0.0005410161161143115,8.174716310276894e-08
250,20,Vehicles,Specific,False,0.7811522985930789,0.8317695409780862,0.7435445069383233,0.7455008082115722,0.7815980565895995,9.142402632938912e-22,8.576300706542062e-27,7.98497686728728e-19,5.782047306510747e-19,8.370597512878119e-22
251,20,Vehicles,Specific,True,0.7629204656763852,0.822346228802654,0.7991525222402724,0.7722172457507922,0.8186866815140633,1.6727121569667997e-32,1.610015574784718e-41,1.2164110387602744e-37,9.909682451808911e-34,7.166321910745218e-41
252,21,Birds,General,False,0.35689702425714914,0.31398142157924536,0.05579060467177069,0.35416666810163855,0.04814486990657602,0.0002674929841992886,0.001466699022580894,0.5814133233960804,0.00030028652184377574,0.6343082924592771
253,21,Birds,General,True,0.49999999999999994,0.46521702190521325,0.42869565217391303,0.6052173913043478,0.1252173913043478,0.012845420968005797,0.02197777382783947,0.03660002306000609,0.0017274234785712638,0.5598985357904831
254,21,Birds,Specific,False,0.24947190371058162,0.2173370489704035,0.40657481119992067,0.3699140654933478,0.33264120715589085,0.01231230914815932,0.02984962384677621,2.6994474206877e-05,0.00015191533193604112,0.0007211137997408723
255,21,Birds,Specific,True,0.3716168621580446,0.4073041851146986,0.461181365713641,0.4482237091754995,0.5152371757923022,8.245697852278354e-07,5.1484054633348416e-08,4.0254491311637767e-10,1.3983024047321944e-09,1.2237697580035969e-12
256,21,Mammals,General,False,0.31989270044364154,0.2616740584244313,0.2520389128813659,0.2830133208749888,0.31188713131519535,0.0011769627980124085,0.008542697449632129,0.011416643812679731,0.004329126286414378,0.0015839565606238454
257,21,Mammals,General,True,0.2817391304347826,0.10293287482597782,0.6782608695652173,0.7582608695652173,0.6208695652173912,0.18228277001095713,0.6322081440884398,0.00026985712492208177,1.76264518234738e-05,0.0012059039024496878
258,21,Mammals,Specific,False,0.5951633715061541,0.7697160988079278,0.7803534462992237,0.8098052750502162,0.8275675841583945,6.563779608975335e-11,8.206190845399246e-21,1.0702417253759264e-21,1.9919252349811933e-24,2.5796744902835373e-26
259,21,Mammals,Specific,True,0.6102262151110444,0.7072078993555989,0.702236326836166,0.7598784920610441,0.8270834157628842,1.357471998039551e-17,2.0438804555494732e-25,6.138176461287472e-25,3.587622588905235e-31,4.005955641676363e-41
260,21,Vehicles,General,False,0.6181256288421251,0.3999357504444681,0.3497358103733807,0.4087372673176676,0.5197009161940408,7.295945436072463e-12,3.7478807949303675e-05,0.00036148061170763367,2.4221473986388747e-05,3.010532865123734e-08
261,21,Vehicles,General,True,0.8417391304347825,0.628881697118345,0.4208695652173913,0.5921739130434782,0.8626086956521738,2.5354935854452587e-07,0.0009958545761120446,0.04055960072223448,0.0022987394422586587,5.927053488103268e-08
262,21,Vehicles,Specific,False,0.7473715807984118,0.7643109815826451,0.7475576105635092,0.7082033138051788,0.7392837221759359,4.23467756069899e-19,2.216763613352248e-20,4.1049251784146714e-19,1.7148300486991512e-16,1.5968546112204793e-18
263,21,Vehicles,Specific,True,0.7569714666721061,0.8505506924955186,0.7651660304284413,0.7637006450360431,0.8078460499926866,9.542475542676571e-32,4.479111747701286e-47,8.553940805310433e-33,1.3261633770426948e-32,4.936929248284395e-39
264,22,Birds,General,False,0.1123476164041324,0.11958437689504255,0.10978024752604228,0.23975048317941425,0.11481764862157741,0.26576047276816145,0.23599093567129886,0.2769084281830017,0.016282835096612745,0.2553261524490861
265,22,Birds,General,True,0.508695652173913,0.3429484456352534,0.4434782608695652,0.6417391304347826,0.1469565217391304,0.011135557260269265,0.10088029429435466,0.029959339686467554,0.0007243804451471963,0.4931931221106659
266,22,Birds,Specific,False,0.32863049722837867,0.20798183393562572,0.5251834842580906,0.5099287688723387,0.45291261982433423,0.0008431916986526731,0.037853847233122115,2.0263120039803977e-08,5.993486307528612e-08,2.22970642378207e-06
267,22,Birds,Specific,True,0.3981968829382298,0.3859848089884302,0.503529237408127,0.47870095818985725,0.5085187753043215,1.0781917716262006e-07,2.8075012489926295e-07,4.687005382157999e-12,6.866097604505122e-11,2.6611603809222886e-12
268,22,Mammals,General,False,0.323395446444825,0.11224176965367684,0.1366707879567086,0.2584668850871785,0.353005072393697,0.0010308963493896016,0.2662139750358495,0.1751320310805166,0.009419230817712865,0.000315330852778272
269,22,Mammals,General,True,0.2078260869565217,-0.05600759365531147,0.606086956521739,0.606086956521739,0.5582608695652173,0.3298186178055176,0.7949128187336265,0.0016940936259311097,0.0016940936259311097,0.004581953045617811
270,22,Mammals,Specific,False,0.6372487544313675,0.7968928255953299,0.8122920352830445,0.8129941286618463,0.8542496156640841,1.0167786207539335e-12,3.5602616804088375e-23,1.114624616205513e-24,9.446297222860307e-25,1.3463490372571832e-29
271,22,Mammals,Specific,True,0.6043641422872768,0.7482182203967024,0.7197073057427339,0.7784796097071878,0.8218248909891145,3.3217306507673e-17,8.93951074900345e-30,1.1596910450896228e-26,1.4259598809019936e-33,3.3765948178289175e-40
272,22,Vehicles,General,False,0.5832625727634884,0.417867074357342,0.3581546777794938,0.4001776309724182,0.510156748071981,1.917147161475611e-10,1.519987817582929e-05,0.000253528423839677,3.703791993498008e-05,5.8994228794651614e-08
273,22,Vehicles,General,True,0.8965217391304346,0.6417661026202819,0.4539130434782608,0.62,0.8582608695652173,3.0888045225528893e-09,0.0007238860872024364,0.025880265803651995,0.0012308328706616477,8.174716310276894e-08
274,22,Vehicles,Specific,False,0.7292705643613356,0.7878574703092949,0.736165874498193,0.7191406396346036,0.7578045323624015,7.728750707438967e-18,2.3726162009532695e-22,2.6292544082551992e-18,3.553484021597221e-17,7.082582247304751e-20
275,22,Vehicles,Specific,True,0.7506966488165706,0.8497494142203074,0.7604147041445732,0.7459576630155953,0.787546089015376,5.676500070469986e-31,6.675178700901858e-47,3.504596002065105e-32,2.10783435823416e-30,6.916873086209663e-36
276,23,Birds,General,False,0.32985378758058176,0.23865586991528429,0.12762018509776907,0.23975780007105862,0.1528149090289399,0.0008040932999218997,0.01679269907811121,0.20575023818276075,0.01627947250502391,0.1290480717727884
277,23,Birds,General,True,0.5878260869565216,0.42247272288400783,0.4478260869565217,0.6652173913043479,0.08,0.0025217833030871436,0.03972219186872728,0.028201491909682262,0.00038981642152620497,0.7101960521957591
278,23,Birds,Specific,False,0.26339446551108076,0.2454182957730153,0.3967510035846547,0.4730850493184258,0.4223937219353154,0.008102760591041765,0.013851544970985223,4.37604316863813e-05,6.679919890302259e-07,1.2003484025819637e-05
279,23,Birds,Specific,True,0.36854252713109914,0.36967216820298593,0.4750486330138798,0.4511509575921254,0.47918684847643944,1.031479217504015e-06,9.502754811640614e-07,1.0010185892675105e-10,1.0602404704870023e-09,6.528024294227749e-11
280,23,Mammals,General,False,0.3025003838825048,0.07888195219573489,0.2515550604092211,0.2355761738843519,0.3755164763041612,0.002220941729763207,0.43532096127589304,0.011580975587319173,0.018301881716282522,0.00011819551740883578
281,23,Mammals,General,True,0.3408695652173913,-0.1226112185427089,0.6478260869565217,0.5626086956521739,0.6469565217391303,0.10309920611122532,0.5681592427858859,0.0006199285470361291,0.004211057389435814,0.0006340027436564855
282,23,Mammals,Specific,False,0.6113289751925322,0.7419156101575497,0.7386666752296909,0.7484420340119969,0.7629220467447804,1.423952728121311e-11,1.0424117850966115e-18,1.763477446231056e-18,3.539079867372796e-19,2.849462815443711e-20
283,23,Mammals,Specific,True,0.5985248918955937,0.6947332439082439,0.6961757949188876,0.7176401835204052,0.7791427893384311,7.954763414181227e-17,3.0931252955173e-24,2.2753096600706748e-24,1.8839101995148215e-26,1.1594138498837785e-33
284,23,Vehicles,General,False,0.561971172380999,0.4948419072983207,0.3523562631753551,0.4232306386221499,0.5076826605958563,1.1753277715958582e-09,1.6647608987016515e-07,0.00032403322919294137,1.1486516304029108e-05,6.999978324474641e-08
285,23,Vehicles,General,True,0.8713043478260868,0.6423796457394216,0.4156521739130434,0.6304347826086956,0.8721739130434782,3.011893857816267e-08,0.0007127190974707539,0.043381548380330745,0.0009590059599017162,2.807259338460278e-08
286,23,Vehicles,Specific,False,0.7774657358439411,0.8231783494943727,0.7740452706584592,0.7429550423672624,0.7794866874604383,1.881257389771183e-21,7.89855579560226e-26,3.6300595838674686e-21,8.795638635738573e-19,1.2688108391219484e-21
287,23,Vehicles,Specific,True,0.7383951551276793,0.860362160683242,0.7675181330208144,0.7570107315549537,0.805828676549441,1.6120513723728607e-29,2.7768765921020246e-49,4.2032520964979307e-33,9.434984251457842e-32,1.0535220707849304e-38
288,24,Birds,General,False,0.26063630393399856,0.2562359393247396,-0.08265469654036584,0.2000714151318512,-0.03896575433260744,0.008818117884796568,0.010074633649967323,0.4136110852901149,0.04595704645443174,0.7003079363611069
289,24,Birds,General,True,0.5504347826086956,0.3717759961379269,0.4843478260869564,0.6521739130434783,0.13565217391304346,0.005318886837861637,0.07364018881814008,0.016465290910992983,0.0005535306808586614,0.5273785419058558
290,24,Birds,Specific,False,0.4200372067092614,0.22979059075893968,0.5685789736593914,0.5460213644013,0.49641142672195904,1.3579025959044344e-05,0.021454827822605785,6.787950235895579e-10,4.213188740290096e-09,1.5003255906652064e-07
291,24,Birds,Specific,True,0.45535420318866837,0.4213881467678515,0.5041106744127353,0.5290386898775465,0.5196682862692009,7.092724105286186e-10,1.5703499559411057e-08,4.3898937293534464e-12,2.349529500184713e-13,7.262851724260503e-13
292,24,Mammals,General,False,0.28452862259050554,0.18435643817376687,0.19595517165777174,0.2146243551089208,0.25392853302269597,0.004116865253369853,0.06633422749091279,0.050712762053153844,0.0320076622088693,0.010794229712788532
293,24,Mammals,General,True,0.24434782608695652,-0.05298015616042977,0.5199999999999999,0.6313043478260869,0.6730434782608695,0.24985580217173983,0.8057864361864014,0.0091977198072643,0.0009388911528619091,0.0003132957299953819
294,24,Mammals,Specific,False,0.5956025760912009,0.7184092754315463,0.7593418272092983,0.7485222908255875,0.793378660469646,6.303898034500265e-11,3.957012816341851e-17,5.400566983455691e-20,3.4916589449336767e-19,7.528857927192911e-23
295,24,Mammals,Specific,True,0.6151399239501423,0.732509543381691,0.6913821478065958,0.7370062261477172,0.797951986630775,6.320017270552224e-18,5.198707686389231e-28,6.268670316437288e-24,1.6737349039587858e-28,2.3880425754594444e-36
296,24,Vehicles,General,False,0.613732991905321,0.43961358055752897,0.4158627955984468,0.4149061618136164,0.5720706669633515,1.1260767218140015e-11,4.737200839883215e-06,1.6856590604974692e-05,1.770572346847853e-05,5.053747665171222e-10
297,24,Vehicles,General,True,0.8678260869565216,0.6552640512413584,0.4452173913043478,0.6182608695652172,0.8843478260869565,3.971082277670902e-08,0.0005101621381950765,0.029245989362288137,0.0012820186402465346,9.90193584631208e-09
298,24,Vehicles,Specific,False,0.8138582435896022,0.8407990754326601,0.7747330399162071,0.7650237485751713,0.8257087738205737,7.69828337443357e-25,7.234210626675762e-28,3.18358212378799e-21,1.9474660261860532e-20,4.1594153809649293e-26
299,24,Vehicles,Specific,True,0.7520402978952,0.8422851626054237,0.7671247970728341,0.757664177981162,0.8063548333054779,3.8922524119977047e-31,2.4635262869408758e-45,4.7363244260787246e-33,7.81136777550319e-32,8.652881863971407e-39
300,25,Birds,General,False,0.26485829741130007,0.17343023107883193,0.04908150366800093,0.17872424781276958,0.11847399859440778,0.0077442849909208225,0.08441937695925812,0.6277212406291428,0.07521903517719918,0.2404011307464133
301,25,Birds,General,True,0.4530434782608695,0.2574598475928424,0.40434782608695646,0.6339130434782608,0.08956521739130434,0.02620213630425857,0.22453272681120018,0.0500238908057655,0.000880708122708698,0.6772689468428972
302,25,Birds,Specific,False,0.37736483304500695,0.27898191159418273,0.5206424862517997,0.6187614236311111,0.42887277430045834,0.00010869329825989429,0.004942173223814437,2.8140442287893884e-08,6.847888384679915e-12,8.510642305185848e-06
303,25,Birds,Specific,True,0.44896746497178547,0.41725639338489456,0.5190421940930388,0.5092982592197229,0.5370487941397469,1.3036745178108743e-09,2.2373950565242493e-08,7.822089340674764e-13,2.4339179708071174e-12,8.707319154693423e-14
304,25,Mammals,General,False,0.2304135578672626,0.11275789650878222,0.18507427785366126,0.24568678444852807,0.2720123385510803,0.021094348972800176,0.26400757184664997,0.06526568384573714,0.013744653664964177,0.0061861302515650715
305,25,Mammals,General,True,0.3173913043478261,-0.03632924993858041,0.5721739130434782,0.5939130434782608,0.49999999999999994,0.13071808560327577,0.8661660354566669,0.0034832643257208984,0.0022143435509877005,0.012845420968005797
306,25,Mammals,Specific,False,0.6036875353039414,0.7691665070659561,0.7579579046637198,0.7733981435139887,0.8155962622839421,2.963797075756299e-11,9.089896679039171e-21,6.894187619779617e-20,4.105448569686077e-21,5.084465204721769e-25
307,25,Mammals,Specific,True,0.6187988309195309,0.7244361016708015,0.7173622286133368,0.7689455429952686,0.8315694253625742,3.545684132026166e-18,3.7593188367316615e-27,2.0102535873682937e-26,2.586405953008414e-32,6.135765129794438e-42
308,25,Vehicles,General,False,0.5172547285921634,0.37611129819459405,0.2445652018864151,0.3414098449333097,0.4484892145333319,3.584120578716223e-08,0.00011505656683908932,0.014195990849003207,0.0005084997900835574,2.8749820138174413e-06
309,25,Vehicles,General,True,0.8713043478260868,0.6282681539992052,0.4591304347826086,0.6165217391304347,0.8913043478260868,3.011893857816267e-08,0.001010743217676314,0.024015134743792063,0.0013350175981865398,5.174945788928283e-09
310,25,Vehicles,Specific,False,0.7821231411106246,0.8053928776338277,0.7638322145294428,0.7188970248181926,0.7705819177220369,7.5425948426747955e-22,5.466151837830892e-24,2.417637503950673e-20,3.6832458243560734e-17,6.980994842097397e-21
311,25,Vehicles,Specific,True,0.7608391799041777,0.8535458629967527,0.7953681189603502,0.7853327647505451,0.8293311659372817,3.093866054669442e-32,9.872057024844781e-48,4.674021398694882e-37,1.452473262437733e-35,8.448144574923005e-43
312,26,Birds,General,False,0.2852444954189132,0.09764057517917527,0.051263817451357135,0.18093412093264774,0.13747723387589453,0.004019860040055338,0.3338232483943052,0.6124872373761234,0.07162521154363753,0.17257573621329686
313,26,Birds,General,True,0.4982608695652173,0.3866867981220683,0.4913043478260869,0.6930434782608694,0.24434782608695652,0.013212025625805611,0.06195655842138545,0.014765433419255973,0.0001739207807186818,0.24985580217173983
314,26,Birds,Specific,False,0.38194654987630655,0.3231229537590532,0.49795215509978735,0.5115684562871071,0.43727590066832417,8.811194068657583e-05,0.0010416370119113163,1.3540268832011434e-07,5.347572547593716e-08,5.390623365939265e-06
315,26,Birds,Specific,True,0.44991936074474337,0.4856856214336256,0.5099266080673319,0.5612481480289732,0.5786360366309715,1.1915547219484233e-09,3.2972964889917876e-11,2.264568036345815e-12,3.679922324101306e-15,3.216837916954366e-16
316,26,Mammals,General,False,0.3922475897867395,0.19706830945322093,0.28739550413323595,0.34508481479860403,0.4039200177198373,5.433468265048765e-05,0.04938832186137646,0.0037405577712740002,0.0004379034478676032,3.080522252145545e-05
317,26,Mammals,General,True,0.31478260869565217,0.031031234322537436,0.6652173913043479,0.7756521739130434,0.6939130434782607,0.13408706839947862,0.8855477392023634,0.00038981642152620497,8.470310547138325e-06,0.00016935055735524374
318,26,Mammals,Specific,False,0.626635582947472,0.7855033496374964,0.7746683831670647,0.807786589191303,0.8555346532128401,3.086457963226886e-12,3.830832141208049e-22,3.2231678781129917e-21,3.171396668415708e-24,9.011766589369686e-30
319,26,Mammals,Specific,True,0.5924363538822901,0.6933218999210942,0.6775441660697885,0.7478491658432573,0.8226894456988584,1.9407020235728834e-16,4.1697547676096995e-24,1.0495886933467658e-22,9.8687071745683e-30,2.3898927958796464e-40
320,26,Vehicles,General,False,0.5937567513029839,0.4364958224998833,0.4846408192144478,0.4726122755757727,0.6061262518790927,7.467343899081792e-11,5.6269478714210524e-06,3.232011798323422e-07,6.877433310400641e-07,2.3505438855084256e-11
321,26,Vehicles,General,True,0.8730434782608695,0.6294952402374849,0.38260869565217387,0.5747826086956522,0.837391304347826,2.615192206304798e-08,0.0009811547890508224,0.06499969935694089,0.003304331825036474,3.343844486033038e-07
322,26,Vehicles,Specific,False,0.777901461317979,0.8064204575786095,0.7483715338215408,0.7395203566101516,0.7906338984001038,1.728703278061747e-21,4.331008393728975e-24,3.5812519943074285e-19,1.537102302920902e-18,1.3378931509464352e-22
323,26,Vehicles,Specific,True,0.7709410952566422,0.8654926042120565,0.8015956415770156,0.8025326253389425,0.8427041567667953,1.4721664148105551e-33,1.663725689743398e-50,5.023275412736444e-38,3.566609003306164e-38,2.0219233968444828e-45
324,27,Birds,General,False,0.27791563320595813,0.143785568161963,0.0496852478083831,0.21308337208527894,-0.044842309354751746,0.005116737199578464,0.15352052680007638,0.6234906818548605,0.03329118421532555,0.6577597580322049
325,27,Birds,General,True,0.6618830336941622,0.5816477362886071,0.4679278214552684,0.7862579007352465,0.009132420307212489,0.0004270458554798504,0.002870177426870584,0.021116544609007065,5.24592985276129e-06,0.966218175715797
326,27,Birds,Specific,False,0.3575910166129071,0.21553977753997258,0.5270517232622648,0.5404403073168974,0.4899165560143639,0.0002597017341360117,0.0312651465298272,1.7677393477713688e-08,6.484249637966186e-09,2.2994929419221398e-07
327,27,Birds,Specific,True,0.41587497519831507,0.4086050547547729,0.5144711574220335,0.5096318003695854,0.5184303401690803,2.5158592168466247e-08,4.6241368886286335e-08,1.3382592229778136e-12,2.3425468305684257e-12,8.40895686938656e-13
328,27,Mammals,General,False,0.48324036777793966,0.3853511122002831,0.2502092912141744,0.3161010603168767,0.3851340215198365,3.5342956716545653e-07,7.5233512005456e-05,0.012048955614678782,0.0013560951363918048,7.599930166826622e-05
329,27,Mammals,General,True,0.32695652173913037,0.012866609353247228,0.6043478260869565,0.697391304347826,0.5695652173913043,0.11888708485840495,0.952418028628581,0.0017613115382687772,0.00015210073836408896,0.0036703169941007295
330,27,Mammals,Specific,False,0.5746579463059588,0.7157848138814463,0.7439210287038649,0.7192450805077296,0.7596915520159863,4.052320302177574e-10,5.80483515252314e-17,7.505681506554708e-19,3.499222571967971e-17,5.076081364178948e-20
331,27,Mammals,Specific,True,0.5977779303780453,0.7021443280972296,0.6716961529624927,0.7191742839306978,0.7951056550515214,8.883581168550387e-17,6.263022059934345e-25,3.298973912569903e-22,1.314795171728723e-26,6.3455283774639e-36
332,27,Vehicles,General,False,0.5311312912843427,0.3475036520944913,0.27266971655776745,0.297798156777128,0.4423596859038384,1.3082818842193589e-08,0.00039647881026704554,0.00605796394567336,0.0026199978040989005,4.065063404831233e-06
333,27,Vehicles,General,True,0.8295652173913043,0.6301087833566247,0.4756521739130434,0.6078260869565217,0.8452173913043477,5.395591947316851e-07,0.0009666418788788067,0.01881128388890944,0.0016290785970250606,2.0198318553448652e-07
334,27,Vehicles,Specific,False,0.782718539796508,0.8415275867151041,0.7981409148647579,0.7640556656866805,0.8110987767388136,6.70001838701451e-22,5.886293223492416e-28,2.7191158218994606e-23,2.321774323829512e-20,1.4742916099502226e-24
335,27,Vehicles,Specific,True,0.765117615656131,0.8625241114675004,0.7817256190297915,0.7767860361464166,0.8404297213797234,8.679206498152929e-33,8.59880084486399e-50,4.77660484526663e-35,2.351598060406171e-34,5.867961413407007e-45
336,28,Birds,General,False,0.2232104018151028,0.25112208919199114,0.06206379228143339,0.22726018002337475,0.1487018076563338,0.02559615978088436,0.011729774581722993,0.5395941952335133,0.022973844337274035,0.13979762522705858
337,28,Birds,General,True,0.4452173913043478,0.3041803604764856,0.3913043478260869,0.6408695652173912,0.19652173913043475,0.029245989362288137,0.1484222627454609,0.05864447105666783,0.0007404749565562748,0.35737406951590356
338,28,Birds,Specific,False,0.3292363127830305,0.2917237303107013,0.4437449412286861,0.4191928029178278,0.3515618944296678,0.0008236168978860664,0.003230592909548739,3.7611868824409575e-06,1.418938928759879e-05,0.00033498916953184944
339,28,Birds,Specific,True,0.37587017921788396,0.36986082960060723,0.46196558638678875,0.42777988391105054,0.5473140664471263,6.026198380910171e-07,9.373223132296026e-07,3.726945100012371e-10,8.995879969886554e-09,2.3468751147727174e-14
340,28,Mammals,General,False,0.3278571472454576,0.19892941905952274,0.2284829531064259,0.27222589146543547,0.3560692694691199,0.0008687968941863651,0.047237811027506175,0.02222869744831864,0.006144233558751175,0.00027706783345927884
341,28,Mammals,General,True,0.22608695652173913,-0.017407765595569783,0.6521739130434783,0.6669565217391304,0.5599999999999999,0.2880995376657835,0.9356538719749986,0.0005535306808586614,0.0003715401816914552,0.004430427026282592
342,28,Mammals,Specific,False,0.6277889134825152,0.7907259923167863,0.746738518161058,0.7761248673745996,0.7791193105556404,2.7412286316557513e-12,1.3125146986133245e-22,4.706786611851386e-19,2.437551188807455e-21,1.3634057362843877e-21
343,28,Mammals,Specific,True,0.6117830050072668,0.6983745882888166,0.6924829157453142,0.7591547267179118,0.8296527614325004,1.067001781542487e-17,1.419866104288493e-24,4.9758393755829464e-24,4.4034477813228065e-31,1.37695670992071e-41
344,28,Vehicles,General,False,0.6130704858757237,0.4319793129348007,0.40573952637889993,0.4731058920359298,0.5568204684581063,1.2015545099840906e-11,7.198784833373928e-06,2.8143060735884083e-05,6.6713373620647e-07,1.7881729749415251e-09
345,28,Vehicles,General,True,0.8504347826086956,0.6294952402374849,0.4139130434782608,0.5834782608695652,0.8513043478260869,1.4210625789641308e-07,0.0009811547890508224,0.044355692190527395,0.0027629445069863624,1.338461277676705e-07
346,28,Vehicles,Specific,False,0.7516037088204123,0.7778585145694119,0.7368057850836667,0.6803444450840557,0.7243345097019562,2.0721119266631044e-19,1.74318775804352e-21,2.374837125105002e-18,6.9427900291099576e-15,1.639158503921094e-17
347,28,Vehicles,Specific,True,0.7435765939055274,0.8471808497490416,0.7657864523791235,0.7613385787316487,0.8109869899770075,4.0305563968421936e-30,2.361368687503508e-46,7.097773209003752e-33,2.6709466339619373e-32,1.4897046630410502e-39
348,29,Birds,General,False,0.2059402515570896,0.13870740240995028,-0.02467824382062402,0.17774397084472554,0.05729932537708489,0.039821052017692406,0.16872939561365605,0.8074500990278434,0.0768589576481468,0.5712205472839693
349,29,Birds,General,True,0.41739130434782606,0.41849650902157004,0.4156521739130434,0.5313043478260869,0.07652173913043478,0.04242428156214387,0.041824627116881764,0.043381548380330745,0.00754817909858789,0.7222991032128186
350,29,Birds,Specific,False,0.3982813359065132,0.2817858402656132,0.5767188155385784,0.5589500791272602,0.5368246717822653,4.062845325657681e-05,0.00450817476961374,3.39397912882383e-10,1.5046413662907044e-09,8.538047018552062e-09
351,29,Birds,Specific,True,0.3929931894672066,0.3782823827346639,0.46768287528367214,0.4745574176981272,0.5544367824409274,1.6287323549471357e-07,5.03435442564156e-07,2.112656628983512e-10,1.0527278758596238e-10,9.201344797489242e-15
352,29,Mammals,General,False,0.36034073625522234,0.1527460498446353,0.32237148130412135,0.3055317188153717,0.32895562041904713,0.00023084588960848367,0.12922267422782333,0.0010717876555283669,0.001993655232441935,0.0008326342925792042
353,29,Mammals,General,True,0.2895652173913043,-0.07265849987716082,0.5973913043478261,0.7026086956521739,0.6026086956521738,0.16992018695250982,0.735817786846496,0.0020534369448034903,0.00012910286012359585,0.001830792673069792
354,29,Mammals,Specific,False,0.5572271267435417,0.7053784062530996,0.7447777590987793,0.7428034787492281,0.8085008078279106,1.7303469877568201e-09,2.545048544792927e-16,6.5169575273843e-19,9.01667417522221e-19,2.6919301432124696e-24
355,29,Mammals,Specific,True,0.5782684532731962,0.7016031101777309,0.7077907587012056,0.746514110012337,0.817349352287495,1.440198692263744e-15,7.049520655731344e-25,1.7939455856298587e-25,1.4092858939797017e-29,1.9621202211115423e-39
356,29,Vehicles,General,False,0.6425431694102337,0.4622223940291403,0.3733283728682622,0.4546979316605392,0.582851262501001,5.749381786707638e-13,1.2906509056286584e-06,0.00013043939785352868,2.0102734426922225e-06,1.987966914203103e-10
357,29,Vehicles,General,True,0.8886956521739129,0.6558775943604984,0.5095652173913043,0.6599999999999999,0.8947826086956522,6.6337142063456995e-09,0.0005019104462562062,0.01097543530481903,0.0004494019078104929,3.6795072553130247e-09
358,29,Vehicles,Specific,False,0.7604813968148959,0.8187705019862901,0.7829549251953656,0.7469612741336681,0.7805112243447886,4.4114606466942244e-20,2.3565646437352544e-25,6.39155466605077e-22,4.535108465335812e-19,1.0375066783910008e-21
359,29,Vehicles,Specific,True,0.7342033882735611,0.8448087524368574,0.7782788256822225,0.7691052542148723,0.8145624015595482,4.83133408073005e-29,7.430234906797605e-46,1.4589457342737584e-34,2.5900135017955672e-33,3.705108994570242e-40
360,30,Birds,General,False,0.24590483863957865,0.19408828359644448,-0.012371870354333273,0.29398120555042084,0.1821207068886882,0.013658369955028905,0.05299972259816472,0.9027660372609769,0.0029901699917469706,0.0697534473378037
361,30,Birds,General,True,0.5347826086956522,0.3320138575135496,0.46347826086956523,0.6391304347826086,0.06695652173913043,0.007093267681508549,0.1129568637538532,0.022544972852183147,0.0007735907278482094,0.7559095203776366
362,30,Birds,Specific,False,0.37875532889999647,0.21287086792556828,0.5551401348275505,0.5381023864001978,0.43552181793639316,0.00010201803304687131,0.033471540536594215,2.047373645206121e-09,7.749793349789297e-09,5.935736441929225e-06
363,30,Birds,Specific,True,0.4598804217828013,0.49103166915205304,0.5580606169072221,0.5676556314720048,0.5874840131760031,4.572322616921925e-10,1.859650372265969e-11,5.665360269728969e-15,1.5241556476790011e-15,8.797120967980978e-17
364,30,Mammals,General,False,0.31318411002142504,0.13646678890102512,0.20701936551656014,0.22658493371234237,0.3203372545374253,0.0015103781966223485,0.17578305952244913,0.03877086851882752,0.023394414246052552,0.001157435564595962
365,30,Mammals,General,True,0.26608695652173914,0.08325453110924678,0.62,0.7304347826086957,0.5217391304347825,0.20883621481010178,0.698932664183511,0.0012308328706616477,5.06460462583121e-05,0.008926065916873628
366,30,Mammals,Specific,False,0.6479958482159264,0.8158083377520747,0.8147250245384151,0.8490802122164401,0.8333458363052119,3.1588450999997034e-13,4.832071861076292e-25,6.26306419376441e-25,6.516281801808509e-29,5.629514851067781e-27
367,30,Mammals,Specific,True,0.6293048243352941,0.7052055409366754,0.69691021425741,0.7576377055999279,0.8061521054181564,6.462185071527139e-19,3.191567742933153e-25,1.944658426749644e-24,6.749856334658558e-31,1.3071696198535087e-37
368,30,Vehicles,General,False,0.6284745570605649,0.4436534503563961,0.46691650882134167,0.4715494487607265,0.5971183312581719,2.5539878128571785e-12,3.7805765651942677e-06,9.736637454116493e-07,7.341872393427994e-07,5.480947839553412e-11
369,30,Vehicles,General,True,0.8356521739130435,0.6417661026202819,0.33739130434782605,0.5173913043478261,0.8208695652173912,3.726898669868494e-07,0.0007238860872024364,0.10689212043935847,0.009618025861320479,8.934346201224865e-07
