,i,domain,conclusion_type,is_single_premise,gpt3_spearmanr,gpt3.5_spearmanr,gpt4_spearmanr,gpt3_scm_spearmanr,gpt4_scm_spearmanr,human_scm_spearmanr,gpt3_pval,gpt3.5_pval,gpt4_pval,gpt3_scm_pval,gpt4_scm_pval,human_scm_pval
206,17,Birds,Specific,False,0.16764390084508635,0.3661537478683807,0.18981258984468186,0.36935791070061,0.3803742116406198,0.3055687282676458,0.09547798791193483,0.0001793317266550657,0.058558187316349826,0.00015570922331263807,9.472699051548105e-05,0.0019910151934037345
207,17,Birds,Specific,True,0.44291610626918115,0.4847811760223744,0.4615695441523238,0.5540596468615113,0.5646824937128975,0.5583910727486093,2.294342708653887e-09,3.629224760893004e-11,3.874913622705858e-10,9.674420345903657e-15,2.2997655519617747e-15,5.418680246979658e-15
208,17,Mammals,General,False,0.3990757349314712,-0.13524594119519256,0.2936259252483285,0.3190181164114632,0.3621556910117298,0.5323828535994534,3.908644258891484e-05,0.17971636439500163,0.003026908686878412,0.001216256569477995,0.0002134546348664096,1.1919313751954316e-08
209,17,Mammals,General,True,0.2817391304347826,0.08798525706083189,0.06811734363483828,0.6686956521739129,0.72,0.5660869565217391,0.18228277001095713,0.6826702781450616,0.7518062649043871,0.0003540118899656703,7.285902537327718e-05,0.003932855685640965
210,17,Mammals,Specific,False,0.5386148029926449,0.8023185344036331,0.7378003409947601,0.7325499789072342,0.7720361665983811,0.8044739210969577,7.453661877919292e-09,1.0878719844300853e-23,2.026210415682622e-18,4.647290504920551e-18,5.312187906773832e-21,6.723261553803887e-24
211,17,Mammals,Specific,True,0.6047091365797865,0.7441707521451513,0.6918764701403712,0.6735959505715662,0.7494224703183965,0.8005079813646735,3.152924738683324e-17,2.619864336685822e-29,5.651777881826181e-24,2.2806207522059357e-22,6.466301086812854e-30,9.796710841473816e-37
212,17,Vehicles,General,False,0.6042596710896115,0.22865672368163617,0.41800467303131517,0.5200803557872269,0.4395032236840825,0.5501139938574616,4.466135356910726e-11,0.023535133896117676,1.84610736670457e-05,4.0555366450774575e-08,5.9639995866993815e-06,4.424986349915836e-09
213,17,Vehicles,General,True,0.8591304347826085,0.387111542619004,0.6417661026202819,0.6713043478260868,0.6584040164342717,0.8693194378151315,7.672131009844975e-08,0.061646021115010344,0.0007238860872024358,0.00032906556873774084,0.0004691365921788405,3.530007581736947e-08
214,17,Vehicles,Specific,False,0.7366785004205306,0.740556095395673,0.790062748602804,0.7539314162043756,0.7479190801389376,0.7705295327581364,2.4234586955460637e-18,1.3001627397654682e-18,1.5062969247213736e-22,1.390013050927458e-19,3.863765188026448e-19,7.049768336477157e-21
215,17,Vehicles,Specific,True,0.723055723031927,0.7308059310156175,0.8526800212104871,0.7532549152749317,0.7772039197556128,0.8310126143808173,8.109329109107982e-28,1.1583836596059984e-28,1.5337869744905181e-47,2.7615539454722928e-31,2.058200837771955e-34,4.073067474652165e-43
216,18,Birds,General,False,0.2956365249357061,-0.015898999663429808,0.2950155106277293,0.00936918579309398,0.22967671979717225,0.1642548072700192,0.0028242232044088642,0.8752440554548861,0.0028854842383817694,0.9262881293361813,0.02152128676557986,0.10246713409872121
217,18,Birds,General,True,0.12956521739130433,0.10097115891852924,0.34891276642890995,0.24608695652173912,0.641148386011621,0.18351816045922234,0.546239269258583,0.6387465994730714,0.09471058005239967,0.24639464844484843,0.0007352811100306251,0.39068185703921976
218,18,Birds,Specific,False,0.24762763125293175,0.42016907664793374,0.19316101581684555,0.415845878138104,0.42872707619114764,0.41776658887111096,0.012993070492158785,1.3485961759081504e-05,0.05416678909478192,1.6871269303310952e-05,8.577378958617527e-06,1.5279160810153375e-05
219,18,Birds,Specific,True,0.4351582822594353,0.39522228584668545,0.43629488893661994,0.49257090995147934,0.47187042594158324,0.563337187755467,4.6604084407969915e-09,1.3660989101767112e-07,4.205474232297432e-09,1.5740410518749018e-11,1.384703063151893e-10,2.7665360992417572e-15
220,18,Mammals,General,False,0.30940199088978576,-0.020386593073875522,0.30839836021154826,0.3179969908113006,0.3181275247116096,0.42719994988982546,0.0017340819076396383,0.8404454412614428,0.0017982777957607579,0.0012636414579556678,0.0012574919532547123,9.307139098665936e-06
221,18,Mammals,General,True,0.29310720414577224,0.12270326451043982,0.032552030367674206,0.7305936245769991,0.7127636611200604,0.6383996671899015,0.1645218013632745,0.5678665665392404,0.8799772105022331,5.0360093651978295e-05,9.289986089575904e-05,0.0007878818220296662
222,18,Mammals,Specific,False,0.5633839235595013,0.7987096923539568,0.7582515156706089,0.7549295362950595,0.7703607083357633,0.8213692087297271,1.0462231479578212e-09,2.4033199912986986e-23,6.547031275948061e-20,1.1697036719838494e-19,7.275924796966606e-21,1.2415715034820174e-25
223,18,Mammals,Specific,True,0.6477311743658902,0.7640171186330478,0.6966371095558862,0.7190232661077604,0.7520496394573802,0.7992758643199397,2.7759240508628255e-20,1.09611830256304e-31,2.0617095427848295e-24,1.362325309602475e-26,3.169595988201144e-30,1.5076938740491995e-36
224,18,Vehicles,General,False,0.48644340770115485,0.1256612414049717,0.3803428040184386,0.42828904283427843,0.3790254713987069,0.48270486367706045,3.808085253559611e-07,0.2176072390992649,0.00011194396985662189,1.0856178715072472e-05,0.00011876956293916693,4.814074797220463e-07
225,18,Vehicles,General,True,0.8304347826086955,0.36626010121329655,0.6166108347355479,0.6521739130434783,0.6710154540013746,0.8706240692875905,5.122345587687935e-07,0.07836210685909974,0.001332257577181584,0.0005535306808586614,0.0003317508186693014,3.1812106140078604e-08
226,18,Vehicles,Specific,False,0.7293562041151994,0.7716873219852474,0.8032149702192228,0.7567812504204929,0.7223977612538744,0.7769862989872909,7.627483973742074e-18,5.673007978560822e-21,8.911861377053114e-24,8.4739896656144e-20,2.1918630085433107e-17,2.0642622289698027e-21
227,18,Vehicles,Specific,True,0.7463416061025795,0.7336759342450896,0.8765155545033416,0.7758644964437493,0.78977142942919,0.8403912273219797,1.8973478104766303e-30,5.53872896437509e-29,2.6006145921860386e-53,3.1517474074810235e-34,3.2513348063208076e-36,5.97387532512188e-45
228,19,Birds,General,False,0.20793321602566187,0.18919128127881604,0.12396684583606794,-0.06090651684885025,0.10556470981637985,0.16017657963026788,0.037899729835487915,0.059404199836775036,0.2191359065761582,0.5471961255197422,0.2958847813320565,0.11140167604891772
229,19,Birds,General,True,0.02608695652173913,0.008031796732155736,0.3509008733601288,0.21739130434782608,0.5045672508639624,0.18656230056162654,0.903693217741266,0.9702876323503717,0.09271782393782518,0.3075332105489072,0.011922291431833903,0.3827317320125243
230,19,Birds,Specific,False,0.35690836569117934,0.469029437827939,0.4073744687436882,0.49146246545122346,0.4617619300769519,0.47072628566305486,0.00026736394188535444,8.56480335762586e-07,2.593612138121226e-05,2.0789272433765163e-07,1.3265321416227991e-06,7.721861204553665e-07
231,19,Birds,Specific,True,0.41608867474521016,0.4396542346729878,0.4202257492282017,0.5299070295065356,0.4895021146957795,0.5801506691489234,2.4707031403468875e-08,3.0974526210682963e-09,1.7356401893480573e-08,2.1124900255036828e-13,2.1929780712893715e-11,2.5837022898208446e-16
232,19,Mammals,General,False,0.28969876732230854,-0.08291229999329294,0.1148768921812361,0.20327589971765275,0.20782499011534553,0.338858236955568,0.0034608569290121966,0.4121521222547929,0.25507937891171995,0.042516123406187954,0.03800203406355786,0.0005635037440637294
233,19,Mammals,General,True,0.3231137280123275,0.14508152381664707,0.11809573807807389,0.7110241524901151,0.7858230235777602,0.5244618519284886,0.12354248885358354,0.498785778867029,0.5825986365330446,9.83823308589941e-05,5.3527907972591914e-06,0.008514161131499522
234,19,Mammals,Specific,False,0.5784072537612761,0.8110367078425487,0.7705429889792942,0.793938672225506,0.8314853920551617,0.8466268035732265,2.932441555173535e-10,1.4958135601591988e-24,7.032039703398297e-21,6.68838066820995e-23,9.248177397201155e-27,1.3493633932386828e-28
235,19,Mammals,Specific,True,0.6426216098873663,0.7552477128083804,0.6766846570831817,0.6936583925020335,0.752714304637668,0.8117852531772249,6.789057656180592e-20,1.3145943772850173e-30,1.2440442153798286e-22,3.883757847901592e-24,2.642701560109668e-30,1.6373600753934225e-38
236,19,Vehicles,General,False,0.4457296669669563,0.13533435167331354,0.37656788678561276,0.3852550001260273,0.33937863599934653,0.44584836199539124,4.237066800820527e-06,0.18395561159126725,0.0001325462662480164,8.957426436333418e-05,0.0006293871755638112,4.209267089694777e-06
237,19,Vehicles,General,True,0.8426086956521738,0.36626010121329655,0.6687619998624351,0.6756521739130433,0.6858012773559092,0.8793216124373165,2.3966088072191335e-07,0.07836210685909974,0.00035335764872334246,0.00029087233956731965,0.0002163559532974268,1.5431802573646967e-08
238,19,Vehicles,Specific,False,0.7243140471706317,0.7668768876673527,0.7801198406904283,0.7662997882284219,0.7252081837235114,0.7853565653289476,1.644219581178975e-17,1.3876872601746287e-20,1.1205626301535192e-21,1.54266242728716e-20,1.4366278788468356e-17,3.9462069444033063e-22
239,19,Vehicles,Specific,True,0.721147522076959,0.707349077535513,0.8510921425632154,0.7557625378407026,0.7615831248227408,0.8017398698830236,1.2962186110530824e-27,3.441300233493909e-26,3.4161079727681317e-47,1.3510872934863612e-31,2.4851275599620885e-32,4.765899332252219e-38
240,20,Birds,General,False,0.2731670163516072,0.07074332886351087,0.22937864826182477,-0.06941852226946064,0.14015743778534567,0.0866651869119986,0.00596257776690164,0.48429202780816727,0.02169608749257308,0.4925326773166717,0.16427737066705478,0.39124010449814395
241,20,Birds,General,True,0.04566210153606244,0.06484217128054043,0.36986830410147326,0.22178735031801758,0.620187093203314,0.20095693779904306,0.8322115945996157,0.7633996981954319,0.07524814584060233,0.2976101038105254,0.0012254322486277799,0.3464063869142894
242,20,Birds,Specific,False,0.3359981832665556,0.3818714371047122,0.21922808424517465,0.41893839430868574,0.431608995613153,0.35106294408251526,0.0006316059553508598,8.841791772323518e-05,0.028419200121000434,1.4378274880421797e-05,7.344520825422167e-06,0.00034204411178293513
243,20,Birds,Specific,True,0.408778561265,0.41289610853458375,0.37995102089125393,0.5040149699887956,0.4686380612220771,0.5292583265631234,4.558213474209188e-08,3.234163166526874e-08,4.4417031822063506e-07,4.437508089362584e-12,1.9195381934147482e-10,2.2872364258791736e-13
244,20,Mammals,General,False,0.3598794882795196,-0.041482339701824855,0.32575222432852297,0.29176546601362924,0.3925918432535226,0.469680662648357,0.00023546961907695664,0.6819640339308972,0.0009421261946583267,0.0032259951382487303,5.344901330257717e-05,8.231470585655198e-07
245,20,Mammals,General,True,0.3869565217391304,0.14580414027223568,-0.05449387490787062,0.657391304347826,0.6469565217391303,0.5478260869565217,0.061759220209282026,0.4966266872868089,0.8003451293791888,0.00048204432271867274,0.0006340027436564855,0.005585606044072471
246,20,Mammals,Specific,False,0.5742747767503774,0.8126435856988204,0.7756218537612768,0.7689062538690132,0.8122687689289628,0.8600525112371799,4.187553418675936e-10,1.0260801181543877e-24,2.68509011188729e-21,9.540025242745131e-21,1.120740433533471e-24,2.129139741939115e-30
247,20,Mammals,Specific,True,0.6549381818779147,0.7695953396658591,0.7011935685609894,0.7037225289791031,0.7557590928680039,0.8248090957047968,7.635029398537513e-21,2.1322875475147616e-32,7.708307530203122e-25,4.429035739896047e-25,1.1405895066954136e-30,1.0160070963667718e-40
248,20,Vehicles,General,False,0.5111861491408259,0.21294856572899667,0.3266455794587379,0.43559161033304583,0.3973892573306191,0.4898227968585391,7.507544817116907e-08,0.03526987216230521,0.0010282874629773437,7.367620333984769e-06,5.085903055323241e-05,3.0735110596462647e-07
249,20,Vehicles,General,True,0.7862579007352465,0.3550049794874503,0.609380805796575,0.643183315922251,0.6602870813397128,0.8599391039582427,5.24592985276129e-06,0.08870330949215895,0.001572774105806735,0.0006983165909711986,0.000445929463700127,7.229781609124976e-08
250,20,Vehicles,Specific,False,0.7010045746041483,0.7630034813054094,0.7930224359183489,0.7816704493437254,0.7077970989436736,0.7704328275791626,4.6477534266749e-16,2.8079555779558777e-20,8.116102609057069e-23,8.25139344248785e-22,1.8155317939974815e-16,7.178463437096437e-21
251,20,Vehicles,Specific,True,0.7506179221394503,0.7116334155404272,0.8640665774838393,0.7984315592770975,0.7706813540412444,0.8149398128000193,5.802968790676259e-31,1.269178438452373e-26,3.6802076144833707e-50,1.5754840718149146e-37,1.5951728653624913e-33,3.193381322520807e-40
252,21,Birds,General,False,0.2860392869684328,0.16456502045646185,0.22132322948966188,0.019159722247937997,0.2555079340908743,0.1717623189148985,0.003914558444323431,0.10181119115853325,0.026902695551360642,0.8499315822515319,0.010296990809142955,0.08749685477741147
253,21,Birds,General,True,0.1591304347826087,-0.00458959813266042,0.3956332793125532,0.3104347826086956,0.6341888377238423,0.24744510260970978,0.45765578201494617,0.9830190454507755,0.05566512483475826,0.13984001582896138,0.0008747423609049749,0.24371354774003096
254,21,Birds,Specific,False,0.3136550084432088,0.3396120811035379,0.19308348515871995,0.4169324625788513,0.4383330633038738,0.363751474865309,0.0014844404692105765,0.0005467110564420565,0.054265318889161224,1.595242855110842e-05,5.085254793041987e-06,0.00019917261195138226
255,21,Birds,Specific,True,0.4065298305759486,0.3603390016989276,0.3897519664349902,0.44229960748388053,0.435627868860593,0.401844707700303,5.487097124732288e-08,1.8537196639510492e-06,2.0984271879264723e-07,2.4288434909543225e-09,4.466977694353906e-09,8.040171233478465e-08
256,21,Mammals,General,False,0.3384211039454553,-0.08620417782145813,0.21361101500668145,0.28915605674794714,0.2785839728792318,0.38277389548672897,0.0005734566743420096,0.39377423748775564,0.03284690085314401,0.003525018422223983,0.0050066909499213545,8.480623218213917e-05
257,21,Mammals,General,True,0.3521739130434782,0.15284296083710225,0.13245039040107442,0.6565217391304347,0.7686956521739129,0.5565217391304348,0.09145834490857081,0.47584053180832264,0.5372607964778893,0.0004933716902060795,1.14407226478219e-05,0.004737814332523148
258,21,Mammals,Specific,False,0.512537846517361,0.8142210339462493,0.7473571028326308,0.7525527302091176,0.8050194457984231,0.8233084315071705,4.997534569717266e-08,7.062295541624204e-25,4.244941226961922e-19,1.7617769694546937e-19,5.946628549083676e-24,7.644309105885226e-26
259,21,Mammals,Specific,True,0.6318428496245396,0.7652020971370751,0.7134432867727406,0.7144977912737285,0.7459378526998193,0.7978143056339637,4.2415970986618557e-19,7.770854583865409e-32,4.9790665641830657e-26,3.9066924299228226e-26,1.6424468870670916e-29,2.5045411712506504e-36
260,21,Vehicles,General,False,0.47146825485714805,0.1673150179560841,0.3225224699930936,0.4753453979706432,0.3993871468638799,0.45385616910737964,9.579350468956489e-07,0.09961715506104368,0.0012001087284284123,7.5757997737533e-07,4.623500014212815e-05,2.6843287570446517e-06
261,21,Vehicles,General,True,0.8113043478260868,0.3435954909897015,0.6558775943604984,0.6626086956521738,0.6749293484187515,0.8588823860354601,1.5098226216258118e-06,0.10019693680784092,0.0005019104462562062,0.00041869143970875764,0.000296941165524091,7.812593944871688e-08
262,21,Vehicles,Specific,False,0.7429507671897913,0.7683229805403224,0.8323093581728112,0.7840714439059556,0.7719413560396925,0.8089731249676843,8.80180061625931e-19,1.0629030790237818e-20,7.42851862978505e-27,5.111829326194055e-22,5.407980882955106e-21,2.4144788913578452e-24
263,21,Vehicles,Specific,True,0.7464004250136599,0.7380470492897759,0.8759315473857516,0.7953882453976474,0.8038947882608055,0.8398838556508644,1.8669822976677305e-30,1.767310098398054e-29,3.718682308358248e-53,4.641028104655796e-37,2.1607414118458256e-38,7.558961872798931e-45
264,22,Birds,General,False,0.27462889230191023,0.10969091559649535,0.2692098711695694,-0.00603138123649876,0.2344199223321949,0.27193917065084594,0.005689847865479101,0.27730188877952777,0.006759885272337272,0.9525092220378211,0.01889794407254805,0.0062005431170549016
265,22,Birds,General,True,0.1660869565217391,0.04876448015951696,0.37575221000036463,0.3643478260869565,0.7377121185045519,0.17916938888435927,0.43796690160823903,0.8209857832524671,0.07037279350951166,0.080051467559328,3.8915605298909786e-05,0.402199415908327
266,22,Birds,Specific,False,0.31075274553116267,0.4432970912527861,0.2161706015524329,0.42000264851711705,0.484384054450494,0.4431454066291776,0.0016509581123699524,3.857002762378052e-06,0.030761986579449268,1.3603514155969282e-05,3.285527639803798e-07,3.889973987901447e-06
267,22,Birds,Specific,True,0.40125351149344923,0.36730534482412497,0.3856521972974091,0.4805385010540673,0.44354290249411793,0.5292522700679574,8.433768221980633e-08,1.127993861396913e-06,2.880094720311799e-07,5.6702255398124496e-11,2.164976302838611e-09,2.2889324090322526e-13
268,22,Mammals,General,False,0.28763917448850207,-0.08817311137830734,0.1667456561428416,0.25078774973400225,0.2613468924897146,0.3336854524020802,0.0037100392634978013,0.38301950558122977,0.0972926993165241,0.011845816660643734,0.00862869856839631,0.0006920998655470371
269,22,Mammals,General,True,0.2756521739130435,0.1473124589647071,0.01589404684812893,0.7330434782608695,0.7382608695652173,0.6034782608695652,0.19231697608300116,0.4921349892329956,0.9412393202833336,4.61259882265861e-05,3.813703295283008e-05,0.0017957653847595807
270,22,Mammals,Specific,False,0.6068527666750422,0.8483475844417436,0.7832622417180973,0.8367705214351756,0.865144334385913,0.8991136250962221,2.1928519142382554e-11,8.109339343516469e-29,6.011136348681862e-22,2.221229412633049e-27,3.937162971131729e-31,6.1259159427863654e-37
271,22,Mammals,Specific,True,0.597521144888105,0.7717850461194674,0.6947014746810962,0.7164960458703394,0.7535170796033701,0.8287674914567466,9.226712012781762e-17,1.1072482203205584e-32,3.1140499509723173e-24,2.459710643676957e-26,2.120076874633087e-30,1.9933762453532542e-41
272,22,Vehicles,General,False,0.5441328465695069,0.15481288946812435,0.41094054178264333,0.47751591683492156,0.4203504858515096,0.560737032532002,6.999980027220946e-09,0.12798451429179655,2.6322785220403828e-05,6.634822140695659e-07,1.6380348411006635e-05,1.915736373181432e-09
273,22,Vehicles,General,True,0.8034782608695652,0.387111542619004,0.6166108347355479,0.6582608695652173,0.6523157362294634,0.8701891921301041,2.2703633865898317e-06,0.061646021115010344,0.001332257577181584,0.00047094274023857916,0.0005514726809660544,3.29387542144139e-08
274,22,Vehicles,Specific,False,0.7597516668724824,0.788416725446655,0.8263411615077524,0.7858161050704002,0.7678490027116396,0.8094343669860606,5.0222487288112427e-20,2.1154879151348564e-22,3.5377417591855083e-26,3.5958493181810997e-22,1.1602200443185433e-20,2.170520720332242e-24
275,22,Vehicles,Specific,True,0.7724457468522572,0.7391105964086001,0.8784979576976633,0.8032340431418806,0.801487048426764,0.8377621189459442,9.22917092378554e-34,1.3338446549296333e-29,7.619572408184405e-54,2.7567195918053895e-38,5.226043215449375e-38,2.0046574949821844e-44
276,23,Birds,General,False,0.23877596526398173,0.1239980541996472,0.16779203313032318,-0.0033367541329271835,0.13868823432380928,0.23666174684677876,0.016736093662635006,0.21901901360483644,0.09518129843482839,0.9737159629726624,0.16878883820011523,0.01775707552630338
277,23,Birds,General,True,0.1591304347826087,0.01778469276405913,0.34195439216964396,0.2843478260869565,0.6711614380026671,0.20134812391616103,0.45765578201494617,0.9342635018705843,0.10193685017627542,0.17809498095312237,0.0003303915382844586,0.3454487043172404
278,23,Birds,Specific,False,0.42848741281362135,0.5341719173777053,0.35273983808029286,0.5598878988714133,0.6157479528906772,0.5714345778015432,8.688228296523029e-06,1.0426611890823913e-08,0.00031886203554530503,1.3939509374836326e-09,9.235690907752704e-12,5.334160138505088e-10
279,23,Birds,Specific,True,0.4293717945981547,0.4476826593479609,0.4695632357470644,0.5399813731866163,0.5208739749911897,0.5769333442984973,7.816235821306815e-09,1.4712723555370856e-09,1.7488399730571832e-10,6.014341873356577e-14,6.29335718792233e-13,4.1100706905501823e-16
280,23,Mammals,General,False,0.2790110112055332,-0.02687682913790004,0.19263771901422944,0.18457688445379922,0.21976386287764432,0.3566009729847704,0.004937484486508368,0.7906727168598228,0.05483468135932046,0.06600458201323665,0.028024654276471675,0.00027088184278228645
281,23,Mammals,General,True,0.3013698701380121,0.24817238129468053,0.06359001281127055,0.7297238702620265,0.7623396570734996,0.4914111879595291,0.15239807561024266,0.24228570004471817,0.7678453008516037,5.194341461295151e-05,1.4924798359823615e-05,0.01474049350531583
282,23,Mammals,Specific,False,0.564941071251439,0.7988183045608137,0.7449277517449364,0.7444787255517317,0.8001104328698436,0.8086660432502512,9.197057197726114e-10,2.3472194867159472e-23,6.357402914132002e-19,6.846751156392058e-19,1.7702531035980928e-23,2.5915054038564615e-24
283,23,Mammals,Specific,True,0.6479133314309214,0.80336535614202,0.7049043417564482,0.7610199916984817,0.7891690324903403,0.8497156680713289,2.6879685088142442e-20,3.562726132768067e-37,3.4117536750888208e-25,2.593101589286783e-31,4.6395175013166226e-35,1.6921780160816174e-45
284,23,Vehicles,General,False,0.5597191797654287,0.18306029664730192,0.33367646608450297,0.5181815073151917,0.4553620139126075,0.5466206332732294,2.0783911556178623e-09,0.07119498466568082,0.0007861680260600313,4.632233852163624e-08,2.4634349170534058e-06,5.790581578740624e-09
285,23,Vehicles,General,True,0.84,0.4324407630661942,0.6417661026202819,0.6904347826086955,0.6840617687259638,0.8801913667522894,2.8350449822926813e-07,0.03481680394857416,0.0007238860872024358,0.00018828336401889028,0.00022779914992560022,1.4311538624684978e-08
286,23,Vehicles,Specific,False,0.7635990500575145,0.7639042789680719,0.8072619084509797,0.7628189182133753,0.7587512682479562,0.7919952249039459,2.5217703643969355e-20,2.3863079157478255e-20,3.575663950375445e-24,2.902884666584118e-20,5.994849516291675e-20,1.0070470103361415e-22
287,23,Vehicles,Specific,True,0.744350265227462,0.7295219572717159,0.8558191242567701,0.7801864450248486,0.7913436044172022,0.8387625982855371,3.26761739772267e-30,1.6065046456838745e-28,3.062498489420118e-48,7.883960358556055e-35,1.8968765317441266e-36,1.26786187013679e-44
288,24,Birds,General,False,0.290499242976938,0.035769850320867984,0.31817904325892454,-0.02077738160454011,0.20713736939257232,0.18546637603029975,0.0033681307762469955,0.7238527155112406,0.001255072389894215,0.8374285885653175,0.038657446655915875,0.06468795227433681
289,24,Birds,General,True,0.16173913043478258,0.0808916670881399,0.42644893674644546,0.3069565217391304,0.675946127450515,0.2052620183335378,0.4502188848463706,0.7071041655054646,0.03770400083328573,0.14456786810517375,0.00028843532245274346,0.3359535125332703
290,24,Birds,Specific,False,0.292096398136235,0.43706757780105676,0.20257281382631817,0.44935829981817915,0.47829753435317396,0.42048534114805886,0.0031897456501896572,5.452802297037025e-06,0.0432521160216465,2.735701093732645e-06,4.830359249689011e-07,1.3265200328006534e-05
291,24,Birds,Specific,True,0.44195849719640967,0.4655309672735831,0.46417896165517614,0.5246156684527397,0.5328911428321498,0.5700390255663687,2.5065000951292727e-09,2.619097018228742e-10,2.995392872426839e-10,4.0198126747511616e-13,1.4623914971543506e-13,1.0927293474121623e-15
292,24,Mammals,General,False,0.31978922257986186,-0.14766003898931437,0.1522061775756574,0.24987396688689223,0.2417804388502086,0.3830098893796314,0.0011815508945135418,0.14262502828010862,0.130597865555824,0.012168098956833179,0.015372671536523141,8.388467375499996e-05
293,24,Mammals,General,True,0.2773913043478261,0.1689316935567972,0.01665090622184936,0.7182608695652173,0.7052173913043478,0.5843478260869565,0.1894123670698225,0.43004816373457166,0.9384462440816833,7.729232039807734e-05,0.00011878974665344476,0.0027132076985506813
294,24,Mammals,Specific,False,0.5477422286771754,0.8130497435398226,0.7542459997575957,0.7413277889367542,0.7828238493417266,0.8278334185472901,3.6828254081880466e-09,9.323004475815323e-25,1.3165495878926308e-19,1.147104359516955e-18,6.560848466711515e-22,2.4081959182045027e-26
295,24,Mammals,Specific,True,0.6188781934925448,0.7949817216457556,0.7214207726742741,0.7133609639616811,0.7720900137737625,0.8252062041771968,3.5012170417358784e-18,6.619044034520416e-36,7.731007149338205e-27,5.074012264100502e-26,1.0100809616267501e-32,8.644597079166553e-41
296,24,Vehicles,General,False,0.5106313853385249,0.07269343493169832,0.3620676440107064,0.4239224406984413,0.39797594151565047,0.5355341497838387,7.79701027945667e-08,0.47687546700484995,0.00024887798445188914,1.3630052608209166e-05,4.9458292467021175e-05,1.3326463232990921e-08
297,24,Vehicles,General,True,0.8139130434782607,0.387111542619004,0.6294952402374849,0.6930434782608694,0.6697108225289158,0.8832355068546934,1.3123882717353614e-06,0.061646021115010344,0.0009811547890508224,0.0001739207807186816,0.000344115638204402,1.0942522223973589e-08
298,24,Vehicles,Specific,False,0.7184985176288213,0.7183564676734562,0.7861187461301461,0.7229213579864052,0.7061234666804231,0.7384965326261763,3.905488311854887e-17,3.987811772125128e-17,3.38185634856053e-22,2.0267614305006528e-17,2.294386846178664e-16,1.8123167547279333e-18
299,24,Vehicles,Specific,True,0.7441440032490778,0.7392231987788821,0.8613499437349263,0.784601205962296,0.7866719002266527,0.8340530566310701,3.4558880331392014e-30,1.2945885115132103e-29,1.6293368171664586e-49,1.852530838099821e-35,9.281650291374313e-36,1.0666966714190429e-43
300,25,Birds,General,False,0.203041636482883,0.18521111545517266,0.22615409488380164,-0.004195149534496031,0.22086500882227136,0.2765217477160325,0.0427601836914572,0.06506358832464577,0.023666181839787952,0.9669576907926918,0.02722835167357453,0.005353199472400381
301,25,Birds,General,True,-0.02,-0.10900295565068496,0.32803764365111193,0.19999999999999998,0.6298391200439806,0.1909110721364896,0.9260958020254711,0.6121468933378742,0.11760070084877185,0.34875573272354543,0.0009729976739895986,0.37153587919064823
302,25,Birds,Specific,False,0.2834163697308762,0.3932128101926587,0.2943379795000475,0.44132406289584075,0.4512351479124291,0.44393495067290406,0.004271734831048716,5.188539893408473e-05,0.0029536803833509146,4.307217550195527e-06,2.456357098387371e-06,3.721217565394794e-06
303,25,Birds,Specific,True,0.45753447313039325,0.44158369106817447,0.4080159471214742,0.562618058353813,0.5066465872415506,0.5471792784050713,5.745298909800321e-10,2.5945898568724984e-09,4.854868496764456e-08,3.052717093455085e-15,3.294410121620204e-12,2.388320321808909e-14
304,25,Mammals,General,False,0.1284810609167656,-0.04584054795006245,0.09398087293912921,0.09572310181536388,0.13481733212832786,0.2695983894232337,0.20268305422353391,0.6506348765669855,0.3523433367273565,0.34344824794112216,0.18111241107268888,0.0066776306719625545
305,25,Mammals,General,True,0.39051968742270543,0.3115355424763011,-0.021196670937090184,0.6083931433233462,0.6449228245521962,0.5005436082667416,0.059197435444814844,0.13836711170872548,0.9216867106796175,0.0016083462487081104,0.0006680002095368212,0.012732560274879297
306,25,Mammals,Specific,False,0.5406847322893242,0.8262031407742897,0.7482727971989505,0.7621088037598415,0.797778333127802,0.8335188722974144,6.364003177682942e-09,3.665176432069374e-26,3.6411368216104025e-19,3.2981060455953694e-20,2.941151639783191e-23,5.373842504099429e-27
307,25,Mammals,Specific,True,0.6076130952114802,0.7550257063756313,0.7081709703835047,0.7232209031177995,0.7881716044824256,0.8331060631693056,2.027502469160397e-17,1.3980225578901876e-30,1.6473377697509525e-25,5.032679486171849e-27,6.440320556212465e-35,3.185756377340245e-42
308,25,Vehicles,General,False,0.44744436273242794,0.10759335850801788,0.3183965195230877,0.43194246377845275,0.3632815641939028,0.43300471891734427,3.851781560093009e-06,0.2916455786725338,0.0013977949928158664,8.952398817081876e-06,0.00023635864681168238,8.460769186733052e-06
309,25,Vehicles,General,True,0.8608695652173911,0.36626010121329655,0.6681484567432954,0.6895652173913043,0.70928464386017,0.9119373992487899,6.749197195108872e-08,0.07836210685909974,0.0003594478797278551,0.0001932953759792191,0.00010414605429232593,5.638341032610846e-10
310,25,Vehicles,Specific,False,0.7459042006611298,0.7251433315698862,0.7935492458429818,0.7570843920301668,0.6998922767206233,0.7584189286472363,5.407731132192918e-19,1.4507862649877563e-17,7.262505118949026e-23,8.036217239650646e-20,5.407602723811104e-16,6.356761240195701e-20
