,model,prompt_name,domain,c1,c2,gpt3_rating
623,text-davinci-003,two_choice_similarity,Birds,Magpies,Ducks,9.87633961966047
624,text-davinci-003,two_choice_similarity,Birds,Magpies,Vultures,9.111830232095276
625,text-davinci-003,two_choice_similarity,Birds,Magpies,Roosters,9.487974136395621
626,text-davinci-003,two_choice_similarity,Birds,Magpies,Turkeys,9.624272536499234
627,text-davinci-003,two_choice_similarity,Birds,Magpies,Canaries,10.85655703909417
628,text-davinci-003,two_choice_similarity,Birds,Magpies,Chickens,9.322000103096856
629,text-davinci-003,two_choice_similarity,Birds,Magpies,Crows,14.506242969185543
630,text-davinci-003,two_choice_similarity,Birds,Magpies,Seagulls,9.134324997327312
631,text-davinci-003,two_choice_similarity,Birds,Magpies,Blackbirds,12.457445197751873
632,text-davinci-003,two_choice_similarity,Birds,Magpies,Sparrows,9.674177780674725
633,text-davinci-003,two_choice_similarity,Birds,Magpies,Storks,9.59709966263845
634,text-davinci-003,two_choice_similarity,Birds,Magpies,Parrots,12.783121961547373
635,text-davinci-003,two_choice_similarity,Birds,Magpies,Peacocks,10.481966603576225
636,text-davinci-003,two_choice_similarity,Birds,Magpies,Pelicans,8.88401537086187
637,text-davinci-003,two_choice_similarity,Birds,Magpies,Herons,11.767502692205323
638,text-davinci-003,two_choice_similarity,Birds,Magpies,Robins,11.951745070737505
639,text-davinci-003,two_choice_similarity,Birds,Magpies,Woodpeckers,11.418011942235994
640,text-davinci-003,two_choice_similarity,Birds,Magpies,Ostriches,6.930970631787448
641,text-davinci-003,two_choice_similarity,Birds,Magpies,Falcons,11.726638736624812
642,text-davinci-003,two_choice_similarity,Birds,Magpies,Swans,10.717034167978223
643,text-davinci-003,two_choice_similarity,Birds,Magpies,Swallows,11.421547477432105
644,text-davinci-003,two_choice_similarity,Birds,Vultures,Eagles,15.291196511733807
645,text-davinci-003,two_choice_similarity,Birds,Vultures,Doves,9.094419166241885
646,text-davinci-003,two_choice_similarity,Birds,Vultures,Ducks,9.133384895886259
647,text-davinci-003,two_choice_similarity,Birds,Vultures,Magpies,9.921648632586537
648,text-davinci-003,two_choice_similarity,Birds,Vultures,Roosters,8.298818531368426
649,text-davinci-003,two_choice_similarity,Birds,Vultures,Turkeys,10.087940832388572
650,text-davinci-003,two_choice_similarity,Birds,Vultures,Canaries,8.262008905605478
651,text-davinci-003,two_choice_similarity,Birds,Vultures,Chickens,7.704049073820412
652,text-davinci-003,two_choice_similarity,Birds,Vultures,Crows,12.245674480141028
653,text-davinci-003,two_choice_similarity,Birds,Vultures,Seagulls,9.222773634641719
654,text-davinci-003,two_choice_similarity,Birds,Vultures,Blackbirds,9.489497570131673
655,text-davinci-003,two_choice_similarity,Birds,Vultures,Sparrows,3.4984987394897886
656,text-davinci-003,two_choice_similarity,Birds,Vultures,Storks,9.903247610151622
657,text-davinci-003,two_choice_similarity,Birds,Vultures,Parrots,9.462181591956227
658,text-davinci-003,two_choice_similarity,Birds,Vultures,Peacocks,9.050969231589422
659,text-davinci-003,two_choice_similarity,Birds,Vultures,Pelicans,11.3049642385217
660,text-davinci-003,two_choice_similarity,Birds,Vultures,Herons,12.022596407420568
661,text-davinci-003,two_choice_similarity,Birds,Vultures,Robins,8.92004151739586
662,text-davinci-003,two_choice_similarity,Birds,Vultures,Woodpeckers,8.572346365478607
663,text-davinci-003,two_choice_similarity,Birds,Vultures,Ostriches,9.15682715961714
664,text-davinci-003,two_choice_similarity,Birds,Vultures,Falcons,11.575766155315794
665,text-davinci-003,two_choice_similarity,Birds,Vultures,Swans,8.831609059283272
666,text-davinci-003,two_choice_similarity,Birds,Vultures,Swallows,8.475119299446668
667,text-davinci-003,two_choice_similarity,Birds,Roosters,Eagles,11.014850180845324
668,text-davinci-003,two_choice_similarity,Birds,Roosters,Doves,9.467644222055652
669,text-davinci-003,two_choice_similarity,Birds,Roosters,Ducks,9.624236558438508
670,text-davinci-003,two_choice_similarity,Birds,Roosters,Magpies,9.702471296330852
671,text-davinci-003,two_choice_similarity,Birds,Roosters,Vultures,8.889048968004337
672,text-davinci-003,two_choice_similarity,Birds,Roosters,Turkeys,13.068090934003996
673,text-davinci-003,two_choice_similarity,Birds,Roosters,Canaries,11.059800867202817
674,text-davinci-003,two_choice_similarity,Birds,Roosters,Chickens,17.321503465962586
675,text-davinci-003,two_choice_similarity,Birds,Roosters,Crows,11.578190419846665
676,text-davinci-003,two_choice_similarity,Birds,Roosters,Seagulls,8.726616838968763
677,text-davinci-003,two_choice_similarity,Birds,Roosters,Blackbirds,10.81001876950411
678,text-davinci-003,two_choice_similarity,Birds,Roosters,Sparrows,8.812421109823958
679,text-davinci-003,two_choice_similarity,Birds,Roosters,Storks,9.302273264696549
680,text-davinci-003,two_choice_similarity,Birds,Roosters,Parrots,12.906557654074941
681,text-davinci-003,two_choice_similarity,Birds,Roosters,Peacocks,11.713283081878583
682,text-davinci-003,two_choice_similarity,Birds,Roosters,Pelicans,9.130224775719519
683,text-davinci-003,two_choice_similarity,Birds,Roosters,Herons,10.01625576844653
684,text-davinci-003,two_choice_similarity,Birds,Roosters,Robins,11.699624200848232
685,text-davinci-003,two_choice_similarity,Birds,Roosters,Woodpeckers,8.930125929844355
686,text-davinci-003,two_choice_similarity,Birds,Roosters,Ostriches,9.279274471243896
687,text-davinci-003,two_choice_similarity,Birds,Roosters,Falcons,9.897741209478351
688,text-davinci-003,two_choice_similarity,Birds,Roosters,Swans,9.24235191619809
689,text-davinci-003,two_choice_similarity,Birds,Roosters,Swallows,9.167159314249563
690,text-davinci-003,two_choice_similarity,Birds,Turkeys,Eagles,10.813148169134205
691,text-davinci-003,two_choice_similarity,Birds,Turkeys,Doves,9.35626499929007
692,text-davinci-003,two_choice_similarity,Birds,Turkeys,Ducks,14.259065320532018
693,text-davinci-003,two_choice_similarity,Birds,Turkeys,Magpies,9.70261206867531
694,text-davinci-003,two_choice_similarity,Birds,Turkeys,Vultures,10.370000516725911
695,text-davinci-003,two_choice_similarity,Birds,Turkeys,Roosters,13.17295095487398
696,text-davinci-003,two_choice_similarity,Birds,Turkeys,Canaries,8.999333403638248
697,text-davinci-003,two_choice_similarity,Birds,Turkeys,Chickens,16.876788768326335
698,text-davinci-003,two_choice_similarity,Birds,Turkeys,Crows,11.212704703426315
699,text-davinci-003,two_choice_similarity,Birds,Turkeys,Seagulls,8.012374266116247
700,text-davinci-003,two_choice_similarity,Birds,Turkeys,Blackbirds,10.44506559669437
701,text-davinci-003,two_choice_similarity,Birds,Turkeys,Sparrows,8.250924917926799
702,text-davinci-003,two_choice_similarity,Birds,Turkeys,Storks,8.982341935665193
703,text-davinci-003,two_choice_similarity,Birds,Turkeys,Parrots,10.633779544716331
704,text-davinci-003,two_choice_similarity,Birds,Turkeys,Peacocks,10.326642822082025
705,text-davinci-003,two_choice_similarity,Birds,Turkeys,Pelicans,9.551948168604275
706,text-davinci-003,two_choice_similarity,Birds,Turkeys,Herons,10.831591463263816
707,text-davinci-003,two_choice_similarity,Birds,Turkeys,Robins,10.285856068373747
708,text-davinci-003,two_choice_similarity,Birds,Turkeys,Woodpeckers,9.23436514745601
709,text-davinci-003,two_choice_similarity,Birds,Turkeys,Ostriches,9.083184259766906
710,text-davinci-003,two_choice_similarity,Birds,Turkeys,Falcons,8.888124799580496
711,text-davinci-003,two_choice_similarity,Birds,Turkeys,Swans,9.176332561598391
712,text-davinci-003,two_choice_similarity,Birds,Turkeys,Swallows,8.18748184113871
713,text-davinci-003,two_choice_similarity,Birds,Canaries,Eagles,8.041167548453647
714,text-davinci-003,two_choice_similarity,Birds,Canaries,Doves,10.089908309633305
715,text-davinci-003,two_choice_similarity,Birds,Canaries,Ducks,8.367715650945941
716,text-davinci-003,two_choice_similarity,Birds,Canaries,Magpies,11.073156129013125
717,text-davinci-003,two_choice_similarity,Birds,Canaries,Vultures,6.879964141631304
718,text-davinci-003,two_choice_similarity,Birds,Canaries,Roosters,9.297549817064642
719,text-davinci-003,two_choice_similarity,Birds,Canaries,Turkeys,7.745887915325564
720,text-davinci-003,two_choice_similarity,Birds,Canaries,Chickens,8.425548578695539
721,text-davinci-003,two_choice_similarity,Birds,Canaries,Crows,8.615367705642935
722,text-davinci-003,two_choice_similarity,Birds,Canaries,Seagulls,5.131676843648547
723,text-davinci-003,two_choice_similarity,Birds,Canaries,Blackbirds,9.877481585082213
724,text-davinci-003,two_choice_similarity,Birds,Canaries,Sparrows,9.013989686837874
725,text-davinci-003,two_choice_similarity,Birds,Canaries,Storks,8.679968269250754
726,text-davinci-003,two_choice_similarity,Birds,Canaries,Parrots,12.382723352319065
727,text-davinci-003,two_choice_similarity,Birds,Canaries,Peacocks,9.350625502419408
728,text-davinci-003,two_choice_similarity,Birds,Canaries,Pelicans,8.691626533976082
729,text-davinci-003,two_choice_similarity,Birds,Canaries,Herons,9.899551573411705
730,text-davinci-003,two_choice_similarity,Birds,Canaries,Robins,12.423207470494631
731,text-davinci-003,two_choice_similarity,Birds,Canaries,Woodpeckers,6.733389617636812
732,text-davinci-003,two_choice_similarity,Birds,Canaries,Ostriches,6.76391695838051
733,text-davinci-003,two_choice_similarity,Birds,Canaries,Falcons,8.700795015748083
734,text-davinci-003,two_choice_similarity,Birds,Canaries,Swans,8.896256003838488
735,text-davinci-003,two_choice_similarity,Birds,Canaries,Swallows,9.962311599019412
736,text-davinci-003,two_choice_similarity,Birds,Chickens,Eagles,9.054967928814468
737,text-davinci-003,two_choice_similarity,Birds,Chickens,Doves,12.11323282653681
738,text-davinci-003,two_choice_similarity,Birds,Chickens,Ducks,15.136600697800612
739,text-davinci-003,two_choice_similarity,Birds,Chickens,Magpies,11.360295898606477
740,text-davinci-003,two_choice_similarity,Birds,Chickens,Vultures,9.04363920386967
741,text-davinci-003,two_choice_similarity,Birds,Chickens,Roosters,16.233041087263466
742,text-davinci-003,two_choice_similarity,Birds,Chickens,Turkeys,14.932967614249847
743,text-davinci-003,two_choice_similarity,Birds,Chickens,Canaries,11.739390936422831
744,text-davinci-003,two_choice_similarity,Birds,Chickens,Crows,11.460854097769435
745,text-davinci-003,two_choice_similarity,Birds,Chickens,Seagulls,8.802645033425897
746,text-davinci-003,two_choice_similarity,Birds,Chickens,Blackbirds,12.115510163560538
747,text-davinci-003,two_choice_similarity,Birds,Chickens,Sparrows,9.806148851482192
748,text-davinci-003,two_choice_similarity,Birds,Chickens,Storks,9.49550990119361
749,text-davinci-003,two_choice_similarity,Birds,Chickens,Parrots,12.520616955880755
750,text-davinci-003,two_choice_similarity,Birds,Chickens,Peacocks,10.388127108051393
751,text-davinci-003,two_choice_similarity,Birds,Chickens,Pelicans,9.752024323329378
752,text-davinci-003,two_choice_similarity,Birds,Chickens,Herons,10.296335075313479
753,text-davinci-003,two_choice_similarity,Birds,Chickens,Robins,12.872801296346758
754,text-davinci-003,two_choice_similarity,Birds,Chickens,Woodpeckers,8.871767920935856
755,text-davinci-003,two_choice_similarity,Birds,Chickens,Ostriches,9.618977376603915
756,text-davinci-003,two_choice_similarity,Birds,Chickens,Falcons,9.38262057567618
757,text-davinci-003,two_choice_similarity,Birds,Chickens,Swans,9.189282059827798
758,text-davinci-003,two_choice_similarity,Birds,Chickens,Swallows,9.581863422954436
759,text-davinci-003,two_choice_similarity,Birds,Crows,Eagles,12.712046489965186
760,text-davinci-003,two_choice_similarity,Birds,Crows,Doves,9.852373428569127
761,text-davinci-003,two_choice_similarity,Birds,Crows,Ducks,9.799488880906743
762,text-davinci-003,two_choice_similarity,Birds,Crows,Magpies,15.076407216935207
763,text-davinci-003,two_choice_similarity,Birds,Crows,Vultures,11.604204775645472
764,text-davinci-003,two_choice_similarity,Birds,Crows,Roosters,9.809955944664084
765,text-davinci-003,two_choice_similarity,Birds,Crows,Turkeys,10.480631813650554
766,text-davinci-003,two_choice_similarity,Birds,Crows,Canaries,9.149712620822905
767,text-davinci-003,two_choice_similarity,Birds,Crows,Chickens,8.862491297685732
768,text-davinci-003,two_choice_similarity,Birds,Crows,Seagulls,9.239574711788064
769,text-davinci-003,two_choice_similarity,Birds,Crows,Blackbirds,14.412866669324089
770,text-davinci-003,two_choice_similarity,Birds,Crows,Sparrows,9.223647188261111
771,text-davinci-003,two_choice_similarity,Birds,Crows,Storks,9.260484192195571
772,text-davinci-003,two_choice_similarity,Birds,Crows,Parrots,11.201656303815758
773,text-davinci-003,two_choice_similarity,Birds,Crows,Peacocks,9.270742503555594
774,text-davinci-003,two_choice_similarity,Birds,Crows,Pelicans,9.016286702158853
775,text-davinci-003,two_choice_similarity,Birds,Crows,Herons,12.904112496645205
776,text-davinci-003,two_choice_similarity,Birds,Crows,Robins,11.532164676912506
777,text-davinci-003,two_choice_similarity,Birds,Crows,Woodpeckers,9.558517911865023
778,text-davinci-003,two_choice_similarity,Birds,Crows,Ostriches,8.786745018051747
779,text-davinci-003,two_choice_similarity,Birds,Crows,Falcons,10.389771244476023
780,text-davinci-003,two_choice_similarity,Birds,Crows,Swans,9.043865608700717
781,text-davinci-003,two_choice_similarity,Birds,Crows,Swallows,9.534421636372416
782,text-davinci-003,two_choice_similarity,Birds,Seagulls,Eagles,13.998019702181884
783,text-davinci-003,two_choice_similarity,Birds,Seagulls,Doves,9.194322940308005
784,text-davinci-003,two_choice_similarity,Birds,Seagulls,Ducks,13.255254884963502
785,text-davinci-003,two_choice_similarity,Birds,Seagulls,Magpies,12.882001515652071
786,text-davinci-003,two_choice_similarity,Birds,Seagulls,Vultures,11.555167191587834
787,text-davinci-003,two_choice_similarity,Birds,Seagulls,Roosters,9.987515652649494
788,text-davinci-003,two_choice_similarity,Birds,Seagulls,Turkeys,8.796849718061416
789,text-davinci-003,two_choice_similarity,Birds,Seagulls,Canaries,8.932464474277214
790,text-davinci-003,two_choice_similarity,Birds,Seagulls,Chickens,9.029896622624488
791,text-davinci-003,two_choice_similarity,Birds,Seagulls,Crows,12.085392084964722
792,text-davinci-003,two_choice_similarity,Birds,Seagulls,Blackbirds,9.126459811553588
793,text-davinci-003,two_choice_similarity,Birds,Seagulls,Sparrows,8.904381471176231
794,text-davinci-003,two_choice_similarity,Birds,Seagulls,Storks,12.053245866995379
795,text-davinci-003,two_choice_similarity,Birds,Seagulls,Parrots,9.83528143593637
796,text-davinci-003,two_choice_similarity,Birds,Seagulls,Peacocks,8.61668176406877
797,text-davinci-003,two_choice_similarity,Birds,Seagulls,Pelicans,13.797856914897444
798,text-davinci-003,two_choice_similarity,Birds,Seagulls,Herons,14.898843030380153
799,text-davinci-003,two_choice_similarity,Birds,Seagulls,Robins,9.238730508438476
800,text-davinci-003,two_choice_similarity,Birds,Seagulls,Woodpeckers,8.361654464636588
801,text-davinci-003,two_choice_similarity,Birds,Seagulls,Ostriches,8.390282972373514
802,text-davinci-003,two_choice_similarity,Birds,Seagulls,Falcons,10.449043483576276
803,text-davinci-003,two_choice_similarity,Birds,Seagulls,Swans,12.280285121570008
804,text-davinci-003,two_choice_similarity,Birds,Seagulls,Swallows,9.635669034830604
805,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Eagles,11.285879648498026
806,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Doves,12.654219319366174
807,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Ducks,9.431627979790335
808,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Magpies,14.045655559003213
809,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Vultures,9.637876308437107
810,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Roosters,11.39050263118908
811,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Turkeys,10.136287933288202
812,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Canaries,11.846714748497082
813,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Chickens,9.501176972573763
814,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Crows,16.24416811019879
815,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Seagulls,8.522427373764792
816,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Sparrows,15.058979551356922
817,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Storks,10.495475397299945
818,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Parrots,11.22356929053206
819,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Peacocks,9.930683690269333
820,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Pelicans,8.880920554113722
821,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Herons,13.352444773146386
822,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Robins,15.976198878701691
823,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Woodpeckers,8.850052693507788
824,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Ostriches,8.295760841696293
825,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Falcons,11.161216535600964
826,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Swans,8.95339437750851
827,text-davinci-003,two_choice_similarity,Birds,Blackbirds,Swallows,13.925793488582952
828,text-davinci-003,two_choice_similarity,Birds,Sparrows,Eagles,9.47742996453228
829,text-davinci-003,two_choice_similarity,Birds,Sparrows,Doves,14.881903919675585
830,text-davinci-003,two_choice_similarity,Birds,Sparrows,Ducks,11.720551608408925
831,text-davinci-003,two_choice_similarity,Birds,Sparrows,Magpies,14.043479098932373
832,text-davinci-003,two_choice_similarity,Birds,Sparrows,Vultures,8.528908078307902
833,text-davinci-003,two_choice_similarity,Birds,Sparrows,Roosters,12.166002266496477
834,text-davinci-003,two_choice_similarity,Birds,Sparrows,Turkeys,10.412377320438146
835,text-davinci-003,two_choice_similarity,Birds,Sparrows,Canaries,15.727553346345651
836,text-davinci-003,two_choice_similarity,Birds,Sparrows,Chickens,12.773464873858185
837,text-davinci-003,two_choice_similarity,Birds,Sparrows,Crows,13.1466391796331
838,text-davinci-003,two_choice_similarity,Birds,Sparrows,Seagulls,9.04331735700312
839,text-davinci-003,two_choice_similarity,Birds,Sparrows,Blackbirds,15.205498256614144
840,text-davinci-003,two_choice_similarity,Birds,Sparrows,Storks,12.67801644974485
841,text-davinci-003,two_choice_similarity,Birds,Sparrows,Parrots,13.356789423805273
842,text-davinci-003,two_choice_similarity,Birds,Sparrows,Peacocks,11.151218132787438
843,text-davinci-003,two_choice_similarity,Birds,Sparrows,Pelicans,9.304502650352715
844,text-davinci-003,two_choice_similarity,Birds,Sparrows,Herons,13.782174356552538
845,text-davinci-003,two_choice_similarity,Birds,Sparrows,Robins,16.365493906216287
846,text-davinci-003,two_choice_similarity,Birds,Sparrows,Woodpeckers,9.25370745541779
847,text-davinci-003,two_choice_similarity,Birds,Sparrows,Ostriches,5.088600802834745
848,text-davinci-003,two_choice_similarity,Birds,Sparrows,Falcons,8.732519361590214
849,text-davinci-003,two_choice_similarity,Birds,Sparrows,Swans,9.894616790892048
850,text-davinci-003,two_choice_similarity,Birds,Sparrows,Swallows,14.722764704343392
851,text-davinci-003,two_choice_similarity,Birds,Storks,Eagles,15.398191617510234
852,text-davinci-003,two_choice_similarity,Birds,Storks,Doves,11.242922025765388
853,text-davinci-003,two_choice_similarity,Birds,Storks,Ducks,11.129230946208505
854,text-davinci-003,two_choice_similarity,Birds,Storks,Magpies,11.571935166378994
855,text-davinci-003,two_choice_similarity,Birds,Storks,Vultures,11.89269945192556
856,text-davinci-003,two_choice_similarity,Birds,Storks,Roosters,9.799161311665836
857,text-davinci-003,two_choice_similarity,Birds,Storks,Turkeys,10.109081677094444
858,text-davinci-003,two_choice_similarity,Birds,Storks,Canaries,9.872726494976153
859,text-davinci-003,two_choice_similarity,Birds,Storks,Chickens,8.597318645716427
860,text-davinci-003,two_choice_similarity,Birds,Storks,Crows,10.277467294589583
861,text-davinci-003,two_choice_similarity,Birds,Storks,Seagulls,10.14211808166961
862,text-davinci-003,two_choice_similarity,Birds,Storks,Blackbirds,11.266094971724991
863,text-davinci-003,two_choice_similarity,Birds,Storks,Sparrows,8.676854015336408
864,text-davinci-003,two_choice_similarity,Birds,Storks,Parrots,12.484540448235823
865,text-davinci-003,two_choice_similarity,Birds,Storks,Peacocks,11.520184460214143
866,text-davinci-003,two_choice_similarity,Birds,Storks,Pelicans,15.18599798155686
867,text-davinci-003,two_choice_similarity,Birds,Storks,Herons,16.64773688450879
868,text-davinci-003,two_choice_similarity,Birds,Storks,Robins,12.739737762234604
869,text-davinci-003,two_choice_similarity,Birds,Storks,Woodpeckers,8.936270788064363
870,text-davinci-003,two_choice_similarity,Birds,Storks,Ostriches,9.97802449710166
871,text-davinci-003,two_choice_similarity,Birds,Storks,Falcons,11.859285517840616
872,text-davinci-003,two_choice_similarity,Birds,Storks,Swans,14.329040627963323
873,text-davinci-003,two_choice_similarity,Birds,Storks,Swallows,11.800347066160114
874,text-davinci-003,two_choice_similarity,Birds,Parrots,Eagles,10.205443411458251
875,text-davinci-003,two_choice_similarity,Birds,Parrots,Doves,11.161885553013317
876,text-davinci-003,two_choice_similarity,Birds,Parrots,Ducks,9.159719787209207
877,text-davinci-003,two_choice_similarity,Birds,Parrots,Magpies,13.32254940866063
878,text-davinci-003,two_choice_similarity,Birds,Parrots,Vultures,9.129024385547076
879,text-davinci-003,two_choice_similarity,Birds,Parrots,Roosters,10.699815557652881
880,text-davinci-003,two_choice_similarity,Birds,Parrots,Turkeys,9.368288966746574
881,text-davinci-003,two_choice_similarity,Birds,Parrots,Canaries,12.930324709339807
882,text-davinci-003,two_choice_similarity,Birds,Parrots,Chickens,9.260761484218648
883,text-davinci-003,two_choice_similarity,Birds,Parrots,Crows,10.58482596288147
884,text-davinci-003,two_choice_similarity,Birds,Parrots,Seagulls,7.698121879522149
885,text-davinci-003,two_choice_similarity,Birds,Parrots,Blackbirds,9.858387205899993
886,text-davinci-003,two_choice_similarity,Birds,Parrots,Sparrows,8.762422041758317
887,text-davinci-003,two_choice_similarity,Birds,Parrots,Storks,9.276401912028655
888,text-davinci-003,two_choice_similarity,Birds,Parrots,Peacocks,12.751713186094024
889,text-davinci-003,two_choice_similarity,Birds,Parrots,Pelicans,9.59346008585308
890,text-davinci-003,two_choice_similarity,Birds,Parrots,Herons,10.389958884305074
891,text-davinci-003,two_choice_similarity,Birds,Parrots,Robins,9.313241274042264
892,text-davinci-003,two_choice_similarity,Birds,Parrots,Woodpeckers,8.532297876821717
893,text-davinci-003,two_choice_similarity,Birds,Parrots,Ostriches,8.276423117072403
894,text-davinci-003,two_choice_similarity,Birds,Parrots,Falcons,10.101634108936793
895,text-davinci-003,two_choice_similarity,Birds,Parrots,Swans,9.127345720785527
896,text-davinci-003,two_choice_similarity,Birds,Parrots,Swallows,9.241362163952985
897,text-davinci-003,two_choice_similarity,Birds,Peacocks,Eagles,11.167869707461843
898,text-davinci-003,two_choice_similarity,Birds,Peacocks,Doves,9.064471454156788
899,text-davinci-003,two_choice_similarity,Birds,Peacocks,Ducks,8.821349420493862
900,text-davinci-003,two_choice_similarity,Birds,Peacocks,Magpies,9.882038200946262
901,text-davinci-003,two_choice_similarity,Birds,Peacocks,Vultures,8.80596666401908
902,text-davinci-003,two_choice_similarity,Birds,Peacocks,Roosters,10.55660182658467
903,text-davinci-003,two_choice_similarity,Birds,Peacocks,Turkeys,9.748447345079633
904,text-davinci-003,two_choice_similarity,Birds,Peacocks,Canaries,9.191895901811126
905,text-davinci-003,two_choice_similarity,Birds,Peacocks,Chickens,8.356739426427726
906,text-davinci-003,two_choice_similarity,Birds,Peacocks,Crows,9.161632452739525
907,text-davinci-003,two_choice_similarity,Birds,Peacocks,Seagulls,7.170463747741927
908,text-davinci-003,two_choice_similarity,Birds,Peacocks,Blackbirds,9.155776375708768
909,text-davinci-003,two_choice_similarity,Birds,Peacocks,Sparrows,6.7389948948635965
910,text-davinci-003,two_choice_similarity,Birds,Peacocks,Storks,10.068684020124232
911,text-davinci-003,two_choice_similarity,Birds,Peacocks,Parrots,12.988269264080756
912,text-davinci-003,two_choice_similarity,Birds,Peacocks,Pelicans,9.085857946970581
913,text-davinci-003,two_choice_similarity,Birds,Peacocks,Herons,12.273225817640208
914,text-davinci-003,two_choice_similarity,Birds,Peacocks,Robins,9.034897102702777
915,text-davinci-003,two_choice_similarity,Birds,Peacocks,Woodpeckers,7.942135643611941
916,text-davinci-003,two_choice_similarity,Birds,Peacocks,Ostriches,9.501753621211877
917,text-davinci-003,two_choice_similarity,Birds,Peacocks,Falcons,9.113233081503335
918,text-davinci-003,two_choice_similarity,Birds,Peacocks,Swans,10.686006949630146
919,text-davinci-003,two_choice_similarity,Birds,Peacocks,Swallows,7.9457517550529255
920,text-davinci-003,two_choice_similarity,Birds,Pelicans,Eagles,13.481024264416614
921,text-davinci-003,two_choice_similarity,Birds,Pelicans,Doves,9.353432015280307
922,text-davinci-003,two_choice_similarity,Birds,Pelicans,Ducks,12.39234700973997
923,text-davinci-003,two_choice_similarity,Birds,Pelicans,Magpies,9.757674398368527
924,text-davinci-003,two_choice_similarity,Birds,Pelicans,Vultures,10.711033208233182
925,text-davinci-003,two_choice_similarity,Birds,Pelicans,Roosters,8.804480997794412
926,text-davinci-003,two_choice_similarity,Birds,Pelicans,Turkeys,9.520992437560034
927,text-davinci-003,two_choice_similarity,Birds,Pelicans,Canaries,8.764731843976335
928,text-davinci-003,two_choice_similarity,Birds,Pelicans,Chickens,7.701233768012224
929,text-davinci-003,two_choice_similarity,Birds,Pelicans,Crows,9.305482831069396
930,text-davinci-003,two_choice_similarity,Birds,Pelicans,Seagulls,13.206303944973564
931,text-davinci-003,two_choice_similarity,Birds,Pelicans,Blackbirds,8.93741223239022
932,text-davinci-003,two_choice_similarity,Birds,Pelicans,Sparrows,6.631744109948707
933,text-davinci-003,two_choice_similarity,Birds,Pelicans,Storks,12.008643661949378
934,text-davinci-003,two_choice_similarity,Birds,Pelicans,Parrots,11.464745821428258
935,text-davinci-003,two_choice_similarity,Birds,Pelicans,Peacocks,9.434547506990837
936,text-davinci-003,two_choice_similarity,Birds,Pelicans,Herons,14.583808635055394
937,text-davinci-003,two_choice_similarity,Birds,Pelicans,Robins,8.915264959625873
938,text-davinci-003,two_choice_similarity,Birds,Pelicans,Woodpeckers,8.680833348919311
939,text-davinci-003,two_choice_similarity,Birds,Pelicans,Ostriches,8.698197494524901
940,text-davinci-003,two_choice_similarity,Birds,Pelicans,Falcons,9.696975864741338
941,text-davinci-003,two_choice_similarity,Birds,Pelicans,Swans,11.628723144611588
942,text-davinci-003,two_choice_similarity,Birds,Pelicans,Swallows,8.78668084517539
943,text-davinci-003,two_choice_similarity,Birds,Herons,Eagles,14.819923421472346
944,text-davinci-003,two_choice_similarity,Birds,Herons,Doves,12.887478532440202
945,text-davinci-003,two_choice_similarity,Birds,Herons,Ducks,13.117665478937287
946,text-davinci-003,two_choice_similarity,Birds,Herons,Magpies,12.67132787034663
947,text-davinci-003,two_choice_similarity,Birds,Herons,Vultures,12.431402001952911
948,text-davinci-003,two_choice_similarity,Birds,Herons,Roosters,9.81777163836771
949,text-davinci-003,two_choice_similarity,Birds,Herons,Turkeys,10.913211693717681
950,text-davinci-003,two_choice_similarity,Birds,Herons,Canaries,9.213473123120375
951,text-davinci-003,two_choice_similarity,Birds,Herons,Chickens,8.111836814744379
952,text-davinci-003,two_choice_similarity,Birds,Herons,Crows,12.83800817195907
953,text-davinci-003,two_choice_similarity,Birds,Herons,Seagulls,12.51587327295325
954,text-davinci-003,two_choice_similarity,Birds,Herons,Blackbirds,12.54779680460797
955,text-davinci-003,two_choice_similarity,Birds,Herons,Sparrows,8.383461943576279
956,text-davinci-003,two_choice_similarity,Birds,Herons,Storks,15.349436666812743
957,text-davinci-003,two_choice_similarity,Birds,Herons,Parrots,12.5844141808132
958,text-davinci-003,two_choice_similarity,Birds,Herons,Peacocks,12.252028993341936
