"uid","tid","trialId","premises0","conclusion0","conclusionType","rating"
"ErRU2QmGdwYRBbCaeqYC","tid_experiment2_osherson_participant31","tc4","Chimps:Dolphins","Horses","specific",13
"ErRU2QmGdwYRBbCaeqYC","tid_experiment2_osherson_participant31","tc5","Gorillas:Dolphins","Horses","specific",62
"ErRU2QmGdwYRBbCaeqYC","tid_experiment2_osherson_participant31","tc6","Chimps:Gorillas","Horses","specific",64
"ErRU2QmGdwYRBbCaeqYC","tid_experiment2_osherson_participant31","tc7","Cows:Elephants","Horses","specific",20
"ErRU2QmGdwYRBbCaeqYC","tid_experiment2_osherson_participant31","tc8","Canines:Puppies","Dogs","specific",96
"ErRU2QmGdwYRBbCaeqYC","tid_experiment2_osherson_participant31","tc9","Mice:Elephants","Horses","specific",26
"ErRU2QmGdwYRBbCaeqYC","tid_experiment2_osherson_participant31","training_3_0","Pineapples","Raspberries","specific",24
"ErRU2QmGdwYRBbCaeqYC","tid_experiment2_osherson_participant31","training_3_1","Blackberries","Raspberries","specific",83
"ErRU2QmGdwYRBbCaeqYC","tid_experiment2_osherson_participant31","training_4_0","Lemons:Limes","Cherries","specific",36
"ErRU2QmGdwYRBbCaeqYC","tid_experiment2_osherson_participant31","training_4_1","Bananas:Watermelons","Cherries","specific",20
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc0","Mice","Horses","specific",87
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc10","Gorillas:Elephants","Horses","specific",39
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc11","Squirrels:Elephants","Horses","specific",74
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc12","Gorillas:Rhinos","Horses","specific",75
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc13","Chimps:Dolphins","Horses","specific",23
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc14","Chimps:Seals","Horses","specific",27
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc15","Cows:Mice","Horses","specific",98
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc16","Canines:Puppies","Dogs","specific",100
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc17","Mice:Elephants","Horses","specific",60
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc18","Cows:Elephants","Horses","specific",70
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc19","Chimps:Gorillas","Horses","specific",83
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc1","Chimps","Horses","specific",100
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc20","Gorillas:Dolphins","Horses","specific",28
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc2","Cows","Horses","specific",79
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc3","Elephants","Horses","specific",21
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc4","Rhinos","Horses","specific",58
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc5","Gorillas","Horses","specific",83
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc6","Squirrels","Horses","specific",5
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc7","Seals","Horses","specific",1
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc8","Dogs","Canines","specific",99
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","tc9","Dolphins","Horses","specific",19
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","training_3_0","Pineapples","Raspberries","specific",72
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","training_3_1","Blackberries","Raspberries","specific",81
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","training_4_0","Lemons:Limes","Cherries","specific",21
"IDoP6TPaqDQYmhLRgnvz","tid_experiment2_osherson_participant14","training_4_1","Bananas:Watermelons","Cherries","specific",19
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc0","Seals:Rhinos","Horses","specific",21
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc10","Cows:Gorillas","Horses","specific",26
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc11","Squirrels","Horses","specific",48
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc12","Cows","Horses","specific",42
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc13","Rhinos","Horses","specific",40
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc14","Chimps","Horses","specific",31
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc15","Elephants","Horses","specific",34
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc16","Dogs","Canines","specific",29
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc17","Gorillas","Horses","specific",39
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc18","Seals","Horses","specific",58
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc19","Dolphins","Horses","specific",35
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc1","Chimps:Elephants","Horses","specific",10
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc20","Mice","Horses","specific",42
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc2","Mice:Rhinos","Horses","specific",21
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc3","Gorillas:Seals","Horses","specific",31
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc4","Chimps:Mice","Horses","specific",30
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc5","Seals:Elephants","Horses","specific",40
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc6","Mice:Seals","Horses","specific",61
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc7","Squirrels:Dolphins","Horses","specific",59
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc8","Canines:Puppies","Dogs","specific",100
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","tc9","Cows:Seals","Horses","specific",80
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","training_3_0","Pineapples","Raspberries","specific",32
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","training_3_1","Blackberries","Raspberries","specific",32
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","training_4_0","Lemons:Limes","Cherries","specific",61
"NTdToqLFsQKCouZeExXR","tid_experiment2_osherson_participant21","training_4_1","Bananas:Watermelons","Cherries","specific",40
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc0","Elephants","Horses","specific",34
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc10","Chimps:Gorillas","Horses","specific",54
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc11","Chimps:Dolphins","Horses","specific",31
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc12","Cows:Mice","Horses","specific",56
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc13","Gorillas:Dolphins","Horses","specific",32
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc14","Mice:Elephants","Horses","specific",40
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc15","Chimps:Seals","Horses","specific",49
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc16","Canines:Puppies","Dogs","specific",100
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc17","Gorillas:Elephants","Horses","specific",70
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc18","Cows:Elephants","Horses","specific",75
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc19","Squirrels:Elephants","Horses","specific",59
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc1","Mice","Horses","specific",37
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc20","Gorillas:Rhinos","Horses","specific",56
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc2","Seals","Horses","specific",28
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc3","Gorillas","Horses","specific",55
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc4","Cows","Horses","specific",62
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc5","Chimps","Horses","specific",48
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc6","Dolphins","Horses","specific",18
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc7","Squirrels","Horses","specific",43
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc8","Dogs","Canines","specific",100
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","tc9","Rhinos","Horses","specific",50
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","training_3_0","Pineapples","Raspberries","specific",61
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","training_3_1","Blackberries","Raspberries","specific",83
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","training_4_0","Lemons:Limes","Cherries","specific",33
"OY20myHiAJNgZuvuU0Tz","tid_experiment2_osherson_participant12","training_4_1","Bananas:Watermelons","Cherries","specific",58
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc0","Elephants","Horses","specific",77
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc10","Dolphins:Rhinos","Horses","specific",80
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc11","Cows:Chimps","Horses","specific",79
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc12","Cows:Mice","Horses","specific",81
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc13","Gorillas:Mice","Horses","specific",72
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc14","Chimps:Squirrels","Horses","specific",61
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc15","Squirrels:Rhinos","Horses","specific",72
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc16","Canines:Puppies","Dogs","specific",100
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc17","Mice:Dolphins","Horses","specific",58
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc18","Cows:Squirrels","Horses","specific",63
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc19","Dolphins:Seals","Horses","specific",21
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc1","Rhinos","Horses","specific",71
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc20","Elephants:Rhinos","Horses","specific",89
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc2","Cows","Horses","specific",55
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc3","Squirrels","Horses","specific",44
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc4","Chimps","Horses","specific",41
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc5","Gorillas","Horses","specific",46
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc6","Dolphins","Horses","specific",32
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc7","Seals","Horses","specific",29
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc8","Dogs","Canines","specific",100
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","tc9","Mice","Horses","specific",43
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","training_3_0","Pineapples","Raspberries","specific",75
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","training_3_1","Blackberries","Raspberries","specific",89
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","training_4_0","Lemons:Limes","Cherries","specific",23
"PYalV5lG8UR3e9VKCVS4","tid_experiment2_osherson_participant15","training_4_1","Bananas:Watermelons","Cherries","specific",58
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc0","Gorillas","Horses","specific",35
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc10","Squirrels:Rhinos","Horses","specific",77
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc11","Chimps:Squirrels","Horses","specific",79
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc12","Gorillas:Mice","Horses","specific",81
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc13","Cows:Mice","Horses","specific",80
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc14","Dolphins:Seals","Horses","specific",57
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc15","Cows:Chimps","Horses","specific",50
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc16","Canines:Puppies","Dogs","specific",100
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc17","Mice:Dolphins","Horses","specific",70
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc18","Elephants:Rhinos","Horses","specific",81
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc19","Cows:Squirrels","Horses","specific",88
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc1","Chimps","Horses","specific",31
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc20","Dolphins:Rhinos","Horses","specific",88
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc2","Elephants","Horses","specific",41
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc3","Rhinos","Horses","specific",41
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc4","Dolphins","Horses","specific",16
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc5","Seals","Horses","specific",17
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc6","Cows","Horses","specific",59
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc7","Squirrels","Horses","specific",45
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc8","Dogs","Canines","specific",100
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","tc9","Mice","Horses","specific",32
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","training_3_0","Pineapples","Raspberries","specific",75
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","training_3_1","Blackberries","Raspberries","specific",89
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","training_4_0","Lemons:Limes","Cherries","specific",88
"S5nmNxgnvwpU2076R2AN","tid_experiment2_osherson_participant18","training_4_1","Bananas:Watermelons","Cherries","specific",95
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc0","Elephants:Rhinos","Horses","specific",60
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc10","Cows:Chimps","Horses","specific",80
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc11","Mice","Horses","specific",51
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc12","Chimps","Horses","specific",49
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc13","Dolphins","Horses","specific",51
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc14","Cows","Horses","specific",48
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc15","Seals","Horses","specific",49
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc16","Dogs","Canines","specific",60
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc17","Elephants","Horses","specific",50
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc18","Squirrels","Horses","specific",47
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc19","Gorillas","Horses","specific",49
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc1","Cows:Squirrels","Horses","specific",60
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc20","Rhinos","Horses","specific",49
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc2","Cows:Mice","Horses","specific",80
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc3","Gorillas:Mice","Horses","specific",80
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc4","Squirrels:Rhinos","Horses","specific",79
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc5","Chimps:Squirrels","Horses","specific",79
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc6","Dolphins:Seals","Horses","specific",50
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc7","Mice:Dolphins","Horses","specific",80
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc8","Canines:Puppies","Dogs","specific",88
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","tc9","Dolphins:Rhinos","Horses","specific",69
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","training_3_0","Pineapples","Raspberries","specific",51
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","training_3_1","Blackberries","Raspberries","specific",50
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","training_4_0","Lemons:Limes","Cherries","specific",50
"UC5AcNyT1C9tkXUe20eU","tid_experiment2_osherson_participant38","training_4_1","Bananas:Watermelons","Cherries","specific",60
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc0","Squirrels:Rhinos","Horses","specific",69
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc10","Chimps:Rhinos","Horses","specific",67
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc11","Cows","Horses","specific",68
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc12","Dolphins","Horses","specific",19
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc13","Rhinos","Horses","specific",95
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc14","Squirrels","Horses","specific",59
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc15","Elephants","Horses","specific",69
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc16","Dogs","Canines","specific",100
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc17","Chimps","Horses","specific",52
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc18","Mice","Horses","specific",35
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc19","Gorillas","Horses","specific",33
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc1","Squirrels:Seals","Horses","specific",41
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc20","Seals","Horses","specific",20
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc2","Cows:Dolphins","Horses","specific",52
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc3","Elephants:Rhinos","Horses","specific",89
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc4","Chimps:Squirrels","Horses","specific",52
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc5","Mice:Squirrels","Horses","specific",21
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc6","Cows:Rhinos","Horses","specific",75
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc7","Dolphins:Elephants","Horses","specific",41
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc8","Canines:Puppies","Dogs","specific",100
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","tc9","Gorillas:Squirrels","Horses","specific",61
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","training_3_0","Pineapples","Raspberries","specific",50
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","training_3_1","Blackberries","Raspberries","specific",83
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","training_4_0","Lemons:Limes","Cherries","specific",53
"XKe8o4vMFJ23EktPFxsn","tid_experiment2_osherson_participant29","training_4_1","Bananas:Watermelons","Cherries","specific",49
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc0","Mice:Dolphins","Horses","specific",81
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc10","Squirrels:Rhinos","Horses","specific",84
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc11","Mice","Horses","specific",29
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc12","Chimps","Horses","specific",36
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc13","Squirrels","Horses","specific",23
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc14","Dolphins","Horses","specific",11
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc15","Seals","Horses","specific",7
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc16","Dogs","Canines","specific",98
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc17","Rhinos","Horses","specific",35
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc18","Gorillas","Horses","specific",23
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc19","Elephants","Horses","specific",23
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc1","Elephants:Rhinos","Horses","specific",65
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc20","Cows","Horses","specific",32
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc2","Dolphins:Rhinos","Horses","specific",79
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc3","Cows:Mice","Horses","specific",87
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc4","Dolphins:Seals","Horses","specific",89
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc5","Cows:Chimps","Horses","specific",93
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc6","Chimps:Squirrels","Horses","specific",84
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc7","Cows:Squirrels","Horses","specific",86
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc8","Canines:Puppies","Dogs","specific",98
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","tc9","Gorillas:Mice","Horses","specific",67
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","training_3_0","Pineapples","Raspberries","specific",37
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","training_3_1","Blackberries","Raspberries","specific",97
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","training_4_0","Lemons:Limes","Cherries","specific",19
"XaHDmVzJ0QZJ60GCDC1g","tid_experiment2_osherson_participant39","training_4_1","Bananas:Watermelons","Cherries","specific",77
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc0","Mice","Horses","specific",62
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc10","Squirrels:Seals","Horses","specific",61
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc11","Dolphins:Elephants","Horses","specific",70
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc12","Cows:Rhinos","Horses","specific",81
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc13","Chimps:Squirrels","Horses","specific",78
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc14","Squirrels:Rhinos","Horses","specific",73
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc15","Gorillas:Squirrels","Horses","specific",76
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc16","Canines:Puppies","Dogs","specific",100
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc17","Elephants:Rhinos","Horses","specific",65
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc18","Cows:Dolphins","Horses","specific",77
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc19","Chimps:Rhinos","Horses","specific",63
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc1","Rhinos","Horses","specific",41
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc20","Mice:Squirrels","Horses","specific",72
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc2","Gorillas","Horses","specific",48
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc3","Dolphins","Horses","specific",29
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc4","Seals","Horses","specific",24
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc5","Chimps","Horses","specific",59
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc6","Cows","Horses","specific",82
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc7","Elephants","Horses","specific",64
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc8","Dogs","Canines","specific",100
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","tc9","Squirrels","Horses","specific",68
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","training_3_0","Pineapples","Raspberries","specific",22
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","training_3_1","Blackberries","Raspberries","specific",72
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","training_4_0","Lemons:Limes","Cherries","specific",41
"YFIh05DmCiWczslkWo15","tid_experiment2_osherson_participant9","training_4_1","Bananas:Watermelons","Cherries","specific",28
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc0","Chimps:Squirrels","Horses","specific",60
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc10","Cows:Chimps","Horses","specific",71
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc11","Rhinos","Horses","specific",40
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc12","Cows","Horses","specific",67
"bwVoLu31LEk561HPj2HO","tid_experiment2_osherson_participant35","tc13","Chimps","Horses","specific",35
