,domain,argtype,premises,conclusion,scm
11292,Mammals,General,"('Llamas', 'Rhinos')",Mammals,10.096491228070176
11308,Mammals,General,"('Mice', 'Rhinos')",Mammals,9.855263157894738
11314,Mammals,General,"('Hippos', 'Tigers')",Mammals,10.070175438596491
11318,Mammals,General,"('Donkeys', 'Rabbits')",Mammals,10.642543859649123
11335,Mammals,General,"('Camels', 'Wolves')",Mammals,10.18859649122807
11338,Mammals,General,"('Beavers', 'Squirrels')",Mammals,8.567982456140351
11344,Mammals,General,"('Lions', 'Cows')",Mammals,10.074561403508772
11351,Mammals,General,"('Foxes', 'Elephants')",Mammals,10.116228070175438
11359,Mammals,General,"('Rhinos', 'Hedgehogs')",Mammals,9.730263157894738
11366,Mammals,General,"('Hedgehogs', 'Zebras')",Mammals,10.449561403508772
11382,Mammals,General,"('Hippos', 'Deer')",Mammals,9.857456140350877
11392,Mammals,General,"('Tigers', 'Elephants')",Mammals,9.899122807017543
11413,Mammals,General,"('Cows', 'Llamas')",Mammals,9.888157894736842
11415,Mammals,General,"('Rhinos', 'Hamsters')",Mammals,10.353070175438596
11425,Mammals,General,"('Zebras', 'Dogs')",Mammals,10.695175438596493
11438,Mammals,General,"('Wolves', 'Hedgehogs')",Mammals,9.881578947368421
11455,Mammals,General,"('Hippos', 'Beavers')",Mammals,9.903508771929824
11500,Mammals,General,"('Rhinos', 'Squirrels')",Mammals,10.087719298245615
11594,Mammals,General,"('Donkeys', 'Elephants')",Mammals,9.93859649122807
11603,Mammals,General,"('Donkeys', 'Sheep')",Mammals,9.910087719298247
11659,Mammals,General,"('Sheep', 'Hippos')",Mammals,9.850877192982457
11673,Mammals,General,"('Deer', 'Giraffes')",Mammals,9.567982456140351
11689,Mammals,General,"('Hamsters', 'Lions')",Mammals,10.677631578947368
11750,Mammals,General,"('Zebras', 'Sheep')",Mammals,10.146929824561404
11764,Mammals,General,"('Horses', 'Giraffes')",Mammals,9.949561403508772
11768,Mammals,General,"('Cats', 'Foxes')",Mammals,9.638157894736842
11800,Mammals,General,"('Squirrels', 'Horses')",Mammals,10.984649122807019
11856,Mammals,General,"('Squirrels', 'Mice')",Mammals,8.31140350877193
11876,Mammals,General,"('Squirrels', 'Hamsters')",Mammals,8.491228070175438
11878,Mammals,General,"('Rhinos', 'Giraffes')",Mammals,9.140350877192981
11926,Mammals,General,"('Mice', 'Donkeys')",Mammals,10.388157894736842
11933,Mammals,General,"('Dogs', 'Cats')",Mammals,9.765350877192981
12018,Mammals,General,"('Horses', 'Llamas')",Mammals,10.221491228070176
12101,Mammals,General,"('Cats', 'Rabbits')",Mammals,9.640350877192981
12258,Mammals,General,"('Giraffes', 'Sheep')",Mammals,9.583333333333334
12321,Mammals,General,"('Cats', 'Beavers')",Mammals,9.31140350877193
12322,Mammals,General,"('Mice', 'Foxes')",Mammals,9.69078947368421
12367,Mammals,General,"('Lions', 'Camels')",Mammals,9.956140350877194
12507,Mammals,General,"('Elephants', 'Rhinos')",Mammals,8.817982456140351
12786,Mammals,General,"('Sheep', 'Cows')",Mammals,9.708333333333334
13075,Mammals,General,"('Elephants', 'Giraffes')",Mammals,9.015350877192983
13248,Mammals,General,"('Beavers', 'Cats')",Mammals,9.31140350877193
13253,Mammals,General,"('Mice', 'Llamas')",Mammals,10.510964912280702
13296,Mammals,General,"('Mice', 'Wolves')",Mammals,9.973684210526317
13505,Mammals,General,"('Mice', 'Cats')",Mammals,9.416666666666666
13828,Mammals,General,"('Sheep', 'Camels')",Mammals,9.605263157894736
20000,Birds,Specific,"('Woodpeckers', 'Seagulls')",Peacocks,9.611519607843137
20001,Birds,Specific,"('Canaries', 'Swallows')",Robins,11.825980392156865
20002,Birds,Specific,"('Sparrows', 'Swallows')",Robins,13.136029411764707
20003,Birds,Specific,"('Roosters', 'Turkeys')",Crows,9.415441176470589
20004,Birds,Specific,"('Falcons', 'Peacocks')",Blackbirds,9.775735294117649
20005,Birds,Specific,"('Storks', 'Roosters')",Falcons,9.882352941176471
20006,Birds,Specific,"('Turkeys', 'Canaries')",Doves,10.549019607843137
20007,Birds,Specific,"('Seagulls', 'Woodpeckers')",Herons,10.493872549019606
20008,Birds,Specific,"('Chickens', 'Canaries')",Falcons,9.571078431372548
20009,Birds,Specific,"('Woodpeckers', 'Falcons')",Magpies,12.03921568627451
20010,Birds,Specific,"('Robins', 'Herons')",Sparrows,13.459558823529411
20011,Birds,Specific,"('Roosters', 'Chickens')",Swans,9.457107843137255
20012,Birds,Specific,"('Roosters', 'Peacocks')",Chickens,13.785539215686274
20013,Birds,Specific,"('Crows', 'Ostriches')",Magpies,12.806372549019606
20014,Birds,Specific,"('Woodpeckers', 'Roosters')",Swallows,11.887254901960784
20015,Birds,Specific,"('Swans', 'Woodpeckers')",Ducks,13.324754901960784
20016,Birds,Specific,"('Robins', 'Pelicans')",Sparrows,13.251225490196077
20017,Birds,Specific,"('Crows', 'Parrots')",Pelicans,9.799019607843139
20018,Birds,Specific,"('Swans', 'Swallows')",Crows,10.827205882352942
20019,Birds,Specific,"('Vultures', 'Crows')",Canaries,9.175245098039216
20020,Birds,Specific,"('Parrots', 'Crows')",Robins,9.681372549019608
20021,Birds,Specific,"('Blackbirds', 'Doves')",Pelicans,8.95220588235294
20022,Birds,Specific,"('Eagles', 'Pelicans')",Doves,9.186274509803923
20023,Birds,Specific,"('Ducks', 'Swallows')",Pelicans,10.698529411764707
20024,Birds,Specific,"('Ducks', 'Peacocks')",Chickens,11.393382352941178
20025,Birds,Specific,"('Turkeys', 'Swans')",Herons,10.843137254901961
20026,Birds,Specific,"('Crows', 'Robins')",Parrots,10.07843137254902
20027,Birds,Specific,"('Canaries', 'Magpies')",Swallows,11.933823529411764
20028,Birds,Specific,"('Roosters', 'Doves')",Eagles,9.468137254901961
20029,Birds,Specific,"('Woodpeckers', 'Crows')",Ostriches,9.284313725490197
20030,Birds,Specific,"('Magpies', 'Turkeys')",Woodpeckers,12.620098039215687
20031,Birds,Specific,"('Crows', 'Eagles')",Woodpeckers,11.6875
20032,Birds,Specific,"('Magpies', 'Ostriches')",Parrots,10.123774509803923
20033,Birds,Specific,"('Parrots', 'Doves')",Swans,9.661764705882353
20034,Birds,Specific,"('Doves', 'Blackbirds')",Peacocks,10.1875
20035,Birds,Specific,"('Ducks', 'Herons')",Vultures,11.475490196078432
20036,Birds,Specific,"('Falcons', 'Ducks')",Peacocks,9.97671568627451
20037,Birds,Specific,"('Doves', 'Vultures')",Blackbirds,11.770833333333332
20038,Birds,Specific,"('Storks', 'Robins')",Herons,13.069852941176471
20039,Birds,Specific,"('Woodpeckers', 'Robins')",Seagulls,10.180147058823529
20040,Birds,Specific,"('Storks', 'Woodpeckers')",Magpies,12.253676470588236
20041,Birds,Specific,"('Woodpeckers', 'Vultures')",Roosters,9.8125
20042,Birds,Specific,"('Herons', 'Parrots')",Woodpeckers,10.810049019607844
20043,Birds,Specific,"('Magpies', 'Turkeys')",Falcons,10.620098039215687
20044,Birds,Specific,"('Storks', 'Sparrows')",Vultures,10.133578431372548
20045,Birds,Specific,"('Robins', 'Seagulls')",Magpies,10.895833333333332
20046,Birds,Specific,"('Crows', 'Magpies')",Parrots,9.942401960784313
20047,Birds,Specific,"('Pelicans', 'Falcons')",Chickens,9.88480392156863
20048,Birds,Specific,"('Seagulls', 'Swallows')",Blackbirds,11.182598039215687
20049,Birds,Specific,"('Swans', 'Peacocks')",Canaries,8.987745098039216
20050,Birds,Specific,"('Sparrows', 'Seagulls')",Doves,11.948529411764707
20051,Birds,Specific,"('Seagulls', 'Ostriches')",Eagles,9.718137254901961
20052,Birds,Specific,"('Magpies', 'Chickens')",Storks,9.677696078431373
20053,Birds,Specific,"('Herons', 'Falcons')",Pelicans,11.232843137254902
20054,Birds,Specific,"('Storks', 'Parrots')",Pelicans,12.308823529411764
20055,Birds,Specific,"('Sparrows', 'Ducks')",Doves,10.942401960784315
20056,Birds,Specific,"('Doves', 'Roosters')",Canaries,10.144607843137255
20057,Birds,Specific,"('Pelicans', 'Peacocks')",Crows,9.112745098039216
20058,Birds,Specific,"('Magpies', 'Peacocks')",Herons,10.604166666666668
20059,Birds,Specific,"('Parrots', 'Peacocks')",Crows,9.723039215686274
20060,Birds,Specific,"('Robins', 'Seagulls')",Crows,10.689950980392156
20061,Birds,Specific,"('Swans', 'Vultures')",Chickens,9.823529411764707
20062,Birds,Specific,"('Swans', 'Vultures')",Woodpeckers,10.088235294117649
20063,Birds,Specific,"('Ostriches', 'Storks')",Turkeys,10.311274509803923
20064,Birds,Specific,"('Blackbirds', 'Woodpeckers')",Swans,8.971813725490197
20065,Birds,Specific,"('Robins', 'Roosters')",Woodpeckers,10.080882352941178
20066,Birds,Specific,"('Seagulls', 'Turkeys')",Robins,9.955882352941176
20067,Birds,Specific,"('Parrots', 'Sparrows')",Crows,9.848039215686274
20068,Birds,Specific,"('Seagulls', 'Falcons')",Eagles,13.029411764705884
20069,Birds,Specific,"('Sparrows', 'Doves')",Storks,9.430147058823529
20070,Birds,Specific,"('Woodpeckers', 'Ducks')",Herons,10.367647058823529
20071,Birds,Specific,"('Doves', 'Storks')",Swallows,11.238970588235293
20072,Birds,Specific,"('Woodpeckers', 'Vultures')",Ducks,8.577205882352942
20073,Birds,Specific,"('Peacocks', 'Herons')",Eagles,11.372549019607842
20074,Birds,Specific,"('Robins', 'Roosters')",Falcons,9.522058823529413
20075,Birds,Specific,"('Chickens', 'Storks')",Swallows,9.549019607843137
20076,Birds,Specific,"('Herons', 'Canaries')",Eagles,11.526960784313726
20077,Birds,Specific,"('Magpies', 'Swallows')",Robins,10.242647058823529
20078,Birds,Specific,"('Robins', 'Turkeys')",Sparrows,13.392156862745097
20079,Birds,Specific,"('Eagles', 'Ducks')",Falcons,13.136029411764707
20080,Birds,Specific,"('Robins', 'Doves')",Swans,9.625
20081,Birds,Specific,"('Crows', 'Ostriches')",Peacocks,9.86519607843137
20082,Birds,Specific,"('Swans', 'Ostriches')",Robins,8.362745098039216
20083,Birds,Specific,"('Seagulls', 'Chickens')",Robins,9.969362745098039
20084,Birds,Specific,"('Falcons', 'Herons')",Blackbirds,9.732843137254902
20085,Birds,Specific,"('Vultures', 'Crows')",Roosters,9.557598039215687
20086,Birds,Specific,"('Chickens', 'Pelicans')",Doves,11.325980392156861
20087,Birds,Specific,"('Parrots', 'Canaries')",Chickens,9.930147058823529
20088,Birds,Specific,"('Eagles', 'Sparrows')",Robins,13.264705882352942
20089,Birds,Specific,"('Turkeys', 'Doves')",Woodpeckers,11.02328431372549
20091,Birds,Specific,"('Herons', 'Ducks')",Roosters,10.740196078431373
20092,Birds,Specific,"('Canaries', 'Blackbirds')",Ostriches,7.855392156862745
20093,Birds,Specific,"('Ostriches', 'Blackbirds')",Peacocks,10.05637254901961
20094,Birds,Specific,"('Roosters', 'Parrots')",Sparrows,8.841911764705882
20095,Birds,Specific,"('Parrots', 'Woodpeckers')",Sparrows,10.243872549019608
20096,Birds,Specific,"('Swallows', 'Robins')",Ostriches,8.906862745098039
20097,Birds,Specific,"('Herons', 'Robins')",Sparrows,13.459558823529411
20098,Birds,Specific,"('Roosters', 'Canaries')",Swans,9.007352941176471
20099,Birds,Specific,"('Doves', 'Seagulls')",Swallows,11.878676470588236
20100,Birds,Specific,"('Swans', 'Crows')",Turkeys,10.551470588235293
20101,Birds,Specific,"('Doves', 'Herons')",Peacocks,10.60906862745098
20102,Birds,Specific,"('Herons', 'Sparrows')",Peacocks,10.549019607843135
20103,Birds,Specific,"('Seagulls', 'Blackbirds')",Swans,10.20343137254902
20104,Birds,Specific,"('Chickens', 'Crows')",Pelicans,10.221813725490197
20105,Birds,Specific,"('Canaries', 'Sparrows')",Herons,8.792892156862745
20106,Birds,Specific,"('Falcons', 'Turkeys')",Vultures,12.370098039215687
20107,Birds,Specific,"('Sparrows', 'Robins')",Herons,8.70343137254902
20108,Birds,Specific,"('Canaries', 'Crows')",Swallows,10.612745098039216
20109,Birds,Specific,"('Storks', 'Ducks')",Herons,12.852941176470587
20110,Birds,Specific,"('Swans', 'Parrots')",Falcons,9.553921568627452
20111,Birds,Specific,"('Chickens', 'Magpies')",Pelicans,10.354166666666668
20112,Birds,Specific,"('Chickens', 'Doves')",Crows,10.327205882352942
20113,Birds,Specific,"('Herons', 'Magpies')",Roosters,9.948529411764707
20114,Birds,Specific,"('Peacocks', 'Falcons')",Pelicans,9.599264705882355
20115,Birds,Specific,"('Turkeys', 'Swallows')",Ostriches,11.301470588235293
20116,Birds,Specific,"('Falcons', 'Pelicans')",Parrots,9.91421568627451
20118,Birds,Specific,"('Parrots', 'Eagles')",Herons,11.060049019607842
20119,Birds,Specific,"('Ducks', 'Seagulls')",Magpies,10.963235294117647
20120,Birds,Specific,"('Eagles', 'Blackbirds')",Swans,9.066176470588236
20121,Birds,Specific,"('Herons', 'Seagulls')",Turkeys,9.377450980392156
20122,Birds,Specific,"('Crows', 'Canaries')",Falcons,10.965686274509803
20123,Birds,Specific,"('Robins', 'Swans')",Eagles,8.768382352941176
20124,Birds,Specific,"('Doves', 'Ostriches')",Chickens,11.346813725490195
20125,Birds,Specific,"('Vultures', 'Sparrows')",Peacocks,10.084558823529413
20126,Birds,Specific,"('Storks', 'Turkeys')",Magpies,9.10906862745098
20127,Birds,Specific,"('Magpies', 'Eagles')",Swans,8.968137254901961
20128,Birds,Specific,"('Falcons', 'Magpies')",Parrots,10.09558823529412
20129,Birds,Specific,"('Ducks', 'Chickens')",Vultures,8.354166666666666
20130,Birds,Specific,"('Swallows', 'Storks')",Herons,13.125
20131,Birds,Specific,"('Crows', 'Falcons')",Canaries,9.10171568627451
20132,Birds,Specific,"('Eagles', 'Parrots')",Crows,9.883578431372548
20133,Birds,Specific,"('Ducks', 'Herons')",Doves,11.063725490196079
20134,Birds,Specific,"('Herons', 'Pelicans')",Falcons,10.806372549019608
20135,Birds,Specific,"('Eagles', 'Crows')",Falcons,13.011029411764707
20136,Birds,Specific,"('Sparrows', 'Falcons')",Canaries,12.35906862745098
20137,Birds,Specific,"('Canaries', 'Seagulls')",Roosters,9.628676470588236
20138,Birds,Specific,"('Swans', 'Swallows')",Storks,11.474264705882353
20139,Birds,Specific,"('Peacocks', 'Herons')",Chickens,10.813725490196077
20140,Birds,Specific,"('Crows', 'Chickens')",Woodpeckers,12.133578431372548
20141,Birds,Specific,"('Falcons', 'Pelicans')",Vultures,12.120098039215687
20142,Birds,Specific,"('Blackbirds', 'Sparrows')",Parrots,9.156862745098039
20143,Birds,Specific,"('Sparrows', 'Canaries')",Herons,8.792892156862745
20144,Birds,Specific,"('Doves', 'Crows')",Robins,11.324754901960784
20145,Birds,Specific,"('Falcons', 'Ducks')",Canaries,9.329656862745098
20146,Birds,Specific,"('Robins', 'Swallows')",Eagles,9.230392156862745
20147,Birds,Specific,"('Sparrows', 'Ostriches')",Eagles,9.688725490196079
20148,Birds,Specific,"('Turkeys', 'Parrots')",Canaries,11.167892156862745
20150,Birds,Specific,"('Robins', 'Vultures')",Herons,11.363970588235293
20151,Birds,Specific,"('Swallows', 'Parrots')",Woodpeckers,11.699754901960784
20152,Birds,Specific,"('Roosters', 'Doves')",Ducks,10.909313725490197
20153,Birds,Specific,"('Eagles', 'Canaries')",Parrots,11.154411764705884
20154,Birds,Specific,"('Herons', 'Chickens')",Vultures,11.73406862745098
20155,Birds,Specific,"('Storks', 'Ostriches')",Pelicans,11.840686274509803
20156,Birds,Specific,"('Roosters', 'Doves')",Falcons,10.61519607843137
20157,Birds,Specific,"('Vultures', 'Ostriches')",Falcons,11.636029411764707
20158,Birds,Specific,"('Sparrows', 'Ducks')",Woodpeckers,10.501225490196079
20159,Birds,Specific,"('Ducks', 'Roosters')",Magpies,9.236519607843137
20160,Birds,Specific,"('Vultures', 'Roosters')",Storks,9.947303921568627
20161,Birds,Specific,"('Herons', 'Vultures')",Storks,12.774509803921568
20162,Birds,Specific,"('Roosters', 'Storks')",Canaries,9.647058823529411
20163,Birds,Specific,"('Doves', 'Swallows')",Vultures,9.991421568627452
20164,Birds,Specific,"('Eagles', 'Magpies')",Ducks,9.70343137254902
20165,Birds,Specific,"('Falcons', 'Crows')",Magpies,12.778186274509803
20166,Birds,Specific,"('Herons', 'Blackbirds')",Crows,11.571078431372548
20167,Birds,Specific,"('Ostriches', 'Herons')",Doves,9.13970588235294
20168,Birds,Specific,"('Seagulls', 'Ducks')",Vultures,9.698529411764707
20169,Birds,Specific,"('Magpies', 'Falcons')",Robins,10.507352941176471
20170,Birds,Specific,"('Seagulls', 'Swallows')",Parrots,9.712009803921568
20171,Birds,Specific,"('Swans', 'Parrots')",Turkeys,10.230392156862745
20172,Birds,Specific,"('Vultures', 'Storks')",Herons,12.720588235294118
20173,Birds,Specific,"('Robins', 'Swans')",Falcons,8.974264705882351
20174,Birds,Specific,"('Ducks', 'Pelicans')",Magpies,9.258578431372548
20175,Birds,Specific,"('Canaries', 'Eagles')",Roosters,9.59558823529412
20176,Birds,Specific,"('Seagulls', 'Roosters')",Blackbirds,10.327205882352942
20177,Birds,Specific,"('Turkeys', 'Ostriches')",Roosters,11.355392156862745
20178,Birds,Specific,"('Chickens', 'Canaries')",Blackbirds,11.012254901960784
20179,Birds,Specific,"('Ducks', 'Turkeys')",Pelicans,10.305147058823529
20180,Birds,Specific,"('Canaries', 'Seagulls')",Peacocks,9.658088235294118
20181,Birds,Specific,"('Herons', 'Pelicans')",Seagulls,10.424019607843139
20182,Birds,Specific,"('Blackbirds', 'Peacocks')",Woodpeckers,11.166666666666668
20183,Birds,Specific,"('Crows', 'Storks')",Ducks,9.449754901960784
20184,Birds,Specific,"('Swallows', 'Roosters')",Vultures,10.183823529411764
20185,Birds,Specific,"('Blackbirds', 'Vultures')",Chickens,9.767156862745098
20186,Birds,Specific,"('Seagulls', 'Parrots')",Herons,10.422794117647058
20187,Birds,Specific,"('Robins', 'Pelicans')",Blackbirds,11.839460784313726
20188,Birds,Specific,"('Parrots', 'Falcons')",Robins,9.622549019607844
20189,Birds,Specific,"('Magpies', 'Woodpeckers')",Doves,10.776960784313726
20190,Birds,Specific,"('Turkeys', 'Ostriches')",Woodpeckers,8.767156862745098
20191,Birds,Specific,"('Pelicans', 'Chickens')",Ostriches,10.149509803921568
20192,Birds,Specific,"('Roosters', 'Ostriches')",Storks,10.439950980392156
20193,Birds,Specific,"('Pelicans', 'Sparrows')",Herons,11.465686274509803
20194,Birds,Specific,"('Chickens', 'Roosters')",Sparrows,9.310049019607842
20195,Birds,Specific,"('Parrots', 'Doves')",Magpies,10.897058823529413
20196,Birds,Specific,"('Herons', 'Robins')",Falcons,11.253676470588236
20197,Birds,Specific,"('Roosters', 'Sparrows')",Magpies,11.482843137254903
20198,Birds,Specific,"('Falcons', 'Turkeys')",Ostriches,11.193627450980392
20199,Birds,Specific,"('Swans', 'Crows')",Blackbirds,11.345588235294116
20200,Birds,Specific,"('Woodpeckers', 'Swans')",Robins,10.412990196078432
20201,Birds,Specific,"('Roosters', 'Ostriches')",Chickens,13.85171568627451
20202,Birds,Specific,"('Vultures', 'Seagulls')",Turkeys,9.449754901960784
20203,Birds,Specific,"('Crows', 'Sparrows')",Parrots,10.094362745098039
20204,Birds,Specific,"('Swallows', 'Woodpeckers')",Canaries,9.839460784313726
20205,Birds,Specific,"('Falcons', 'Ducks')",Parrots,9.829656862745098
20206,Birds,Specific,"('Chickens', 'Turkeys')",Storks,9.479166666666666
20207,Birds,Specific,"('Doves', 'Falcons')",Blackbirds,11.665441176470587
20208,Birds,Specific,"('Swallows', 'Blackbirds')",Sparrows,12.355392156862745
20209,Birds,Specific,"('Pelicans', 'Chickens')",Doves,11.325980392156861
20210,Birds,Specific,"('Blackbirds', 'Falcons')",Ostriches,9.174019607843139
20211,Birds,Specific,"('Robins', 'Storks')",Pelicans,12.569852941176471
20212,Birds,Specific,"('Chickens', 'Ostriches')",Parrots,10.235294117647058
20213,Birds,Specific,"('Storks', 'Woodpeckers')",Falcons,10.488970588235293
20214,Birds,Specific,"('Sparrows', 'Ducks')",Swallows,10.589460784313726
20215,Birds,Specific,"('Parrots', 'Swans')",Falcons,9.553921568627452
20216,Birds,Specific,"('Turkeys', 'Blackbirds')",Swans,10.805147058823529
20217,Birds,Specific,"('Parrots', 'Crows')",Canaries,11.122549019607844
20218,Birds,Specific,"('Magpies', 'Ostriches')",Storks,10.917892156862745
20219,Birds,Specific,"('Sparrows', 'Magpies')",Pelicans,9.061274509803921
20220,Birds,Specific,"('Crows', 'Swans')",Doves,10.286764705882351
20221,Birds,Specific,"('Swans', 'Parrots')",Eagles,9.524509803921568
20222,Birds,Specific,"('Robins', 'Turkeys')",Magpies,10.568627450980392
20223,Birds,Specific,"('Ducks', 'Parrots')",Peacocks,10.183823529411764
20224,Birds,Specific,"('Swans', 'Woodpeckers')",Vultures,10.412990196078432
20225,Birds,Specific,"('Canaries', 'Chickens')",Blackbirds,11.012254901960784
20226,Birds,Specific,"('Woodpeckers', 'Chickens')",Robins,10.491421568627452
20228,Birds,Specific,"('Swans', 'Peacocks')",Woodpeckers,8.958333333333332
20229,Birds,Specific,"('Magpies', 'Doves')",Ducks,11.0
20230,Birds,Specific,"('Swallows', 'Roosters')",Robins,10.389705882352942
20231,Birds,Specific,"('Woodpeckers', 'Storks')",Vultures,10.341911764705882
20232,Birds,Specific,"('Turkeys', 'Ostriches')",Ducks,11.737745098039216
20233,Birds,Specific,"('Roosters', 'Falcons')",Magpies,10.13112745098039
20234,Birds,Specific,"('Crows', 'Doves')",Pelicans,9.560049019607844
20235,Birds,Specific,"('Swans', 'Sparrows')",Ducks,13.221813725490197
20236,Birds,Specific,"('Canaries', 'Sparrows')",Storks,7.939950980392156
20237,Birds,Specific,"('Ducks', 'Parrots')",Crows,9.830882352941176
20238,Birds,Specific,"('Storks', 'Doves')",Robins,11.503676470588236
20239,Birds,Specific,"('Crows', 'Woodpeckers')",Doves,10.57843137254902
20240,Birds,Specific,"('Parrots', 'Ostriches')",Ducks,8.676470588235295
20241,Birds,Specific,"('Vultures', 'Swans')",Swallows,9.970588235294118
20242,Birds,Specific,"('Parrots', 'Crows')",Blackbirds,11.093137254901961
20243,Birds,Specific,"('Roosters', 'Swans')",Peacocks,10.974264705882353
20245,Birds,Specific,"('Parrots', 'Storks')",Ducks,9.073529411764707
20246,Birds,Specific,"('Turkeys', 'Seagulls')",Vultures,9.867647058823529
20247,Birds,Specific,"('Pelicans', 'Magpies')",Parrots,10.26593137254902
20248,Birds,Specific,"('Peacocks', 'Doves')",Magpies,11.0625
20249,Birds,Specific,"('Storks', 'Pelicans')",Sparrows,7.8357843137254894
20250,Birds,Specific,"('Chickens', 'Sparrows')",Swallows,10.763480392156861
20251,Birds,Specific,"('Blackbirds', 'Pelicans')",Vultures,10.196078431372548
20252,Birds,Specific,"('Woodpeckers', 'Canaries')",Parrots,11.056372549019608
20253,Birds,Specific,"('Turkeys', 'Blackbirds')",Peacocks,12.158088235294118
20254,Birds,Specific,"('Roosters', 'Peacocks')",Swallows,9.197303921568627
20255,Birds,Specific,"('Seagulls', 'Sparrows')",Chickens,9.801470588235293
20256,Birds,Specific,"('Ostriches', 'Swans')",Crows,8.92156862745098
20257,Birds,Specific,"('Storks', 'Magpies')",Chickens,10.022058823529413
20258,Birds,Specific,"('Parrots', 'Falcons')",Canaries,11.063725490196079
20259,Birds,Specific,"('Herons', 'Seagulls')",Sparrows,9.78921568627451
20260,Birds,Specific,"('Eagles', 'Swans')",Doves,9.582107843137255
20262,Birds,Specific,"('Doves', 'Vultures')",Storks,10.212009803921568
20263,Birds,Specific,"('Parrots', 'Doves')",Falcons,10.514705882352942
20264,Birds,Specific,"('Swans', 'Crows')",Canaries,9.375
20265,Birds,Specific,"('Parrots', 'Pelicans')",Magpies,9.785539215686274
20266,Birds,Specific,"('Pelicans', 'Herons')",Storks,12.776960784313726
20267,Birds,Specific,"('Storks', 'Ostriches')",Seagulls,9.693627450980392
20268,Birds,Specific,"('Turkeys', 'Falcons')",Ducks,12.281862745098039
20269,Birds,Specific,"('Woodpeckers', 'Falcons')",Seagulls,10.245098039215687
20270,Birds,Specific,"('Sparrows', 'Eagles')",Canaries,12.352941176470589
20271,Birds,Specific,"('Ducks', 'Peacocks')",Storks,9.716911764705882
20272,Birds,Specific,"('Sparrows', 'Herons')",Roosters,9.901960784313724
20273,Birds,Specific,"('Falcons', 'Doves')",Turkeys,10.606617647058822
20274,Birds,Specific,"('Peacocks', 'Ostriches')",Robins,8.724264705882353
20275,Birds,Specific,"('Chickens', 'Parrots')",Doves,11.167892156862743
20276,Birds,Specific,"('Swallows', 'Chickens')",Crows,10.973039215686274
20277,Birds,Specific,"('Peacocks', 'Vultures')",Chickens,10.653186274509803
20278,Birds,Specific,"('Woodpeckers', 'Swans')",Canaries,10.324754901960784
20279,Birds,Specific,"('Sparrows', 'Crows')",Turkeys,9.770833333333334
20280,Birds,Specific,"('Robins', 'Falcons')",Swallows,10.659313725490197
20281,Birds,Specific,"('Swans', 'Eagles')",Ducks,12.935049019607842
20282,Birds,Specific,"('Peacocks', 'Swallows')",Eagles,9.421568627450979
20283,Birds,Specific,"('Ostriches', 'Swallows')",Seagulls,11.877450980392158
20284,Birds,Specific,"('Chickens', 'Falcons')",Storks,10.1875
20285,Birds,Specific,"('Roosters', 'Sparrows')",Crows,9.865196078431374
20286,Birds,Specific,"('Ostriches', 'Ducks')",Sparrows,8.707107843137255
20287,Birds,Specific,"('Parrots', 'Eagles')",Turkeys,9.030637254901961
20288,Birds,Specific,"('Woodpeckers', 'Eagles')",Sparrows,10.427696078431373
20289,Birds,Specific,"('Chickens', 'Sparrows')",Vultures,8.85171568627451
20290,Birds,Specific,"('Canaries', 'Swans')",Roosters,9.629901960784315
20291,Birds,Specific,"('Parrots', 'Seagulls')",Ducks,9.599264705882353
20292,Birds,Specific,"('Eagles', 'Turkeys')",Seagulls,10.056372549019606
20293,Birds,Specific,"('Sparrows', 'Crows')",Swallows,10.682598039215687
20294,Birds,Specific,"('Magpies', 'Roosters')",Peacocks,11.357843137254903
20295,Birds,Specific,"('Canaries', 'Ostriches')",Eagles,9.502450980392156
20296,Birds,Specific,"('Parrots', 'Herons')",Pelicans,11.310049019607844
20297,Birds,Specific,"('Storks', 'Blackbirds')",Vultures,10.225490196078432
20298,Birds,Specific,"('Parrots', 'Blackbirds')",Seagulls,10.139705882352942
20299,Birds,Specific,"('Magpies', 'Chickens')",Turkeys,14.118872549019606
20300,Birds,Specific,"('Turkeys', 'Ostriches')",Peacocks,11.473039215686274
20301,Birds,Specific,"('Swallows', 'Parrots')",Seagulls,11.817401960784313
20302,Birds,Specific,"('Eagles', 'Blackbirds')",Pelicans,9.566176470588236
20303,Birds,Specific,"('Swans', 'Ostriches')",Magpies,8.245098039215687
20304,Birds,Specific,"('Herons', 'Sparrows')",Falcons,11.34313725490196
20305,Birds,Specific,"('Pelicans', 'Herons')",Vultures,11.100490196078432
20306,Birds,Specific,"('Swans', 'Sparrows')",Falcons,10.074754901960784
20307,Birds,Specific,"('Ducks', 'Sparrows')",Swallows,10.589460784313726
20308,Birds,Specific,"('Ducks', 'Canaries')",Eagles,8.848039215686274
20309,Birds,Specific,"('Peacocks', 'Swans')",Magpies,9.134803921568627
20310,Birds,Specific,"('Peacocks', 'Sparrows')",Storks,10.158088235294116
20311,Birds,Specific,"('Swans', 'Chickens')",Parrots,10.34191176470588
20312,Birds,Specific,"('Vultures', 'Swans')",Crows,10.882352941176471
20313,Birds,Specific,"('Sparrows', 'Turkeys')",Chickens,13.942401960784313
20314,Birds,Specific,"('Eagles', 'Robins')",Magpies,10.362745098039216
20315,Birds,Specific,"('Swallows', 'Seagulls')",Canaries,9.85906862745098
