,i,domain,conclusion_type,argument_type,gpt3_spearmanr,gpt4_spearmanr,gpt3_scm_spearmanr,gpt4_scm_spearmanr,human_scm_spearmanr,gpt3_pval,gpt4_pval,gpt3_scm_pval,gpt4_scm_pval,human_scm_pval
288,24,Birds,General,multi,0.3344345337479194,0.1785232315052032,0.004560866576473542,0.16170672469691588,-0.050046358809879156,0.0006719492431491655,0.07555300602002092,0.9640790290889838,0.10798104083579131,0.6209661244485065
289,24,Birds,General,single,0.5269565217391303,0.4353954179369304,0.40695652173913033,0.6347826086956522,0.1217391304347826,0.008150736777295305,0.03345919950342299,0.04842494287210425,0.0008620162988746089,0.5709355226889166
290,24,Birds,Specific,multi,0.4311407443642605,0.31449259964257775,0.5117770978805258,0.6030773496031173,0.450326159426514,7.5327759259381855e-06,0.0014393013647159489,5.2703136751585935e-08,3.139830775086004e-11,2.5881005228742374e-06
291,24,Birds,Specific,single,0.462956962999233,0.4232720562182883,0.48781354842779007,0.5222504831149815,0.524983537627027,3.3801130858619804e-10,1.334150827143672e-08,2.62827355191778e-11,5.339998032405403e-13,3.8453587010890036e-13
292,24,Mammals,General,multi,0.35584600360487906,0.21412027252782762,0.29116920806924806,0.2276147844639956,0.30995052255037275,0.0002797040161989766,0.03242284862370953,0.0032922416689901133,0.022755583879064435,0.0016998794874707839
293,24,Mammals,General,single,0.19130434782608693,-0.10520345294713913,0.6069565217391303,0.6443478260869565,0.47043478260869553,0.37053280666994315,0.6246735227953306,0.0016613144755187755,0.0006778931573613395,0.020344586936490456
294,24,Mammals,Specific,multi,0.5463595835428207,0.6497228781567338,0.7017936553181251,0.6968129480532997,0.7613581135237334,4.103487558886289e-09,2.606445199045985e-13,4.1726060068551223e-16,8.194100432157445e-16,3.7727448919176896e-20
295,24,Mammals,Specific,single,0.5547763522392417,0.6727031034138827,0.6698819999738764,0.7239879119065825,0.7852085712585197,3.255075182208865e-14,2.7136225555394244e-22,4.681372279776952e-22,4.187103830937802e-27,1.688670609878475e-34
296,24,Vehicles,General,multi,0.5201734256734746,0.35573481546947017,0.39264829019047287,0.40865325513581613,0.5302234735418105,2.910345695471221e-08,0.00028102546903836166,5.330508243317401e-05,2.4324027745082446e-05,1.3993911395780118e-08
297,24,Vehicles,General,single,0.8660869565217391,0.681646405364372,0.5026086956521739,0.6660869565217391,0.8765217391304346,4.5466065192121197e-08,0.00024456071123420364,0.012311224300312232,0.00038058316640382056,1.959333013839184e-08
298,24,Vehicles,Specific,multi,0.7544301833483642,0.7978302516581334,0.7490713580814589,0.7324908046520524,0.755751921178154,1.275305044997161e-19,2.908307471349493e-23,3.183405676235855e-19,4.690451658370945e-18,1.0140467835490031e-19
299,24,Vehicles,Specific,single,0.7793012495216715,0.8694851546009544,0.7766091958410839,0.7870043958526067,0.8139116193019588,1.049805908470231e-34,1.715284947847774e-51,2.4878094935989343e-34,8.300796414797869e-36,4.78367517174974e-40
300,25,Birds,General,multi,0.26399299155570655,0.24690887237171563,0.053530010239366786,0.3194307343078626,0.10275690753738181,0.007954458205963692,0.013267125803865213,0.5968404566100213,0.0011975719772769214,0.30898886676989584
301,25,Birds,General,single,0.5339130434782609,0.36879383574109853,0.4878260869565217,0.6747826086956521,0.03130434782608695,0.007204793915181844,0.07616544593696419,0.015596440710648226,0.0002981865350547613,0.884546955655295
302,25,Birds,Specific,multi,0.3863268809428793,0.29076086154451886,0.48512454216171613,0.4530001492500698,0.4513198148552891,7.187935909402705e-05,0.0033383117384978575,3.1334349703159095e-07,2.2184402304150684e-06,2.444414055900566e-06
303,25,Birds,Specific,single,0.420238526255077,0.42226554019504997,0.5089175212276584,0.5030983225720647,0.5135764947092678,1.7337355131585965e-08,1.4557295410665572e-08,2.542453358815074e-12,4.919708370390136e-12,1.4851863477985702e-12
304,25,Mammals,General,multi,0.3371391384355939,0.180341472410132,0.3294804990849569,0.3626816159814319,0.4908315684853564,0.0006035819505413721,0.07257513590321218,0.0008158449269463464,0.0002086463173191566,2.1663941664929524e-07
305,25,Mammals,General,single,0.33999999999999997,-0.03859982805974169,0.5869565217391304,0.643478260869565,0.5391304347826086,0.10403796669819437,0.8578817976549586,0.0025685296168339333,0.0006930942447544281,0.0065569969186163235
306,25,Mammals,Specific,multi,0.5912834762716233,0.753898074792597,0.8147865899452287,0.8141804838749616,0.8377286048623749,9.354060190808331e-11,1.3980288192147284e-19,6.171694988536091e-25,7.130756637427126e-25,1.705819411800809e-27
307,25,Mammals,Specific,single,0.5940022241793117,0.7354816769594665,0.7157370711408985,0.7893664042380488,0.8480344521556071,1.545692578767579e-16,2.464270113020283e-28,2.93361060786618e-26,4.3470672716433076e-35,3.780579735473683e-45
308,25,Vehicles,General,multi,0.5810294250054572,0.41119333182021645,0.332878250461064,0.42224716127941225,0.5208642778994959,2.3330526651900087e-10,2.1396343475739204e-05,0.0007144317230970654,1.2096234724565577e-05,2.769575871633619e-08
309,25,Vehicles,General,single,0.874782608695652,0.6294952402374849,0.4513043478260869,0.6347826086956522,0.8921739130434782,2.2660431196761026e-08,0.0009811547890508224,0.02685552027560791,0.0008620162988746089,4.757173412170351e-09
310,25,Vehicles,Specific,multi,0.7670640199323728,0.8139842458604977,0.7328774731030276,0.7153371402292034,0.7575392982386168,1.3407684611996723e-20,7.471313022457902e-25,4.4153060128701456e-18,6.194285951533148e-17,7.420262543824395e-20
311,25,Vehicles,Specific,single,0.7439105677232142,0.8532567008888997,0.7515691187744399,0.7670103723920355,0.8094598749177814,3.681841569712061e-30,1.14406695046116e-47,4.444143973577663e-31,4.9035162333618626e-33,2.6748663388728587e-39
312,26,Birds,General,multi,0.14127792993388277,0.2660376543134238,0.019612609097407946,0.14778773112858612,0.03703759298830584,0.16089726431355514,0.007465727107307142,0.8464273034418694,0.14227616054376724,0.7144807729161213
313,26,Birds,General,single,0.3913043478260869,0.4135262416935229,0.5026086956521739,0.5791304347826086,0.12608695652173912,0.05864447105666783,0.04457466638689647,0.012311224300312232,0.00302338820095787,0.5571544076689683
314,26,Birds,Specific,multi,0.40119539564579226,0.27521075143303614,0.5238193835992156,0.5712391131092457,0.5267418599686645,3.523536340411146e-05,0.005584415287070728,2.237536648449253e-08,5.423289239249539e-10,1.808324866948938e-08
315,26,Birds,Specific,single,0.39044296613003143,0.34167404563982867,0.418212655892324,0.3876030613356342,0.4632881156139916,1.988530550152606e-07,6.629987029634518e-06,2.0622588054378817e-08,2.478589306464652e-07,3.271377606562931e-10
316,26,Mammals,General,multi,0.26738799142771447,0.04608218647403411,0.2600952975295487,0.2538534249537708,0.33902231271668426,0.007157680145663833,0.6489148768397448,0.008964775067247186,0.010818390505721118,0.0005598090232164071
317,26,Mammals,General,single,0.38,-0.07417221862460167,0.5252173913043477,0.6234782608695651,0.5782608695652174,0.06700561062998242,0.7305114918328777,0.008402700736251656,0.0011336973606633706,0.003077897042102437
318,26,Mammals,Specific,multi,0.6213327735401963,0.750210555775077,0.7323892109270385,0.7386900300363584,0.8019562546740349,5.29178618562767e-12,2.625904025431024e-19,4.765462920973372e-18,1.7568740983058664e-18,1.1788371105445685e-23
319,26,Mammals,Specific,single,0.5822675217458614,0.7135618209748494,0.6975826676239891,0.7486735188624641,0.8343364502201097,8.260159419004792e-16,4.8454126192034756e-26,1.6835246949209902e-24,7.910942334409106e-30,1.875818639083354e-42
320,26,Vehicles,General,multi,0.5808838559129964,0.4050096714597345,0.37610797533456264,0.3788782618855429,0.5344153509663814,2.3629825647458725e-10,2.9183957995938107e-05,0.00011507388494246765,0.00010144658723324225,1.0237889879730194e-08
321,26,Vehicles,General,single,0.8391304347826085,0.6423796457394216,0.40956521739130425,0.557391304347826,0.8434782608695651,2.996367956626336e-07,0.0007127190974707539,0.046866169264913146,0.004659335734393889,2.2645673084393514e-07
322,26,Vehicles,Specific,multi,0.6912702348840708,0.7362226909833863,0.6750798872672713,0.6592495918584065,0.6860715973330336,1.7089533252860969e-15,2.605634285641697e-18,1.3354095890787647e-14,8.825632849141094e-14,3.3551962562259175e-15
323,26,Vehicles,Specific,single,0.7344703704319062,0.8344425568620122,0.7198062375676668,0.7369627791725567,0.7778778360810604,4.5079115290137954e-29,8.967003897626116e-44,1.798224677346531e-27,2.3512123494114957e-29,1.659159166457846e-34
324,27,Birds,General,multi,0.314199126070467,0.2539153592082604,0.06831064355829897,0.20572711277649797,0.08987031127445731,0.0014549733640854818,0.010798464052202831,0.499480389757037,0.040031262292181444,0.37389275731787364
325,27,Birds,General,single,0.5173913043478261,0.3797284238628023,0.4434782608695652,0.5243478260869565,0.005217391304347826,0.009618025861320479,0.06721712557789954,0.029959339686467554,0.00853108886118977,0.9806966832535792
326,27,Birds,Specific,multi,0.39719989448415177,0.31262662487859116,0.530772071486452,0.5312221529526742,0.5074278461050634,4.281911931758494e-05,0.0015416161849288,1.3436337174415028e-08,1.299481899186138e-08,7.123843726508881e-08
327,27,Birds,Specific,single,0.4232831439617013,0.44702592322103113,0.49908309233550957,0.5040286851956687,0.5307941488725275,1.332867568197019e-08,1.5647928141275852e-09,7.702223500481318e-12,4.4306539124621994e-12,1.8944070110857176e-13
328,27,Mammals,General,multi,0.38050030545755636,0.24351257237643162,0.28474083021045393,0.33565273300125364,0.3844429717775516,9.417993193652752e-05,0.014631236727211597,0.004087893993085189,0.0006403229438674327,7.848557235637444e-05
329,27,Mammals,General,single,0.41739130434782606,0.09914857795737571,0.6599999999999999,0.6965217391304346,0.5617391304347825,0.04242428156214387,0.644844820655452,0.0004494019078104929,0.00015626257645941094,0.004283140443219148
330,27,Mammals,Specific,multi,0.5446760515495324,0.7240589125529607,0.7433036200815271,0.7639351068519129,0.7999171879092815,4.678001864697881e-09,1.708611115126658e-17,8.307079515410614e-19,2.3730266083310695e-20,1.846781709212159e-23
331,27,Mammals,Specific,single,0.5767494904294389,0.7183047984791858,0.7267711722380996,0.7719908167668568,0.8232040858935801,1.775281300792567e-15,1.6125619625289922e-26,2.1367651926172975e-27,1.0407289485695155e-32,1.9437521255735868e-40
332,27,Vehicles,General,multi,0.5858694978910038,0.36328098240492623,0.4162333441114402,0.3866010167330623,0.5376922578828153,1.5215774595961014e-10,0.0002032887582631231,1.653806802186395e-05,7.096240114766461e-05,7.994891572869646e-09
333,27,Vehicles,General,single,0.8695652173913043,0.6546505081222187,0.46086956521739125,0.617391304347826,0.8852173913043477,3.461787327652242e-08,0.000518530926400002,0.0234180698132485,0.001308288230488699,9.151361642302961e-09
334,27,Vehicles,Specific,multi,0.7895957544104341,0.8726780792795086,0.7924281481153135,0.7687068508369491,0.8291012201284297,1.6591726605478183e-22,2.8442301653596716e-32,9.196505144536658e-23,9.899510455474652e-21,1.7318749578722816e-26
335,27,Vehicles,Specific,single,0.7553091275032672,0.8569566076316453,0.7754920758573617,0.7782634098121942,0.8232199808214221,1.5385010900799224e-31,1.692134654730377e-48,3.546339594706099e-34,1.4661836784720246e-34,1.1214966749082477e-41
336,28,Birds,General,multi,0.32446056924361494,0.3118036888505166,0.0777551733910393,0.27428405219393787,0.07049645207760033,0.0009898742331358858,0.0015887997190971528,0.44192824919306406,0.00575316357818065,0.48582206546353246
337,28,Birds,General,single,0.5078260869565216,0.3499068198945194,0.47130434782608693,0.6339130434782608,0.08869565217391304,0.011297601785925497,0.09371025284285932,0.020082231188607965,0.000880708122708698,0.6802397967489955
338,28,Birds,Specific,multi,0.3462305913274263,0.33640121549545976,0.501231716960429,0.5128857564501224,0.44737229140945145,0.0004178089944369441,0.0006215733994598416,1.0865481348762775e-07,4.877324297812707e-08,3.063830911366383e-06
339,28,Birds,Specific,single,0.3918499163277048,0.3724491471474633,0.4713782100853772,0.4562352101857187,0.5428781119527171,1.7815586703626846e-07,7.757673159698026e-07,1.4556311745226565e-10,6.515038374041287e-10,4.1583335728186745e-14
340,28,Mammals,General,multi,0.30772093101255854,0.190793275901379,0.27444855685006253,0.33250715847150975,0.34515683021796345,0.0018428162240347453,0.05724289292448438,0.005722881451395243,0.0007249177883553984,0.0004366147540144334
341,28,Mammals,General,single,0.3852173913043478,-0.019678343716731057,0.6026086956521738,0.6678260869565217,0.6608695652173912,0.06304015267072925,0.9272812984452157,0.001830792673069792,0.0003626841727529303,0.0004389552692858579
342,28,Mammals,Specific,multi,0.5942684327800349,0.7306306384045534,0.7970427021143381,0.7966406341638973,0.8239332466803936,7.125610682648116e-11,6.264450754992374e-18,3.447217071180062e-23,3.758677736849322e-23,6.530168831831616e-26
343,28,Mammals,Specific,single,0.6025647915144823,0.7210289974859073,0.7141008302540489,0.7553721167177577,0.8104200812672886,4.3557127951387386e-17,8.484334458691859e-27,4.280742177473518e-26,1.2700039520752234e-30,2.726153042767642e-38
344,28,Vehicles,General,multi,0.4807484594129247,0.37439548354183394,0.2551054708156333,0.3182565603301165,0.46320862153206666,4.139708123863931e-07,0.00012432827348776536,0.010421753061099588,0.001251439782099065,1.2168680483781431e-06
345,28,Vehicles,General,single,0.8530434782608695,0.6031128861144714,0.3869565217391304,0.5782608695652174,0.8513043478260869,1.1860330601994243e-07,0.0018104128871022599,0.06175922020928204,0.003077897042102437,1.338461277676705e-07
346,28,Vehicles,Specific,multi,0.7824385814644416,0.8173210535017654,0.7242105660948449,0.7018387180789885,0.7421581057595333,7.084115134799741e-22,3.3541414478729935e-25,1.6700472295162162e-17,4.1469430943499115e-16,1.0019826051682357e-18
347,28,Vehicles,Specific,single,0.7369775637087144,0.852752448352602,0.7577604096313306,0.7586483650134379,0.7900542152474394,2.3421001268728232e-29,1.4784449668603587e-47,7.59673692937483e-32,5.870971251828387e-32,2.951998180954708e-36
348,29,Birds,General,multi,0.3743376485437441,0.2734768938028536,0.09064177470106602,0.29172555156032465,0.21301908329876507,0.00012465255152644805,0.0059038167667924074,0.3697883631282576,0.003230392150834925,0.033345660748955126
349,29,Birds,General,single,0.49999999999999994,0.3330079109791591,0.40086956521739125,0.5643478260869564,-0.017391304347826087,0.012845420968005797,0.11181719744698604,0.05221946082129628,0.004069953445429263,0.9357145967179171
350,29,Birds,Specific,multi,0.3180266097041365,0.19208405503821627,0.38623475096080634,0.3839603461098228,0.25172080706952943,0.0012622437073699477,0.055548677781832534,7.218999400883416e-05,8.02666429457625e-05,0.011524451515697497
351,29,Birds,Specific,single,0.3849170849200349,0.41170899469447714,0.48061541653066064,0.47326935541754356,0.5490971935580987,3.046959035942427e-07,3.572193672141606e-08,5.624847814502461e-11,1.2009071788422748e-10,1.8603440480725376e-14
352,29,Mammals,General,multi,0.34817391337498044,0.28022447361360175,0.21963925289742287,0.24456267562214598,0.36918497725028526,0.00038565550313621503,0.004745455215782423,0.02811599941522044,0.014197021805706225,0.00015690668940957807
353,29,Mammals,General,single,0.2452173913043478,-0.0007568593737204253,0.6469565217391303,0.6834782608695652,0.64,0.24812129907550184,0.9971995211483654,0.0006340027436564855,0.0002317539656819687,0.0007568767697969986
354,29,Mammals,Specific,multi,0.6002394418947916,0.7122092304078452,0.7972407355824658,0.8046099810024872,0.7984169343628601,4.099711717961738e-11,9.717160691085244e-17,3.303198837489785e-23,6.5207839238872946e-24,2.5611203389769803e-23
355,29,Mammals,Specific,single,0.5978945011850078,0.6889636485221341,0.7175907301776376,0.7497932564686428,0.8058515105089578,8.731955537061556e-17,1.0375249658034872e-23,1.9058043443471914e-26,5.850411581995615e-30,1.4576097959188568e-37
356,29,Vehicles,General,multi,0.5534548933174794,0.41008410416741314,0.3098155003295345,0.33299228032904254,0.5014072258873107,2.343310553903662e-09,2.263168665376077e-05,0.0017082413252099285,0.000711237523648051,1.0737563254401035e-07
357,29,Vehicles,General,single,0.877391304347826,0.6552640512413584,0.5130434782608695,0.6260869565217391,0.8965217391304346,1.8204279591228982e-08,0.0005101621381950765,0.010353828161824785,0.0010652327596246908,3.0888045225528893e-09
358,29,Vehicles,Specific,multi,0.6737337986206942,0.726481786964129,0.6578732609061063,0.6540266454407069,0.6874051102507046,1.575130664899635e-14,1.1842800546876536e-17,1.0345128447186901e-13,1.605701990357233e-13,2.8258200864610385e-15
359,29,Vehicles,Specific,single,0.698635745938153,0.8335149457084308,0.7719536896410081,0.7504937929035863,0.7882705981481095,2.477869410617771e-25,1.3548126714101084e-43,1.0756033632117734e-33,6.0080211737438585e-31,5.4150797219272684e-36
360,30,Birds,General,multi,0.3382873208349531,0.14752778154181853,0.0499063807293546,0.26122533592805575,0.049207087665811174,0.000576534788799437,0.14298705012182641,0.6219442036257095,0.00866084537940541,0.6268402489179854
361,30,Birds,General,single,0.6649271737965664,0.3176691482807008,0.42530986002161014,0.6453577017096824,0.0539247675283023,0.0003929409470605733,0.1303628970425255,0.038273682022477835,0.0006606010482854622,0.8023898352899554
362,30,Birds,Specific,multi,0.46077169582593047,0.23086362105334643,0.5777889828396036,0.5746683618207251,0.507292953784287,1.4069202883954506e-06,0.020837164423068526,3.093971258211295e-10,4.0487035544452024e-10,7.190258085804933e-08
363,30,Birds,Specific,single,0.43838710718277596,0.46635465228595174,0.5428887746681375,0.5234536355123581,0.5820132263663962,3.477521517006352e-09,2.412720814987076e-10,4.152661608380534e-14,4.622966082880327e-13,1.9702148087682104e-16
364,30,Mammals,General,multi,0.39422690470881705,0.3184115120796061,0.2674574225986041,0.30811146667934197,0.3080745354096668,4.942332022245037e-05,0.00124420706082681,0.007142149241705605,0.0018170196840824537,0.001819445088025593
365,30,Mammals,General,single,0.27391304347826084,0.08249767173552636,0.6104347826086955,0.7773913043478261,0.6426086956521738,0.1952518810744161,0.7015466350349042,0.0015355573996011992,7.844157071766409e-06,0.0007085884504465817
366,30,Mammals,Specific,multi,0.6104171619537139,0.790861066987461,0.8293101553907675,0.821484832892634,0.8588051401134102,1.555718626854938e-11,1.2761380641850151e-22,1.6398655169610833e-26,1.2063807472959422e-25,3.1869637127190075e-30
367,30,Mammals,Specific,single,0.623473399148426,0.7401657094128755,0.715588551679719,0.7603905593971765,0.8091486711955734,1.6756813379046003e-18,7.443524499420548e-29,3.0363143229179216e-26,3.1021188390847454e-31,4.3665955737896967e-38
368,30,Vehicles,General,multi,0.49586226499185015,0.37112830609896674,0.2857965873129867,0.3554312678470912,0.4783105755596683,1.5560177765617202e-07,0.00014392800903610217,0.003946448947241669,0.0002846624630650239,4.826410478112013e-07
369,30,Vehicles,General,single,0.8478260869565216,0.6166108347355479,0.45739130434782604,0.6026086956521738,0.8756521739130434,1.696951941497286e-07,0.0013322575771815837,0.024624404496205596,0.001830792673069792,2.107683423250342e-08
370,30,Vehicles,Specific,multi,0.709682646427642,0.749151874526067,0.7372864833819742,0.6823368453404917,0.7200984146622765,1.3919060392827015e-16,3.140487564814703e-19,2.199619014055926e-18,5.401050144081153e-15,3.08501012879646e-17
371,30,Vehicles,Specific,single,0.734046952506085,0.8579775110000954,0.7708120784850329,0.7598272402715881,0.8071459858701552,5.031322558304817e-29,9.892262204572169e-49,1.5320519863135697e-33,4.162710621201976e-32,6.428806805191634e-39
372,31,Birds,General,multi,0.20464440923779725,0.19746266518218983,0.0045820355667665616,0.045169208504608406,0.08003984937960713,0.041113452787171344,0.04892601608583067,0.9639124157695382,0.6554231179871072,0.42859005160607233
373,31,Birds,General,single,0.4834782608695652,0.36183546148183254,0.437391304347826,0.6495652173913044,0.1469565217391304,0.016688563317628143,0.08231259574028033,0.0325661934420119,0.000592587629355936,0.4931931221106659
374,31,Birds,Specific,multi,0.41912283275662643,0.2377052033610733,0.45630511665113194,0.47748869672660077,0.3634094170567249,1.4241105025685546e-05,0.01724665214954589,1.8303479343539936e-06,5.081353329283594e-07,0.0002021573984769938
375,31,Birds,Specific,single,0.42490222661447286,0.38744213892764506,0.49972650322646694,0.49324751968721176,0.5364305170235457,1.1577026257817359e-08,2.509567761075399e-07,7.1711867138503844e-12,1.462412329609859e-11,9.409490042439532e-14
376,31,Mammals,General,multi,0.37711165274161335,0.27067363473738143,0.3569859705099134,0.3959924280375339,0.43925946107694347,0.00010995154398672546,0.006454586649008093,0.00026648249817263803,4.539519032736635e-05,4.83113684200199e-06
377,31,Mammals,General,single,0.31304347826086953,-0.0022705781211612755,0.6008695652173912,0.7026086956521739,0.6304347826086956,0.13636745841746561,0.9915986917805897,0.0019025985739905033,0.00012910286012359585,0.0009590059599017162
378,31,Mammals,Specific,multi,0.5915922317701845,0.7511961798093796,0.7520725386549035,0.7209402112377131,0.7690909042206615,9.095615610024769e-11,2.2211298173057324e-19,1.9126853504524036e-19,2.7232217659694816e-17,9.218483444738381e-21
379,31,Mammals,Specific,single,0.5581097844353089,0.7123558845672523,0.6496455510249224,0.7092560595934032,0.8065166671336366,2.1225706620371372e-14,6.386705146108396e-26,1.9768452368096373e-20,1.2905793425755092e-25,1.1451013808471344e-37
380,31,Vehicles,General,multi,0.5207925152080372,0.3795765142050288,0.3371230887707617,0.3933279139886747,0.4858132213593157,2.7838900390206168e-08,9.825683885806705e-05,0.0006039681302025052,5.160029412538769e-05,2.998008940808945e-07
381,31,Vehicles,General,single,0.8695652173913043,0.6166108347355479,0.38434782608695645,0.6026086956521738,0.8408695652173912,3.461787327652242e-08,0.0013322575771815837,0.06368822401812063,0.001830792673069792,2.6815316463498965e-07
382,31,Vehicles,Specific,multi,0.7342980679899619,0.7700524271314523,0.7398188353808284,0.7252428093021168,0.7548494535818446,3.5327576365813134e-18,7.707247545168936e-21,1.4648258065826741e-18,1.429123528559451e-17,1.1860473108734585e-19
383,31,Vehicles,Specific,single,0.7412824468296141,0.8458135499932983,0.7692626842315079,0.7752967182516521,0.8105807711995238,7.476325744647769e-30,4.5829764876298514e-46,2.4680381521384392e-33,3.7723653280040563e-34,1.7415817549796515e-39
384,32,Birds,General,multi,0.3016518402904563,0.22737707779684718,0.04900048632991718,0.23258877506986345,0.012146562984326488,0.0022886222767004682,0.022901696314924815,0.628289867587235,0.01987611326272982,0.9045283678038771
385,32,Birds,General,single,0.4452173913043478,0.41849650902157004,0.4156521739130434,0.6443478260869565,0.05391304347826086,0.029245989362288137,0.041824627116881764,0.043381548380330745,0.0006778931573613395,0.8024319710844886
386,32,Birds,Specific,multi,0.32701511533170885,0.3028990689394651,0.48512163057301405,0.504139301065677,0.41778863501363334,0.0008974817048291491,0.0021897702569377763,3.1340196754848107e-07,8.922160651983525e-08,1.5261733330142204e-05
387,32,Birds,Specific,single,0.4674393681874803,0.46075392341276483,0.5648520718870473,0.5629627978120603,0.5444561918308715,2.1648197893330492e-10,4.197753449419122e-10,2.246682769144351e-15,2.9120958335830584e-15,3.395936829013095e-14
388,32,Mammals,General,multi,0.2752861758551525,0.1512260827721092,0.24315801217914684,0.235769967665469,0.3216442886552976,0.005570876272278747,0.13312294462683644,0.014780426770654102,0.018203580916267573,0.001101718700217756
389,32,Mammals,General,single,0.22434782608695653,-0.10671717169457996,0.62,0.6721739130434782,0.5721739130434782,0.2919232059452402,0.6196705762636157,0.0012308328706616477,0.00032109658002555796,0.0034832643257208984
390,32,Mammals,Specific,multi,0.6254661992095052,0.8153954913702119,0.7847132012475625,0.8088369887213912,0.7987974124916113,3.4791694396998025e-12,5.335220019198648e-25,4.493082539772739e-22,2.491454639293418e-24,2.3579106489592628e-23
391,32,Mammals,Specific,single,0.6068498037877473,0.7143377423904845,0.707011465606559,0.7549702089790619,0.8385008889244973,2.2779921607351546e-17,4.0534775935996085e-26,2.1355756302655273e-25,1.4196778880360075e-30,3.02284990392523e-43
392,32,Vehicles,General,multi,0.5008866621293016,0.4134461329687848,0.299807064764476,0.3303537951208387,0.48689959100616625,1.1121216460680216e-07,1.90793731523704e-05,0.0024422215339304208,0.0007885946683809043,2.7956276041349036e-07
393,32,Vehicles,General,single,0.8417391304347825,0.6166108347355479,0.49652173913043474,0.6208695652173912,0.8582608695652173,2.5354935854452587e-07,0.0013322575771815837,0.013587180235989135,0.0012059039024496878,8.174716310276894e-08
394,32,Vehicles,Specific,multi,0.6748397786472515,0.7395671582578384,0.6932022759587866,0.6836789807844709,0.6937705157254741,1.3754092090407216e-14,1.5255445477947512e-18,1.3251655871862669e-15,4.55542578923081e-15,1.2291856874405313e-15
395,32,Vehicles,Specific,single,0.7167923822644969,0.845318907054235,0.7573446692914508,0.760713158607634,0.7835646998990969,3.726379284025666e-27,5.81623549248405e-46,8.567637397883942e-32,3.210596000170852e-32,2.6107299621454477e-35
396,33,Birds,General,multi,0.33231014922735097,0.1739841015767173,0.1005311011698484,0.26595553224061347,0.20305397166389727,0.0007305417649842452,0.08341671588864912,0.3196410895570193,0.007484833320129224,0.04274730362045782
397,33,Birds,General,single,0.6356521739130434,0.4453359525930247,0.44434782608695644,0.6391304347826086,0.16,0.0008436669168882472,0.029197857231006437,0.029600947331116845,0.0007735907278482094,0.4551697202154259
398,33,Birds,Specific,multi,0.4602966962163294,0.3368540468586811,0.5113180843317793,0.5364447077191455,0.44808444911977086,1.4470976838391374e-06,0.0006104754903707967,5.441710451508233e-08,8.786886914971636e-09,2.9421121313128468e-06
399,33,Birds,Specific,single,0.3836835457030793,0.35617572821939064,0.4571680987803658,0.47008908019541273,0.518671967868486,3.3479350849792113e-07,2.4806637278276876e-06,5.952967462824514e-10,1.6584689690303806e-10,8.17225270945664e-13
400,33,Mammals,General,multi,0.3560707482293914,0.1485747283716621,0.2226033171491778,0.22956732781844078,0.22597778486507056,0.00027705044986121543,0.14014023166326203,0.026010433167592086,0.021585297734429222,0.02377817107148917
401,33,Mammals,General,single,0.24260869565217388,-0.003027437494881701,0.6504347826086957,0.6956521739130433,0.5539130434782608,0.25334838197246135,0.9887984054287215,0.0005793122865606869,0.00016052349355551526,0.004979948102990915
402,33,Mammals,Specific,multi,0.5943488800471253,0.741272510304312,0.749636192187222,0.7441933049858049,0.7834397022264524,7.073271327878068e-11,1.1574594755183654e-18,2.8939513037544357e-19,7.17662880176219e-19,5.801600084441454e-22
403,33,Mammals,Specific,single,0.5866411510240715,0.7102058098460864,0.6762987272427963,0.7335841114301968,0.7941464259477541,4.457933940545159e-16,1.041375562065017e-25,1.342453426162401e-22,3.9735674467375726e-28,8.790063813941739e-36
404,33,Vehicles,General,multi,0.5601713928600826,0.4467834214938988,0.3739179237035734,0.41954793955363534,0.5496651400581598,1.3620577181660292e-09,3.1680539668928954e-06,0.000127029550707386,1.3929611298522406e-05,3.16591758747967e-09
405,33,Vehicles,General,single,0.8713043478260868,0.6294952402374849,0.4017391304347826,0.5921739130434782,0.8539130434782608,3.011893857816267e-08,0.0009811547890508224,0.05166367606578417,0.0022987394422586587,1.1158126522893546e-07
406,33,Vehicles,Specific,multi,0.7402566633053976,0.7894425461768539,0.7225897835689349,0.7190492064478367,0.7760121473137408,1.3647470892232369e-18,1.7125421582849647e-22,2.1298519044443773e-17,3.6016572218700236e-17,2.4910136482695272e-21
407,33,Vehicles,Specific,single,0.7230509201223785,0.8418560829656171,0.7588803227068058,0.7685879137286649,0.8035191414094137,8.118947934595204e-28,3.014086439998488e-45,5.487752579935607e-32,3.0341059685192525e-33,2.4819656790686767e-38
408,34,Birds,General,multi,0.29705157096684115,0.2299448047207624,0.10247885334933758,0.2795783475130148,0.11025925767986305,0.0026889793994026995,0.021365103875539065,0.3103067954809654,0.004846859183729112,0.27480502949103813
409,34,Birds,General,single,0.4278260869565217,0.24553120600552922,0.46434782608695646,0.5852173913043477,0.26347826086956516,0.03702422793856046,0.24749726811700207,0.0222598535139937,0.002664232535717015,0.21350236658523813
410,34,Birds,Specific,multi,0.4005088885671312,0.2181373047272072,0.5238361011674175,0.5902555254805881,0.5274367204832743,3.644198106751374e-05,0.029237021557114985,2.2348251042867603e-08,1.0266425539898377e-10,1.7185250251464933e-08
411,34,Birds,Specific,single,0.41537000459903917,0.5042325937756788,0.4795193493324728,0.5733279814880319,0.5348321814653977,2.6257375504722282e-08,4.329955268751985e-12,6.306031841635323e-11,6.873284400560797e-16,1.1490010979353093e-13
