"uid","tid","trialId","premises0","conclusion0","conclusionType","rating"
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc32","All plants and animals","All mammals","specific",2
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc33","Donkeys","All mammals","specific",81
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc34","Lions","All mammals","specific",80
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc35","Elephants","All mammals","specific",80
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc36","Deer","All mammals","specific",13
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc37","Zebras","All mammals","specific",80
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc3","Rabbits:Lions","All mammals","specific",85
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc4","Sheep:Camels","All mammals","specific",13
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc5","Deer:Rhinos","All mammals","specific",91
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc6","Hedgehogs:Sheep","All mammals","specific",90
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc7","Rabbits:Hamsters","All mammals","specific",3
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc8","All animals:All organisms","All mammals","specific",98
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","tc9","Tigers:Hamsters","All mammals","specific",95
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","training_1_0","Papayas","All fruits","specific",4
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","training_1_1","Apples","All fruits","specific",76
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","training_2_0","Lemons:Limes","All fruits","specific",2
"IK7o0zKFGoRqmRqLXODH","tid_experiment2_dedeyne_participant497","training_2_1","Bananas:Watermelons","All fruits","specific",100
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc0","Squirrels","All mammals","specific",20
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc10","Llamas","All mammals","specific",20
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc11","Beavers","All mammals","specific",15
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc12","Deer","All mammals","specific",31
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc13","Sheep","All mammals","specific",30
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc14","Foxes","All mammals","specific",30
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc15","Hamsters","All mammals","specific",26
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc16","All living things","All mammals","specific",100
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc17","Tigers","All mammals","specific",27
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc18","Dogs","All mammals","specific",41
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc19","Hedgehogs","All mammals","specific",19
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc1","Elephants","All mammals","specific",20
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc20","Lions","All mammals","specific",25
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc21","Mice","All mammals","specific",30
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc22","Cats","All mammals","specific",33
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc23","Cows","All mammals","specific",33
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc24","All plants and animals","All mammals","specific",100
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc25","Donkeys","All mammals","specific",30
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc26","Rhinos","All mammals","specific",20
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc27","Wolves:Horses","All mammals","specific",68
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc28","Hamsters:Deer","All mammals","specific",66
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc29","Zebras:Cats","All mammals","specific",76
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc2","Hippos","All mammals","specific",20
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc30","Hedgehogs:Beavers","All mammals","specific",50
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc31","Hippos:Elephants","All mammals","specific",43
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc32","All animals:All organisms","All mammals","specific",100
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc33","Squirrels:Sheep","All mammals","specific",65
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc34","Donkeys:Giraffes","All mammals","specific",61
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc35","Elephants:Camels","All mammals","specific",50
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc36","Rhinos:Donkeys","All mammals","specific",70
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc37","Cows:Squirrels","All mammals","specific",70
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc3","Giraffes","All mammals","specific",11
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc4","Zebras","All mammals","specific",21
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc5","Horses","All mammals","specific",30
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc6","Wolves","All mammals","specific",29
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc7","Rabbits","All mammals","specific",30
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc8","All animals","All mammals","specific",100
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","tc9","Camels","All mammals","specific",20
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","training_1_0","Papayas","All fruits","specific",20
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","training_1_1","Apples","All fruits","specific",40
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","training_2_0","Lemons:Limes","All fruits","specific",60
"Jl9QLf5I4BTcpePwYyia","tid_experiment2_dedeyne_participant162","training_2_1","Bananas:Watermelons","All fruits","specific",60
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc0","Elephants:Camels","All mammals","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc10","Rhinos:Donkeys","All mammals","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc11","Cows","All mammals","specific",51
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc12","Wolves","All mammals","specific",50
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc13","Horses","All mammals","specific",50
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc14","Rabbits","All mammals","specific",50
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc15","Hedgehogs","All mammals","specific",49
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc16","All animals","All mammals","specific",50
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc17","Zebras","All mammals","specific",50
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc18","Elephants","All mammals","specific",50
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc19","Hamsters","All mammals","specific",51
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc1","Donkeys:Giraffes","All mammals","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc20","Camels","All mammals","specific",49
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc21","Foxes","All mammals","specific",49
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc22","Lions","All mammals","specific",50
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc23","Deer","All mammals","specific",49
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc24","All living things","All mammals","specific",23
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc25","Tigers","All mammals","specific",50
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc26","Beavers","All mammals","specific",49
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc27","Giraffes","All mammals","specific",49
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc28","Llamas","All mammals","specific",48
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc29","Sheep","All mammals","specific",51
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc2","Squirrels:Sheep","All mammals","specific",75
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc30","Hippos","All mammals","specific",50
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc31","Cats","All mammals","specific",51
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc32","All plants and animals","All mammals","specific",26
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc33","Rhinos","All mammals","specific",49
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc34","Donkeys","All mammals","specific",49
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc35","Squirrels","All mammals","specific",48
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc36","Mice","All mammals","specific",51
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc37","Dogs","All mammals","specific",48
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc3","Hippos:Elephants","All mammals","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc4","Zebras:Cats","All mammals","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc5","Hamsters:Deer","All mammals","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc6","Hedgehogs:Beavers","All mammals","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc7","Wolves:Horses","All mammals","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc8","All animals:All organisms","All mammals","specific",27
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","tc9","Cows:Squirrels","All mammals","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","training_1_0","Papayas","All fruits","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","training_1_1","Apples","All fruits","specific",50
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","training_2_0","Lemons:Limes","All fruits","specific",100
"JnKn5hjpeHsls1BsTMif","tid_experiment2_dedeyne_participant469","training_2_1","Bananas:Watermelons","All fruits","specific",100
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc0","Giraffes:Hippos","All mammals","specific",90
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc10","Cats:Cows","All mammals","specific",20
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc11","Horses","All mammals","specific",60
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc12","Hedgehogs","All mammals","specific",40
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc13","Hamsters","All mammals","specific",40
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc14","Cows","All mammals","specific",70
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc15","Rabbits","All mammals","specific",40
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc16","All animals","All mammals","specific",70
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc17","Sheep","All mammals","specific",70
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc18","Foxes","All mammals","specific",80
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc19","Llamas","All mammals","specific",80
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc1","Horses:Hamsters","All mammals","specific",100
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc20","Lions","All mammals","specific",80
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc21","Rhinos","All mammals","specific",60
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc22","Mice","All mammals","specific",30
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc23","Hippos","All mammals","specific",70
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc24","All living things","All mammals","specific",20
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc25","Tigers","All mammals","specific",40
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc26","Deer","All mammals","specific",60
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc27","Zebras","All mammals","specific",60
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc28","Squirrels","All mammals","specific",75
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc29","Dogs","All mammals","specific",60
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc2","Lions:Zebras","All mammals","specific",90
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc30","Donkeys","All mammals","specific",75
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc31","Beavers","All mammals","specific",40
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc32","All plants and animals","All mammals","specific",25
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc33","Elephants","All mammals","specific",60
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc34","Wolves","All mammals","specific",70
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc35","Giraffes","All mammals","specific",60
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc36","Camels","All mammals","specific",76
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc37","Cats","All mammals","specific",40
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc3","Mice:Squirrels","All mammals","specific",100
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc4","Elephants:Hedgehogs","All mammals","specific",20
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc5","Mice:Llamas","All mammals","specific",5
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc6","Elephants:Llamas","All mammals","specific",80
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc7","Rabbits:Hedgehogs","All mammals","specific",95
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc8","All animals:All organisms","All mammals","specific",0
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","tc9","Dogs:Hedgehogs","All mammals","specific",40
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","training_1_0","Papayas","All fruits","specific",40
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","training_1_1","Apples","All fruits","specific",30
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","training_2_0","Lemons:Limes","All fruits","specific",90
"KJnWY9qRtCJILvFyRJ7l","tid_experiment2_dedeyne_participant345","training_2_1","Bananas:Watermelons","All fruits","specific",90
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc0","Foxes","All mammals","specific",9
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc10","Camels","All mammals","specific",40
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc11","Lions","All mammals","specific",40
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc12","Deer","All mammals","specific",20
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc13","Hedgehogs","All mammals","specific",15
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc14","Rabbits","All mammals","specific",20
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc15","Elephants","All mammals","specific",35
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc16","All living things","All mammals","specific",100
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc17","Cats","All mammals","specific",20
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc18","Zebras","All mammals","specific",21
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc19","Rhinos","All mammals","specific",60
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc1","Beavers","All mammals","specific",60
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc20","Donkeys","All mammals","specific",40
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc21","Wolves","All mammals","specific",60
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc22","Sheep","All mammals","specific",39
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc23","Mice","All mammals","specific",15
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc24","All plants and animals","All mammals","specific",100
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc25","Giraffes","All mammals","specific",40
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc26","Tigers","All mammals","specific",60
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc27","Donkeys:Beavers","All mammals","specific",80
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc28","Tigers:Donkeys","All mammals","specific",70
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc29","Rhinos:Hippos","All mammals","specific",80
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc2","Hippos","All mammals","specific",60
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc30","Horses:Foxes","All mammals","specific",25
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc31","Foxes:Wolves","All mammals","specific",60
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc32","All animals:All organisms","All mammals","specific",100
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc33","Camels:Donkeys","All mammals","specific",70
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc34","Cats:Squirrels","All mammals","specific",20
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc35","Donkeys:Hamsters","All mammals","specific",35
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc36","Foxes:Lions","All mammals","specific",20
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc37","Squirrels:Hedgehogs","All mammals","specific",20
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc3","Hamsters","All mammals","specific",30
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc4","Squirrels","All mammals","specific",20
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc5","Llamas","All mammals","specific",12
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc6","Cows","All mammals","specific",65
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc7","Horses","All mammals","specific",75
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc8","All animals","All mammals","specific",80
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","tc9","Dogs","All mammals","specific",75
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","training_1_0","Papayas","All fruits","specific",20
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","training_1_1","Apples","All fruits","specific",11
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","training_2_0","Lemons:Limes","All fruits","specific",80
"LJvsXAWVX3OZ8s8LxyvA","tid_experiment2_dedeyne_participant282","training_2_1","Bananas:Watermelons","All fruits","specific",85
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc0","Cows","All mammals","specific",78
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc10","Giraffes","All mammals","specific",89
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc11","Dogs","All mammals","specific",89
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc12","Elephants","All mammals","specific",90
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc13","Squirrels","All mammals","specific",88
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc14","Hedgehogs","All mammals","specific",85
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc15","Camels","All mammals","specific",88
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc16","All living things","All mammals","specific",50
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc17","Llamas","All mammals","specific",89
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc18","Cats","All mammals","specific",92
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc19","Foxes","All mammals","specific",94
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc1","Wolves","All mammals","specific",83
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc20","Hippos","All mammals","specific",92
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc21","Mice","All mammals","specific",87
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc22","Deer","All mammals","specific",90
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc23","Zebras","All mammals","specific",90
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc24","All plants and animals","All mammals","specific",34
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc25","Horses","All mammals","specific",91
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc26","Rhinos","All mammals","specific",90
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc27","Horses:Hamsters","All mammals","specific",50
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc28","Elephants:Llamas","All mammals","specific",51
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc29","Elephants:Hedgehogs","All mammals","specific",51
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc2","Sheep","All mammals","specific",89
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc30","Cats:Cows","All mammals","specific",51
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc31","Giraffes:Hippos","All mammals","specific",51
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc32","All animals:All organisms","All mammals","specific",51
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc33","Mice:Squirrels","All mammals","specific",51
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc34","Dogs:Hedgehogs","All mammals","specific",51
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc35","Mice:Llamas","All mammals","specific",55
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc36","Rabbits:Hedgehogs","All mammals","specific",55
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc37","Lions:Zebras","All mammals","specific",56
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc3","Lions","All mammals","specific",88
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc4","Hamsters","All mammals","specific",90
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc5","Beavers","All mammals","specific",91
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc6","Rabbits","All mammals","specific",90
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc7","Tigers","All mammals","specific",91
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc8","All animals","All mammals","specific",50
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","tc9","Donkeys","All mammals","specific",88
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","training_1_0","Papayas","All fruits","specific",91
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","training_1_1","Apples","All fruits","specific",89
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","training_2_0","Lemons:Limes","All fruits","specific",50
"LwcmFv7rbGjbD59axTWQ","tid_experiment2_dedeyne_participant44","training_2_1","Bananas:Watermelons","All fruits","specific",50
"N8TX3ozUphk04TN2uHpI","tid_experiment2_dedeyne_participant588","tc0","Donkeys:Hamsters","All mammals","specific",21
"N8TX3ozUphk04TN2uHpI","tid_experiment2_dedeyne_participant588","tc10","Foxes:Wolves","All mammals","specific",74
"N8TX3ozUphk04TN2uHpI","tid_experiment2_dedeyne_participant588","tc11","Squirrels","All mammals","specific",67
"N8TX3ozUphk04TN2uHpI","tid_experiment2_dedeyne_participant588","tc12","Deer","All mammals","specific",67
