"uid","tid","trialId","premises0","conclusion0","conclusionType","rating"
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc22","Woodpeckers","All birds","general",100
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc23","Turkeys","All birds","general",100
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc24","All plants and animals","All birds","general",100
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc25","Swallows","All birds","general",100
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc26","Seagulls","All birds","general",100
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc27","Chickens:Herons","All birds","general",60
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc28","Crows:Roosters","All birds","general",60
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc29","Sparrows:Canaries","All birds","general",55
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc2","Eagles","All birds","general",55
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc30","Swans:Blackbirds","All birds","general",60
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc31","Vultures:Ostriches","All birds","general",55
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc32","All animals:All organisms","All birds","general",100
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc33","Pelicans:Ducks","All birds","general",55
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc34","Storks:Turkeys","All birds","general",60
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc35","Roosters:Peacocks","All birds","general",55
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc36","Woodpeckers:Blackbirds","All birds","general",55
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc37","Turkeys:Falcons","All birds","general",55
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc3","Roosters","All birds","general",60
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc4","Magpies","All birds","general",65
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc5","Ducks","All birds","general",70
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc6","Pelicans","All birds","general",75
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc7","Sparrows","All birds","general",75
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc8","All animals","All birds","general",100
"9CX8HhL42Fhu2FKX2X2V","tid_experiment2_dedeyne_participant61","tc9","Parrots","All birds","general",100
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc0","Horses","All mammals","general",25
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc10","Cats","All mammals","general",35
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc11","Beavers","All mammals","general",25
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc12","Hedgehogs","All mammals","general",19
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc13","Foxes","All mammals","general",30
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc14","Llamas","All mammals","general",39
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc15","Donkeys","All mammals","general",40
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc16","All living things","All mammals","general",100
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc17","Tigers","All mammals","general",59
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc18","Giraffes","All mammals","general",40
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc19","Hippos","All mammals","general",31
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc1","Hamsters","All mammals","general",19
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc20","Dogs","All mammals","general",60
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc21","Deer","All mammals","general",40
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc22","Camels","All mammals","general",31
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc23","Rabbits","All mammals","general",25
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc24","All plants and animals","All mammals","general",100
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc25","Lions","All mammals","general",60
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc26","Cows","All mammals","general",41
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc27","Llamas:Dogs","All mammals","general",70
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc28","Zebras:Giraffes","All mammals","general",60
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc29","Elephants:Zebras","All mammals","general",69
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc2","Zebras","All mammals","general",20
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc30","Zebras:Dogs","All mammals","general",80
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc31","Hamsters:Beavers","All mammals","general",68
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc32","All animals:All organisms","All mammals","general",100
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc33","Foxes:Elephants","All mammals","general",70
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc34","Zebras:Hamsters","All mammals","general",80
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc35","Hedgehogs:Cats","All mammals","general",60
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc36","Lions:Camels","All mammals","general",61
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc37","Mice:Rabbits","All mammals","general",60
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc3","Mice","All mammals","general",30
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc4","Squirrels","All mammals","general",27
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc5","Wolves","All mammals","general",30
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc6","Rhinos","All mammals","general",30
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc7","Sheep","All mammals","general",30
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc8","All animals","All mammals","general",100
"9JnacIiQPnDH477xCWXI","tid_experiment2_dedeyne_participant221","tc9","Elephants","All mammals","general",40
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc0","Squirrels:Rabbits","Horses","specific",60
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc10","Deer:Zebras","Lions","specific",80
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc11","Wolves","Beavers","specific",40
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc12","Donkeys","Horses","specific",80
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc13","Zebras","Cats","specific",20
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc14","Mice","Giraffes","specific",15
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc15","Llamas","Cats","specific",20
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc16","Dogs","Canines","specific",100
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc17","Elephants","Horses","specific",25
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc18","Wolves","Hedgehogs","specific",15
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc19","Mice","Cats","specific",20
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc1","Hamsters:Camels","Hedgehogs","specific",80
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc20","Tigers","Cats","specific",90
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc21","Donkeys","Zebras","specific",65
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc22","Beavers","Dogs","specific",20
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc23","Deer","Hedgehogs","specific",15
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc24","Cats","Felines","specific",95
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc25","Hamsters","Hedgehogs","specific",80
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc26","Zebras","Giraffes","specific",50
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc27","Llamas","Giraffes","specific",40
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc28","Llamas","Dogs","specific",35
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc29","Wolves","Dogs","specific",80
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc2","Elephants:Donkeys","Horses","specific",90
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc30","Camels","Hedgehogs","specific",20
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc31","Rabbits","Horses","specific",24
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc32","Horses","Ponies","specific",96
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc33","Hippos","Tigers","specific",10
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc34","Squirrels","Horses","specific",15
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc35","Zebras","Lions","specific",20
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc36","Beavers","Giraffes","specific",15
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc37","Deer","Lions","specific",20
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc3","Deer:Wolves","Hedgehogs","specific",68
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc4","Beavers:Mice","Giraffes","specific",55
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc5","Llamas:Zebras","Giraffes","specific",75
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc6","Zebras:Mice","Cats","specific",80
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc7","Tigers:Llamas","Cats","specific",98
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc8","Canines:Puppies","Dogs","specific",100
"9KHBaZZ7mWg0e8Q2VZ0m","tid_experiment2_dedeyne_participant593","tc9","Wolves:Beavers","Dogs","specific",95
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc0","Peacocks:Seagulls","Turkeys","specific",73
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc10","Herons:Magpies","Crows","specific",51
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc11","Ostriches","Crows","specific",29
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc12","Turkeys","Parrots","specific",30
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc13","Storks","Canaries","specific",29
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc14","Seagulls","Turkeys","specific",26
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc15","Herons","Crows","specific",30
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc16","Crows","Ravens","specific",72
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc17","Ducks","Pelicans","specific",39
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc18","Parrots","Falcons","specific",47
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc19","Canaries","Eagles","specific",37
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc1","Blackbirds:Storks","Canaries","specific",34
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc20","Ostriches","Sparrows","specific",25
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc21","Blackbirds","Canaries","specific",34
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc22","Swans","Woodpeckers","specific",30
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc23","Chickens","Turkeys","specific",51
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc24","Hawks","Falcons","specific",50
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc25","Magpies","Crows","specific",56
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc26","Robins","Eagles","specific",40
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc27","Blackbirds","Pelicans","specific",44
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc28","Peacocks","Turkeys","specific",70
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc29","Crows","Pelicans","specific",32
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc2","Robins:Canaries","Eagles","specific",76
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc30","Eagles","Falcons","specific",86
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc31","Robins","Roosters","specific",22
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc32","Pigeons","Doves","specific",100
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc33","Magpies","Turkeys","specific",20
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc34","Woodpeckers","Sparrows","specific",25
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc35","Roosters","Parrots","specific",24
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc36","Blackbirds","Roosters","specific",12
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc37","Pelicans","Parrots","specific",27
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc3","Eagles:Parrots","Falcons","specific",49
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc4","Woodpeckers:Ostriches","Sparrows","specific",54
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc5","Blackbirds:Crows","Pelicans","specific",61
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc6","Turkeys:Pelicans","Parrots","specific",39
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc7","Magpies:Chickens","Turkeys","specific",37
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc8","Hawks:Eagles","Falcons","specific",51
"9S0YBDlaefwXc2sk1Hrs","tid_experiment2_dedeyne_participant312","tc9","Blackbirds:Robins","Roosters","specific",30
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc0","Roosters:Sparrows","All birds","general",70
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc10","Pelicans:Storks","All birds","general",60
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc11","Pelicans","All birds","general",40
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc12","Robins","All birds","general",60
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc13","Storks","All birds","general",30
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc14","Herons","All birds","general",30
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc15","Swallows","All birds","general",70
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc16","All animals","All birds","general",100
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc17","Doves","All birds","general",60
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc18","Eagles","All birds","general",40
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc19","Woodpeckers","All birds","general",65
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc1","Magpies:Herons","All birds","general",70
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc20","Magpies","All birds","general",60
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc21","Sparrows","All birds","general",60
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc22","Turkeys","All birds","general",30
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc23","Swans","All birds","general",40
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc24","All living things","All birds","general",100
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc25","Blackbirds","All birds","general",20
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc26","Canaries","All birds","general",55
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc27","Crows","All birds","general",35
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc28","Falcons","All birds","general",40
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc29","Vultures","All birds","general",20
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc2","Pelicans:Swallows","All birds","general",85
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc30","Chickens","All birds","general",40
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc31","Peacocks","All birds","general",20
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc32","All plants and animals","All birds","general",100
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc33","Seagulls","All birds","general",40
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc34","Parrots","All birds","general",30
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc35","Roosters","All birds","general",40
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc36","Ducks","All birds","general",20
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc37","Ostriches","All birds","general",10
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc3","Parrots:Canaries","All birds","general",40
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc4","Peacocks:Vultures","All birds","general",90
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc5","Vultures:Doves","All birds","general",90
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc6","Swans:Woodpeckers","All birds","general",69
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc7","Herons:Storks","All birds","general",20
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc8","All animals:All organisms","All birds","general",5
"9gsuZD5zZgTEreJXiEGw","tid_experiment2_dedeyne_participant519","tc9","Parrots:Sparrows","All birds","general",40
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc0","Motorbikes","All vehicles","general",5
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc10","Trains","All vehicles","general",14
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc11","Helicopters","All vehicles","general",12
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc12","Hovercraft","All vehicles","general",7
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc13","Caravans","All vehicles","general",5
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc14","Boats","All vehicles","general",17
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc15","Airplanes","All vehicles","general",24
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc16","All things","All vehicles","general",100
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc17","Taxis","All vehicles","general",32
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc18","Jeeps","All vehicles","general",28
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc19","Skateboards","All vehicles","general",7
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc1","Tractors","All vehicles","general",6
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc20","Cars","All vehicles","general",55
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc21","Carts","All vehicles","general",6
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc22","Submarines","All vehicles","general",9
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc23","Buses","All vehicles","general",26
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc24","All things that can move","All vehicles","general",100
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc25","Carriages","All vehicles","general",5
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc26","Vans","All vehicles","general",14
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc27","Tractors:Carriages","All vehicles","general",14
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc28","Jeeps:Helicopters","All vehicles","general",60
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc29","Carriages:Skateboards","All vehicles","general",6
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc2","Bicycles","All vehicles","general",4
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc30","Helicopters:Boats","All vehicles","general",34
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc31","Motorbikes:Taxis","All vehicles","general",43
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc32","All transport:All moving things","All vehicles","general",100
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc33","Helicopters:Zeppelins","All vehicles","general",3
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc34","Skateboards:Mopeds","All vehicles","general",12
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc35","Mopeds:Trucks","All vehicles","general",24
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc36","Cars:Zeppelins","All vehicles","general",40
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc37","Submarines:Skateboards","All vehicles","general",13
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc3","Trams","All vehicles","general",9
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc4","Mopeds","All vehicles","general",9
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc5","Zeppelins","All vehicles","general",3
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc6","Trucks","All vehicles","general",25
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc7","Sleds","All vehicles","general",2
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc8","All man-made things","All vehicles","general",100
"9tekxGw8JfSGnSy2foX8","tid_experiment2_dedeyne_participant84","tc9","Rockets","All vehicles","general",2
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc0","Boats","All vehicles","general",11
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc10","Zeppelins","All vehicles","general",6
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc11","Vans","All vehicles","general",9
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc12","Jeeps","All vehicles","general",10
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc13","Submarines","All vehicles","general",4
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc14","Carriages","All vehicles","general",10
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc15","Airplanes","All vehicles","general",4
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc16","All things","All vehicles","general",100
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc17","Carts","All vehicles","general",10
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc18","Skateboards","All vehicles","general",6
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc19","Taxis","All vehicles","general",13
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc1","Motorbikes","All vehicles","general",12
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc20","Caravans","All vehicles","general",10
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc21","Hovercraft","All vehicles","general",5
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc22","Trains","All vehicles","general",12
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc23","Trams","All vehicles","general",11
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc24","All things that can move","All vehicles","general",100
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc25","Buses","All vehicles","general",9
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc26","Cars","All vehicles","general",13
"9vnUcRVcN9HX7jQuPcWa","tid_experiment2_dedeyne_participant290","tc27","Carts:Skateboards","All vehicles","general",5
